seconds,FHR,UC,FHR_GPR,UC_GPR
0,131.0,30.0,131.0,30.0
1,131.0,29.0,131.0,29.0
2,132.0,28.5,132.0,28.5
3,132.0,27.5,132.0,27.5
4,132.0,27.5,132.0,27.5
5,132.0,28.0,132.0,28.0
6,132.0,26.5,132.0,26.5
7,133.75,25.0,133.75,25.0
8,133.75,25.0,133.75,25.0
9,133.75,25.0,133.75,25.0
10,129.75,25.0,129.75,25.0
11,129.75,24.5,129.75,24.5
12,132.0,25.5,132.0,25.5
13,132.0,25.5,132.0,25.5
14,132.75,22.5,132.75,22.5
15,132.75,22.5,132.75,22.5
16,133.0,25.0,133.0,25.0
17,133.0,24.0,133.0,24.0
18,133.0,23.5,133.0,23.5
19,131.5,25.0,131.5,25.0
20,131.5,24.5,131.5,24.5
21,131.5,24.0,131.5,24.0
22,130.25,23.5,130.25,23.5
23,130.25,23.0,130.25,23.0
24,130.25,23.0,130.25,23.0
25,132.0,22.5,132.0,22.5
26,132.0,23.0,132.0,23.0
27,131.25,22.5,131.25,22.5
28,131.25,22.0,131.25,22.0
29,129.75,21.5,129.75,21.5
30,129.25,21.5,129.25,21.5
31,129.25,21.0,129.25,21.0
32,129.25,20.0,129.25,20.0
33,129.25,21.5,129.25,21.5
34,129.25,21.5,129.25,21.5
35,129.25,20.0,129.25,20.0
36,129.75,19.5,129.75,19.5
37,129.75,20.5,129.75,20.5
38,130.0,20.5,130.0,20.5
39,130.0,20.0,130.0,20.0
40,130.0,20.0,130.0,20.0
41,130.0,20.0,130.0,20.0
42,130.0,20.5,130.0,20.5
43,130.0,20.0,130.0,20.0
44,130.0,19.0,130.0,19.0
45,130.25,19.5,130.25,19.5
46,130.25,19.5,130.25,19.5
47,130.5,18.5,130.5,18.5
48,130.5,20.0,130.5,20.0
49,130.5,21.0,130.5,21.0
50,130.5,21.5,130.5,21.5
51,130.5,22.5,130.5,22.5
52,132.25,22.0,132.25,22.0
53,132.25,22.0,132.25,22.0
54,132.5,22.0,132.5,22.0
55,132.5,23.0,132.5,23.0
56,132.5,24.5,132.5,24.5
57,132.5,26.0,132.5,26.0
58,131.75,27.0,131.75,27.0
59,131.75,27.5,131.75,27.5
60,131.75,26.0,131.75,26.0
61,131.75,23.0,131.75,23.0
62,131.75,23.0,131.75,23.0
63,131.75,23.0,131.75,23.0
64,131.75,22.5,131.75,22.5
65,131.0,22.0,131.0,22.0
66,131.0,20.5,131.0,20.5
67,131.25,19.5,131.25,19.5
68,131.25,19.0,131.25,19.0
69,131.25,18.0,131.25,18.0
70,130.75,17.0,130.75,17.0
71,130.75,16.5,130.75,16.5
72,130.75,16.0,130.75,16.0
73,132.0,15.5,132.0,15.5
74,132.25,15.5,132.25,15.5
75,132.25,15.5,132.25,15.5
76,131.75,15.0,131.75,15.0
77,131.75,15.5,131.75,15.5
78,131.5,16.0,131.5,16.0
79,131.5,16.5,131.5,16.5
80,131.5,16.0,131.5,16.0
81,132.25,15.0,132.25,15.0
82,132.25,14.5,132.25,14.5
83,132.0,14.0,132.0,14.0
84,132.0,14.5,132.0,14.5
