seconds,FHR,UC,FHR_GPR,UC_GPR
0,118.5,1.0,118.5,1.0
1,118.5,1.5,118.5,1.5
2,120.25,0.5,120.25,0.5
3,120.25,1.0,120.25,1.0
4,120.75,0.5,120.75,0.5
5,120.75,0.5,120.75,0.5
6,122.75,1.0,122.75,1.0
7,122.75,0.5,122.75,0.5
8,119.5,0.5,119.5,0.5
9,119.5,0.5,119.5,0.5
10,122.25,0.0,122.25,0.7098441052239286
11,123.0,0.5,123.0,0.5
12,123.0,1.0,123.0,1.0
13,126.75,0.5,126.75,0.5
14,126.75,1.0,126.75,1.0
15,128.5,1.0,128.5,1.0
16,126.25,0.5,126.25,0.5
17,126.25,1.0,126.25,1.0
18,126.0,0.5,126.0,0.5
19,126.0,0.5,126.0,0.5
20,126.5,1.0,126.5,1.0
21,126.5,0.5,126.5,0.5
22,125.75,0.5,125.75,0.5
23,125.75,0.5,125.75,0.5
24,125.0,0.5,125.0,0.5
25,125.0,1.0,125.0,1.0
26,124.75,1.0,124.75,1.0
27,124.75,1.0,124.75,1.0
28,122.25,1.5,122.25,1.5
29,122.25,0.5,122.25,0.5
30,122.25,0.5,122.25,0.5
31,122.25,1.0,122.25,1.0
32,124.0,0.5,124.0,0.5
33,124.0,0.5,124.0,0.5
34,124.5,1.0,124.5,1.0
35,124.5,0.5,124.5,0.5
36,124.0,1.0,124.0,1.0
37,124.0,1.5,124.0,1.5
38,123.5,1.0,123.5,1.0
39,123.5,1.5,123.5,1.5
40,121.75,1.0,121.75,1.0
41,121.75,0.5,121.75,0.5
42,122.25,1.0,122.25,1.0
43,123.0,0.5,123.0,0.5
44,123.0,0.5,123.0,0.5
45,121.75,1.0,121.75,1.0
46,121.75,0.5,121.75,0.5
47,121.25,0.5,121.25,0.5
48,121.25,1.5,121.25,1.5
49,123.25,1.0,123.25,1.0
50,123.25,1.0,123.25,1.0
51,121.75,1.5,121.75,1.5
52,121.75,0.5,121.75,0.5
53,121.5,0.5,121.5,0.5
54,121.5,1.0,121.5,1.0
55,125.75,0.5,125.75,0.5
56,125.75,1.0,125.75,1.0
57,126.25,0.5,126.25,0.5
58,126.25,0.5,126.25,0.5
59,126.0,0.5,126.0,0.5
60,126.0,1.0,126.0,1.0
61,127.0,0.5,127.0,0.5
62,127.0,0.5,127.0,0.5
63,126.75,0.5,126.75,0.5
64,126.75,0.0,126.75,0.7411286362576943
65,125.25,0.5,125.25,0.5
66,125.25,0.0,125.25,0.7306846270995813
67,124.0,0.0,124.0,0.7258804421109906
68,124.0,0.0,124.0,0.7213782453224908
69,124.5,0.0,124.5,0.7171912179014184
70,124.5,0.0,124.5,0.7133290805916692
71,124.5,1.0,124.5,1.0
72,124.0,1.0,124.0,1.0
73,124.0,1.5,124.0,1.5
74,125.0,0.5,125.0,0.5
75,125.0,0.5,125.0,0.5
76,125.25,0.5,125.25,0.5
77,125.25,0.5,125.25,0.5
78,126.25,0.5,126.25,0.5
79,126.25,0.0,126.25,0.6932362719577023
80,128.75,0.5,128.75,0.5
