seconds,FHR,UC,FHR_GPR,UC_GPR
0,128.5,18.0,128.5,18.0
1,128.5,17.0,128.5,17.0
2,128.5,19.5,128.5,19.5
3,129.75,22.0,129.75,22.0
4,129.75,23.5,129.75,23.5
5,128.0,21.5,128.0,21.5
6,128.0,18.5,128.0,18.5
7,127.25,17.0,127.25,17.0
8,127.25,17.0,127.25,17.0
9,126.25,17.5,126.25,17.5
10,126.25,21.5,126.25,21.5
11,125.25,26.5,125.25,26.5
12,125.25,27.0,125.25,27.0
13,125.75,22.5,125.75,22.5
14,125.75,18.0,125.75,18.0
15,126.25,17.0,126.25,17.0
16,126.25,17.5,126.25,17.5
17,126.25,18.5,126.25,18.5
18,126.25,21.0,126.25,21.0
19,126.25,25.5,126.25,25.5
20,126.75,26.5,126.75,26.5
21,126.75,23.5,126.75,23.5
22,127.5,19.5,127.5,19.5
23,127.5,18.0,127.5,18.0
24,127.5,18.0,127.5,18.0
25,128.0,18.0,128.0,18.0
26,128.25,18.5,128.25,18.5
27,128.25,20.0,128.25,20.0
28,127.25,21.5,127.25,21.5
29,127.25,23.0,127.25,23.0
30,127.25,25.0,127.25,25.0
31,126.25,23.0,126.25,23.0
32,126.25,22.5,126.25,22.5
33,126.25,22.0,126.25,22.0
34,127.75,23.0,127.75,23.0
35,128.0,24.0,128.0,24.0
36,128.0,22.5,128.0,22.5
37,128.0,22.5,128.0,22.5
38,128.0,25.0,128.0,25.0
39,128.0,27.5,128.0,27.5
40,128.0,27.5,128.0,27.5
41,127.75,24.0,127.75,24.0
42,127.75,22.5,127.75,22.5
43,126.5,23.5,126.5,23.5
44,126.5,23.0,126.5,23.0
45,126.5,22.0,126.5,22.0
46,126.5,25.0,126.5,25.0
47,126.25,25.5,126.25,25.5
48,124.75,22.0,124.75,22.0
49,124.75,21.0,124.75,21.0
50,125.5,22.0,125.5,22.0
51,125.5,22.0,125.5,22.0
52,126.0,21.5,126.0,21.5
53,126.0,21.5,126.0,21.5
54,124.25,21.0,124.25,21.0
55,124.25,22.0,124.25,22.0
56,124.5,22.0,124.5,22.0
57,124.5,22.5,124.5,22.5
58,124.5,21.5,124.5,21.5
