seconds,FHR,UC,FHR_GPR,UC_GPR
0,135.25,73.0,135.25,73.0
1,135.75,82.0,135.75,82.0
2,135.75,82.0,135.75,82.0
3,132.75,88.0,132.75,88.0
4,132.75,88.0,132.75,88.0
5,133.25,85.0,133.25,85.0
6,132.75,85.0,132.75,85.0
7,132.75,76.0,132.75,76.0
8,136.25,76.0,136.25,76.0
9,136.25,68.0,136.25,68.0
10,134.5,68.0,134.5,68.0
11,134.5,65.0,134.5,65.0
12,135.25,65.0,135.25,65.0
13,137.0,71.0,137.0,71.0
14,137.0,71.0,137.0,71.0
15,137.0,78.0,137.0,78.0
16,137.0,78.0,137.0,78.0
17,135.25,77.0,135.25,77.0
18,135.25,77.0,135.25,77.0
19,137.5,74.0,137.5,74.0
20,137.5,74.0,137.5,74.0
21,134.5,72.0,134.5,72.0
22,137.5,72.0,137.5,72.0
23,137.5,73.0,137.5,73.0
24,132.75,73.0,132.75,73.0
25,132.75,80.0,132.75,80.0
26,131.5,80.0,131.5,80.0
27,131.5,89.0,131.5,89.0
28,134.0,89.0,134.0,89.0
29,134.0,92.0,134.0,92.0
30,133.25,92.0,133.25,92.0
31,132.75,90.0,132.75,90.0
32,132.75,90.0,132.75,90.0
33,132.25,85.0,132.25,85.0
34,132.25,85.0,132.25,85.0
35,134.5,78.0,134.5,78.0
36,134.5,78.0,134.5,78.0
37,131.5,75.0,131.5,75.0
38,131.5,75.0,131.5,75.0
39,132.75,82.0,132.75,82.0
40,134.0,82.0,134.0,82.0
41,134.0,91.0,134.0,91.0
42,132.25,91.0,132.25,91.0
43,132.25,99.0,132.25,99.0
44,128.75,99.0,128.75,99.0
45,128.75,100.0,128.75,100.0
46,129.25,100.0,129.25,100.0
47,129.25,97.0,129.25,97.0
48,132.25,97.0,132.25,97.0
49,135.75,91.0,135.75,91.0
50,135.75,91.0,135.75,91.0
51,129.75,90.0,129.75,90.0
52,129.75,90.0,129.75,90.0
53,129.75,89.0,129.75,89.0
54,129.75,89.0,129.75,89.0
55,134.0,84.0,134.0,84.0
56,134.0,84.0,134.0,84.0
57,134.5,77.0,134.5,77.0
58,134.5,77.0,134.5,77.0
59,134.0,70.0,134.0,70.0
60,137.0,70.0,137.0,70.0
61,137.0,66.0,137.0,66.0
62,139.0,66.0,139.0,66.0
63,139.0,66.0,139.0,66.0
64,141.5,66.0,141.5,66.0
65,141.5,69.0,141.5,69.0
66,141.5,69.0,141.5,69.0
67,141.5,80.0,141.5,80.0
68,141.5,80.0,141.5,80.0
69,144.25,92.0,144.25,92.0
70,145.0,92.0,145.0,92.0
71,145.0,93.0,145.0,93.0
72,140.25,93.0,140.25,93.0
73,140.25,86.0,140.25,86.0
74,139.5,86.0,139.5,86.0
75,139.5,76.0,139.5,76.0
76,142.75,76.0,142.75,76.0
77,142.75,67.0,142.75,67.0
78,142.75,67.0,142.75,67.0
79,142.25,68.0,142.25,68.0
80,142.25,68.0,142.25,68.0
81,142.25,78.0,142.25,78.0
82,143.5,78.0,143.5,78.0
83,143.5,83.0,143.5,83.0
84,140.25,83.0,140.25,83.0
85,140.25,80.0,140.25,80.0
86,142.25,80.0,142.25,80.0
87,142.75,76.0,142.75,76.0
88,142.75,76.0,142.75,76.0
89,144.25,75.0,144.25,75.0
90,144.25,75.0,144.25,75.0
91,145.0,71.0,145.0,71.0
92,145.0,71.0,145.0,71.0
93,145.0,69.0,145.0,69.0
94,147.0,69.0,147.0,69.0
95,147.0,74.0,147.0,74.0
96,147.0,74.0,147.0,74.0
97,145.75,84.0,145.75,84.0
98,145.75,84.0,145.75,84.0
99,145.75,87.0,145.75,87.0
100,146.25,87.0,146.25,87.0
101,149.25,80.0,149.25,80.0
102,147.75,80.0,147.75,80.0
103,147.75,71.0,147.75,71.0
104,147.0,71.0,147.0,71.0
105,145.0,67.0,145.0,67.0
106,145.0,67.0,145.0,67.0
107,145.0,66.0,145.0,66.0
108,142.25,66.0,142.25,66.0
109,145.0,66.0,145.0,66.0
110,145.75,66.0,145.75,66.0
111,145.75,70.0,145.75,70.0
112,142.25,70.0,142.25,70.0
113,142.25,79.0,142.25,79.0
114,139.0,79.0,139.0,79.0
115,139.0,85.0,139.0,85.0
116,137.0,85.0,137.0,85.0
117,134.0,81.0,134.0,81.0
118,134.0,81.0,134.0,81.0
119,135.25,74.0,135.25,74.0
120,135.25,74.0,135.25,74.0
121,135.75,70.0,135.75,70.0
122,135.75,70.0,135.75,70.0
123,135.75,68.0,135.75,68.0
124,133.25,68.0,133.25,68.0
125,132.25,68.0,132.25,68.0
126,136.25,68.0,136.25,68.0
127,136.25,73.0,136.25,73.0
128,128.75,73.0,128.75,73.0
129,128.75,83.0,128.75,83.0
130,128.75,83.0,128.75,83.0
131,128.75,88.0,128.75,88.0
132,132.75,88.0,132.75,88.0
133,132.75,83.0,132.75,83.0
134,133.25,83.0,133.25,83.0
135,129.25,76.0,129.25,76.0
136,129.25,76.0,129.25,76.0
137,131.0,74.0,131.0,74.0
138,131.0,74.0,131.0,74.0
139,134.5,78.0,134.5,78.0
140,134.5,78.0,134.5,78.0
141,131.5,91.0,131.5,91.0
142,131.5,91.0,131.5,91.0
143,129.75,100.0,129.75,100.0
144,129.75,100.0,129.75,100.0
145,130.5,100.0,130.5,100.0
146,134.0,100.0,134.0,100.0
147,134.0,88.0,134.0,88.0
148,129.75,88.0,129.75,88.0
149,129.75,79.0,129.75,79.0
150,130.5,79.0,130.5,79.0
151,130.5,75.0,130.5,75.0
152,132.75,75.0,132.75,75.0
153,132.75,75.0,132.75,75.0
154,130.5,75.0,130.5,75.0
155,130.5,82.0,130.5,82.0
156,125.0,82.0,125.0,82.0
157,132.25,96.0,132.25,96.0
158,132.25,96.0,132.25,96.0
159,135.25,100.0,135.25,100.0
160,135.25,100.0,135.25,100.0
161,134.0,100.0,134.0,100.0
162,134.0,100.0,134.0,100.0
163,135.25,88.0,135.25,88.0
164,135.25,88.0,135.25,88.0
165,135.25,79.0,135.25,79.0
166,135.25,79.0,135.25,79.0
167,135.25,75.0,135.25,75.0
168,126.5,75.0,126.5,75.0
169,126.5,74.0,126.5,74.0
170,128.25,74.0,128.25,74.0
171,128.25,80.0,128.25,80.0
172,129.25,80.0,129.25,80.0
173,129.25,93.0,129.25,93.0
174,125.5,93.0,125.5,93.0
175,125.5,100.0,125.5,100.0
176,127.0,100.0,127.0,100.0
177,127.0,97.0,127.0,97.0
178,128.25,97.0,128.25,97.0
179,128.25,84.0,128.25,84.0
180,126.5,84.0,126.5,84.0
181,127.0,75.0,127.0,75.0
182,127.0,75.0,127.0,75.0
183,127.75,73.0,127.75,73.0
184,127.75,73.0,127.75,73.0
185,128.25,77.0,128.25,77.0
186,128.25,77.0,128.25,77.0
187,131.0,88.0,131.0,88.0
188,131.0,88.0,131.0,88.0
189,126.5,97.0,126.5,97.0
190,126.5,97.0,126.5,97.0
191,127.0,96.0,127.0,96.0
192,127.0,96.0,127.0,96.0
193,131.0,85.0,131.0,85.0
194,131.0,85.0,131.0,85.0
195,131.0,75.0,131.0,75.0
196,134.5,75.0,134.5,75.0
197,134.5,70.0,134.5,70.0
198,135.75,70.0,135.75,70.0
199,135.75,68.0,135.75,68.0
200,139.5,68.0,139.5,68.0
201,138.25,69.0,138.25,69.0
202,138.25,69.0,138.25,69.0
203,139.0,76.0,139.0,76.0
204,139.0,76.0,139.0,76.0
205,139.5,88.0,139.5,88.0
206,139.5,88.0,139.5,88.0
207,135.25,97.0,135.25,97.0
208,135.25,97.0,135.25,97.0
209,130.5,92.0,130.5,92.0
210,131.0,92.0,131.0,92.0
211,131.0,80.0,131.0,80.0
212,128.25,80.0,128.25,80.0
213,128.25,71.0,128.25,71.0
214,126.0,71.0,126.0,71.0
215,126.0,67.0,126.0,67.0
216,127.75,67.0,127.75,67.0
217,127.75,67.0,127.75,67.0
218,126.0,67.0,126.0,67.0
219,126.0,73.0,126.0,73.0
220,126.5,73.0,126.5,73.0
221,126.5,84.0,126.5,84.0
222,129.75,84.0,129.75,84.0
223,129.75,91.0,129.75,91.0
224,127.0,91.0,127.0,91.0
225,129.75,90.0,129.75,90.0
226,129.75,90.0,129.75,90.0
227,130.5,86.0,130.5,86.0
228,130.5,86.0,130.5,86.0
229,128.25,83.0,128.25,83.0
230,128.25,83.0,128.25,83.0
231,132.25,81.0,132.25,81.0
232,132.25,81.0,132.25,81.0
233,128.25,79.0,128.25,79.0
234,128.25,79.0,128.25,79.0
235,128.25,75.0,128.25,75.0
236,124.0,75.0,124.0,75.0
237,129.75,70.0,129.75,70.0
238,128.75,70.0,128.75,70.0
239,128.75,69.0,128.75,69.0
240,132.25,69.0,132.25,69.0
241,132.25,72.0,132.25,72.0
242,133.25,72.0,133.25,72.0
243,133.25,76.0,133.25,76.0
244,132.75,76.0,132.75,76.0
245,132.75,83.0,132.75,83.0
246,134.5,83.0,134.5,83.0
247,132.75,87.0,132.75,87.0
248,132.75,87.0,132.75,87.0
249,129.75,86.0,129.75,86.0
250,129.75,86.0,129.75,86.0
251,126.5,80.0,126.5,80.0
252,126.5,80.0,126.5,80.0
253,130.5,74.0,130.5,74.0
254,130.5,74.0,130.5,74.0
255,132.75,70.0,132.75,70.0
256,132.75,70.0,132.75,70.0
257,132.25,73.0,132.25,73.0
258,132.25,73.0,132.25,73.0
259,130.5,83.0,130.5,83.0
260,134.0,83.0,134.0,83.0
261,134.0,89.0,134.0,89.0
262,133.25,89.0,133.25,89.0
263,133.25,84.0,133.25,84.0
264,133.25,84.0,133.25,84.0
265,133.25,74.0,133.25,74.0
266,134.0,74.0,134.0,74.0
267,135.25,68.0,135.25,68.0
268,135.25,68.0,135.25,68.0
269,134.0,65.0,134.0,65.0
270,134.0,65.0,134.0,65.0
271,134.0,70.0,134.0,70.0
272,135.75,70.0,135.75,70.0
273,135.75,83.0,135.75,83.0
274,135.75,83.0,135.75,83.0
275,136.25,93.0,136.25,93.0
276,137.5,93.0,137.5,93.0
277,137.5,90.0,137.5,90.0
278,137.0,90.0,137.0,90.0
279,137.0,81.0,137.0,81.0
280,132.75,81.0,132.75,81.0
281,132.75,75.0,132.75,75.0
282,137.0,75.0,137.0,75.0
283,135.25,75.0,135.25,75.0
284,135.25,75.0,135.25,75.0
285,136.25,80.0,136.25,80.0
286,136.25,80.0,136.25,80.0
287,137.0,87.0,137.0,87.0
288,137.0,87.0,137.0,87.0
289,134.5,92.0,134.5,92.0
290,132.75,92.0,132.75,92.0
291,132.75,90.0,132.75,90.0
292,131.0,90.0,131.0,90.0
293,131.0,87.0,131.0,87.0
294,135.25,87.0,135.25,87.0
295,135.25,84.0,135.25,84.0
296,135.25,84.0,135.25,84.0
297,135.25,81.0,135.25,81.0
298,136.25,81.0,136.25,81.0
299,136.25,77.0,136.25,77.0
300,136.25,77.0,136.25,77.0
301,132.25,79.0,132.25,79.0
302,132.25,79.0,132.25,79.0
303,135.75,87.0,135.75,87.0
304,135.75,87.0,135.75,87.0
305,137.5,91.0,137.5,91.0
306,137.5,91.0,137.5,91.0
307,131.0,88.0,131.0,88.0
308,132.25,88.0,132.25,88.0
309,132.25,84.0,132.25,84.0
310,135.25,84.0,135.25,84.0
311,135.25,80.0,135.25,80.0
312,137.0,80.0,137.0,80.0
313,137.0,75.0,137.0,75.0
314,139.0,75.0,139.0,75.0
315,139.0,68.0,139.0,68.0
316,139.0,68.0,139.0,68.0
317,137.5,64.0,137.5,64.0
318,137.5,64.0,137.5,64.0
319,137.5,62.0,137.5,62.0
320,139.5,62.0,139.5,62.0
321,137.0,61.0,137.0,61.0
322,137.5,61.0,137.5,61.0
323,137.5,63.0,137.5,63.0
324,140.25,63.0,140.25,63.0
325,140.25,70.0,140.25,70.0
326,140.75,70.0,140.75,70.0
327,138.25,79.0,138.25,79.0
328,138.25,79.0,138.25,79.0
329,139.0,80.0,139.0,80.0
330,139.0,80.0,139.0,80.0
331,139.5,73.0,139.5,73.0
332,139.5,73.0,139.5,73.0
333,138.25,65.0,138.25,65.0
334,137.0,65.0,137.0,65.0
335,137.0,62.0,137.0,62.0
336,137.0,62.0,137.0,62.0
337,137.0,60.0,137.0,60.0
338,137.5,60.0,137.5,60.0
339,137.5,60.0,137.5,60.0
340,135.75,60.0,135.75,60.0
341,136.25,62.0,136.25,62.0
342,136.25,62.0,136.25,62.0
343,135.25,69.0,135.25,69.0
344,135.25,69.0,135.25,69.0
345,132.75,77.0,132.75,77.0
346,132.75,77.0,132.75,77.0
347,134.5,77.0,134.5,77.0
348,134.5,77.0,134.5,77.0
349,135.25,70.0,135.25,70.0
350,137.0,70.0,137.0,70.0
351,137.0,63.0,137.0,63.0
352,135.25,63.0,135.25,63.0
353,135.25,61.0,135.25,61.0
354,135.75,61.0,135.75,61.0
355,135.75,60.0,135.75,60.0
356,135.75,60.0,135.75,60.0
357,135.75,60.0,135.75,60.0
358,135.75,60.0,135.75,60.0
359,138.25,65.0,138.25,65.0
360,138.25,65.0,138.25,65.0
361,135.75,73.0,135.75,73.0
362,135.75,73.0,135.75,73.0
363,136.25,77.0,136.25,77.0
364,137.5,77.0,137.5,77.0
365,137.5,72.0,137.5,72.0
366,137.0,72.0,137.0,72.0
367,137.0,65.0,137.0,65.0
368,138.25,65.0,138.25,65.0
369,138.25,61.0,138.25,61.0
370,139.0,61.0,139.0,61.0
371,138.25,61.0,138.25,61.0
372,138.25,61.0,138.25,61.0
373,137.0,65.0,137.0,65.0
374,137.0,65.0,137.0,65.0
375,139.0,74.0,139.0,74.0
376,139.0,74.0,139.0,74.0
377,136.25,81.0,136.25,81.0
378,139.0,81.0,139.0,81.0
379,139.0,78.0,139.0,78.0
380,139.0,78.0,139.0,78.0
381,139.0,70.0,139.0,70.0
382,135.75,70.0,135.75,70.0
383,135.75,63.0,135.75,63.0
384,137.5,63.0,137.5,63.0
385,138.25,61.0,138.25,61.0
386,138.25,61.0,138.25,61.0
387,138.25,60.0,138.25,60.0
388,138.25,60.0,138.25,60.0
389,139.5,61.0,139.5,61.0
390,138.25,61.0,138.25,61.0
391,138.25,67.0,138.25,67.0
392,139.5,67.0,139.5,67.0
393,139.5,77.0,139.5,77.0
394,135.75,77.0,135.75,77.0
395,135.75,81.0,135.75,81.0
396,137.0,81.0,137.0,81.0
397,137.5,76.0,137.5,76.0
398,137.5,76.0,137.5,76.0
399,139.0,66.0,139.0,66.0
400,139.0,66.0,139.0,66.0
401,140.25,59.0,140.25,59.0
402,140.25,59.0,140.25,59.0
403,141.5,57.0,141.5,57.0
404,142.75,57.0,142.75,57.0
405,142.75,59.0,142.75,59.0
406,144.25,59.0,144.25,59.0
407,144.25,66.0,144.25,66.0
408,146.25,66.0,146.25,66.0
409,147.75,73.0,147.75,73.0
410,147.75,73.0,147.75,73.0
411,149.25,71.0,149.25,71.0
412,150.75,71.0,150.75,71.0
413,150.75,64.0,150.75,64.0
414,153.0,64.0,153.0,64.0
415,153.0,59.0,153.0,59.0
416,153.75,59.0,153.75,59.0
417,154.75,58.0,154.75,58.0
418,154.75,58.0,154.75,58.0
419,154.75,60.0,154.75,60.0
420,155.5,60.0,155.5,60.0
421,156.25,61.0,156.25,61.0
422,156.25,61.0,156.25,61.0
423,157.0,61.0,157.0,61.0
424,157.0,61.0,157.0,61.0
425,156.25,63.0,156.25,63.0
426,157.0,63.0,157.0,63.0
427,157.0,68.0,157.0,68.0
428,158.0,68.0,158.0,68.0
429,158.0,71.0,158.0,71.0
430,158.0,71.0,158.0,71.0
431,158.75,69.0,158.75,69.0
432,158.0,69.0,158.0,69.0
433,158.0,65.0,158.0,65.0
434,158.75,65.0,158.75,65.0
435,158.0,61.0,158.0,61.0
436,158.0,61.0,158.0,61.0
437,159.5,59.0,159.5,59.0
438,158.75,59.0,158.75,59.0
439,158.75,62.0,158.75,62.0
440,158.75,62.0,158.75,62.0
441,159.5,69.0,159.5,69.0
442,159.5,69.0,159.5,69.0
443,158.75,76.0,158.75,76.0
444,159.5,76.0,159.5,76.0
445,159.5,77.0,159.5,77.0
446,159.5,77.0,159.5,77.0
447,158.75,71.0,158.75,71.0
448,158.75,71.0,158.75,71.0
449,154.75,64.0,154.75,64.0
450,154.75,64.0,154.75,64.0
451,155.5,63.0,155.5,63.0
452,156.25,63.0,156.25,63.0
453,156.25,70.0,156.25,70.0
454,153.0,70.0,153.0,70.0
455,151.5,80.0,151.5,80.0
456,151.5,80.0,151.5,80.0
457,152.25,85.0,152.25,85.0
458,150.75,85.0,150.75,85.0
459,150.75,82.0,150.75,82.0
460,151.5,82.0,151.5,82.0
461,151.5,73.0,151.5,73.0
462,149.25,73.0,149.25,73.0
463,149.25,67.0,149.25,67.0
464,145.75,67.0,145.75,67.0
465,145.0,64.0,145.0,64.0
466,145.0,64.0,145.0,64.0
467,145.0,60.0,145.0,60.0
468,142.75,60.0,142.75,60.0
469,143.5,59.0,143.5,59.0
470,143.5,59.0,143.5,59.0
471,143.5,65.0,143.5,65.0
472,145.0,65.0,145.0,65.0
473,145.75,76.0,145.75,76.0
474,145.75,76.0,145.75,76.0
475,145.75,86.0,145.75,86.0
476,147.0,86.0,147.0,86.0
477,145.75,89.0,145.75,89.0
478,144.25,89.0,144.25,89.0
479,144.25,84.0,144.25,84.0
480,144.25,84.0,144.25,84.0
481,144.25,77.0,144.25,77.0
482,142.75,77.0,142.75,77.0
483,142.75,73.0,142.75,73.0
484,142.25,73.0,142.25,73.0
485,142.75,71.0,142.75,71.0
486,142.75,71.0,142.75,71.0
487,142.75,70.0,142.75,70.0
488,143.5,70.0,143.5,70.0
489,144.25,68.0,144.25,68.0
490,142.75,68.0,142.75,68.0
491,142.75,67.0,142.75,67.0
492,142.25,67.0,142.25,67.0
493,142.75,73.0,142.75,73.0
494,142.75,73.0,142.75,73.0
495,140.25,83.0,140.25,83.0
496,140.25,83.0,140.25,83.0
497,141.5,85.0,141.5,85.0
498,140.25,85.0,140.25,85.0
499,140.25,78.0,140.25,78.0
500,140.25,78.0,140.25,78.0
501,140.25,70.0,140.25,70.0
502,140.25,70.0,140.25,70.0
503,140.25,64.0,140.25,64.0
504,142.25,64.0,142.25,64.0
505,142.75,64.0,142.75,64.0
506,142.75,64.0,142.75,64.0
507,146.25,71.0,146.25,71.0
508,147.75,71.0,147.75,71.0
509,147.75,76.0,147.75,76.0
510,147.0,76.0,147.0,76.0
511,147.0,75.0,147.0,75.0
512,148.5,75.0,148.5,75.0
513,147.75,71.0,147.75,71.0
514,147.75,71.0,147.75,71.0
515,147.75,71.0,147.75,71.0
516,147.75,71.0,147.75,71.0
517,145.75,79.0,145.75,79.0
518,146.25,79.0,146.25,79.0
519,146.25,86.0,146.25,86.0
520,145.0,86.0,145.0,86.0
521,145.0,86.0,145.0,86.0
522,145.75,86.0,145.75,86.0
523,147.0,83.0,147.0,83.0
524,147.0,83.0,147.0,83.0
525,147.75,80.0,147.75,80.0
526,148.5,80.0,148.5,80.0
527,148.5,78.0,148.5,78.0
528,147.75,78.0,147.75,78.0
529,147.75,76.0,147.75,76.0
530,149.25,76.0,149.25,76.0
531,150.0,72.0,150.0,72.0
532,150.0,72.0,150.0,72.0
533,150.75,67.0,150.75,67.0
534,150.75,67.0,150.75,67.0
535,150.75,66.0,150.75,66.0
536,151.5,66.0,151.5,66.0
537,151.5,73.0,151.5,73.0
538,150.75,73.0,150.75,73.0
539,150.75,82.0,150.75,82.0
540,150.75,82.0,150.75,82.0
541,150.75,85.0,150.75,85.0
542,150.0,85.0,150.0,85.0
543,150.0,82.0,150.0,82.0
544,150.0,82.0,150.0,82.0
545,150.0,77.0,150.0,77.0
546,148.5,77.0,148.5,77.0
547,148.5,73.0,148.5,73.0
548,148.5,73.0,148.5,73.0
549,145.75,68.0,145.75,68.0
550,145.75,68.0,145.75,68.0
551,147.75,66.0,147.75,66.0
552,148.5,66.0,148.5,66.0
553,148.5,64.0,148.5,64.0
554,147.0,64.0,147.0,64.0
555,146.25,61.0,146.25,61.0
556,146.25,61.0,146.25,61.0
557,148.5,60.0,148.5,60.0
558,148.5,60.0,148.5,60.0
559,149.25,62.0,149.25,62.0
560,149.25,62.0,149.25,62.0
561,149.25,62.0,149.25,62.0
562,150.0,62.0,150.0,62.0
563,150.0,65.0,150.0,65.0
564,152.25,65.0,152.25,65.0
565,153.0,77.0,153.0,77.0
566,153.0,77.0,153.0,77.0
567,153.75,90.0,153.75,90.0
568,154.75,90.0,154.75,90.0
569,154.75,94.0,154.75,94.0
570,155.5,94.0,155.5,94.0
571,158.0,87.0,158.0,87.0
572,158.0,87.0,158.0,87.0
573,159.5,74.0,159.5,74.0
574,160.5,74.0,160.5,74.0
575,160.5,66.0,160.5,66.0
576,161.25,66.0,161.25,66.0
577,162.25,66.0,162.25,66.0
578,162.25,66.0,162.25,66.0
579,164.0,74.0,164.0,74.0
580,164.0,74.0,164.0,74.0
581,164.0,87.0,164.0,87.0
582,164.75,87.0,164.75,87.0
583,164.75,94.0,164.75,94.0
584,166.75,94.0,166.75,94.0
585,166.75,90.0,166.75,90.0
586,165.75,90.0,165.75,90.0
587,164.75,80.0,164.75,80.0
588,164.75,80.0,164.75,80.0
589,161.25,74.0,161.25,74.0
590,159.5,74.0,159.5,74.0
591,159.5,74.0,159.5,74.0
592,156.25,74.0,156.25,74.0
593,150.75,83.0,150.75,83.0
594,150.75,83.0,150.75,83.0
595,145.0,94.0,145.0,94.0
596,145.0,94.0,145.0,94.0
597,147.0,97.0,147.0,97.0
598,145.0,97.0,145.0,97.0
599,145.0,90.0,145.0,90.0
600,139.5,90.0,139.5,90.0
601,139.5,79.0,139.5,79.0
602,132.25,79.0,132.25,79.0
603,132.25,70.0,132.25,70.0
604,123.0,70.0,123.0,70.0
605,123.0,59.0,123.0,59.0
606,125.0,59.0,125.0,59.0
607,125.0,47.0,125.0,47.0
608,119.5,47.0,119.5,47.0
609,119.5,41.0,119.5,41.0
610,124.0,41.0,124.0,41.0
611,124.0,44.0,124.0,44.0
612,115.5,44.0,115.5,44.0
613,115.5,54.0,115.5,54.0
614,119.5,54.0,119.5,54.0
615,119.5,63.0,119.5,63.0
616,127.75,63.0,127.75,63.0
617,127.75,63.0,127.75,63.0
618,127.0,63.0,127.0,63.0
619,132.25,56.0,132.25,56.0
620,132.25,56.0,132.25,56.0
621,134.0,48.0,134.0,48.0
622,134.0,48.0,134.0,48.0
623,135.25,47.0,135.25,47.0
624,135.25,47.0,135.25,47.0
625,136.25,53.0,136.25,53.0
626,135.25,53.0,135.25,53.0
627,135.25,62.0,135.25,62.0
628,137.0,62.0,137.0,62.0
629,137.0,66.0,137.0,66.0
630,134.0,66.0,134.0,66.0
631,134.0,62.0,134.0,62.0
632,132.25,62.0,132.25,62.0
633,132.25,53.0,132.25,53.0
634,128.75,53.0,128.75,53.0
635,128.75,46.0,128.75,46.0
636,131.5,46.0,131.5,46.0
637,127.75,42.0,127.75,42.0
638,127.75,42.0,127.75,42.0
639,127.75,40.0,127.75,40.0
