seconds,FHR,UC,FHR_GPR,UC_GPR
0,119.75,20.5,119.75,20.5
1,120.25,20.0,120.25,20.0
2,120.25,19.5,120.25,19.5
3,120.75,19.0,120.75,19.0
4,120.75,18.0,120.75,18.0
5,120.75,18.0,120.75,18.0
6,120.75,17.5,120.75,17.5
7,121.5,17.0,121.5,17.0
8,121.5,17.0,121.5,17.0
9,122.25,17.5,122.25,17.5
10,122.25,18.0,122.25,18.0
11,122.75,18.5,122.75,18.5
12,122.75,18.0,122.75,18.0
13,122.5,17.5,122.5,17.5
14,122.5,17.0,122.5,17.0
15,121.0,17.5,121.0,17.5
16,121.0,17.5,121.0,17.5
17,119.75,17.0,119.75,17.0
18,119.75,17.0,119.75,17.0
19,119.25,16.5,119.25,16.5
20,119.25,16.5,119.25,16.5
21,118.75,16.0,118.75,16.0
22,118.75,15.5,118.75,15.5
23,118.25,15.0,118.25,15.0
24,118.25,14.5,118.25,14.5
25,118.0,14.0,118.0,14.0
26,118.0,14.5,118.0,14.5
27,117.75,15.5,117.75,15.5
28,117.75,16.0,117.75,16.0
29,118.0,16.5,118.0,16.5
30,118.0,16.5,118.0,16.5
31,118.5,15.5,118.5,15.5
32,118.5,15.5,118.5,15.5
33,117.25,15.0,117.25,15.0
34,117.25,15.0,117.25,15.0
35,117.0,15.0,117.0,15.0
36,117.0,15.5,117.0,15.5
37,117.75,15.5,117.75,15.5
38,117.75,16.0,117.75,16.0
39,117.5,16.5,117.5,16.5
40,117.5,17.5,117.5,17.5
41,118.5,18.5,118.5,18.5
42,118.5,19.0,118.5,19.0
43,118.75,17.5,118.75,17.5
44,118.75,17.0,118.75,17.0
45,119.25,16.5,119.25,16.5
46,119.25,16.5,119.25,16.5
47,119.75,16.0,119.75,16.0
48,119.75,15.5,119.75,15.5
49,119.25,15.5,119.25,15.5
50,119.25,15.0,119.25,15.0
51,119.25,14.5,119.25,14.5
52,119.25,13.5,119.25,13.5
53,119.0,13.5,119.0,13.5
54,119.0,14.0,119.0,14.0
55,120.0,14.5,120.0,14.5
56,120.0,13.5,120.0,13.5
57,119.75,12.5,119.75,12.5
58,119.75,12.0,119.75,12.0
59,120.0,12.0,120.0,12.0
60,120.0,12.0,120.0,12.0
61,120.25,11.5,120.25,11.5
62,120.25,11.0,120.25,11.0
63,120.75,11.0,120.75,11.0
64,120.75,10.5,120.75,10.5
65,120.75,10.5,120.75,10.5
66,121.75,12.0,121.75,12.0
67,121.75,12.0,121.75,12.0
68,121.75,10.5,121.75,10.5
69,121.75,10.0,121.75,10.0
70,121.75,9.5,121.75,9.5
71,121.75,9.5,121.75,9.5
72,121.5,9.5,121.5,9.5
73,121.5,9.5,121.5,9.5
74,121.75,9.5,121.75,9.5
75,121.75,9.0,121.75,9.0
76,122.5,9.0,122.5,9.0
77,122.0,9.0,122.0,9.0
78,122.0,10.0,122.0,10.0
79,122.75,10.5,122.75,10.5
80,122.75,9.5,122.75,9.5
81,122.75,9.0,122.75,9.0
82,122.75,8.5,122.75,8.5
83,123.25,8.5,123.25,8.5
84,123.25,8.5,123.25,8.5
85,123.5,8.5,123.5,8.5
86,123.5,8.0,123.5,8.0
87,123.0,8.0,123.0,8.0
88,122.25,8.0,122.25,8.0
89,122.25,7.5,122.25,7.5
90,121.5,7.5,121.5,7.5
91,121.5,7.0,121.5,7.0
92,121.0,7.0,121.0,7.0
93,121.0,7.0,121.0,7.0
94,119.75,7.5,119.75,7.5
95,119.75,7.5,119.75,7.5
96,119.5,7.5,119.5,7.5
97,119.5,7.0,119.5,7.0
98,119.5,6.5,119.5,6.5
99,119.5,6.5,119.5,6.5
100,119.5,6.5,119.5,6.5
101,119.0,6.0,119.0,6.0
102,119.0,6.0,119.0,6.0
103,118.75,6.0,118.75,6.0
104,118.75,6.0,118.75,6.0
105,118.5,6.0,118.5,6.0
106,118.5,6.0,118.5,6.0
107,117.75,6.0,117.75,6.0
108,117.75,6.5,117.75,6.5
109,117.5,7.0,117.5,7.0
110,117.5,8.0,117.5,8.0
111,118.0,8.0,118.0,8.0
112,118.0,7.5,118.0,7.5
113,118.5,7.0,118.5,7.0
114,118.5,7.0,118.5,7.0
115,118.75,7.0,118.75,7.0
116,118.75,7.0,118.75,7.0
117,118.5,7.5,118.5,7.5
118,118.5,7.0,118.5,7.0
119,118.5,7.0,118.5,7.0
120,118.5,6.5,118.5,6.5
121,118.0,6.5,118.0,6.5
122,118.0,6.5,118.0,6.5
123,118.25,6.0,118.25,6.0
124,118.25,6.0,118.25,6.0
125,117.0,6.0,117.0,6.0
126,117.0,6.5,117.0,6.5
127,116.0,7.0,116.0,7.0
128,116.0,7.5,116.0,7.5
129,116.0,8.0,116.0,8.0
130,116.0,8.5,116.0,8.5
131,116.25,8.0,116.25,8.0
132,116.25,8.0,116.25,8.0
133,116.0,7.5,116.0,7.5
134,116.0,7.5,116.0,7.5
135,117.25,7.5,117.25,7.5
136,117.25,7.5,117.25,7.5
137,117.75,7.5,117.75,7.5
138,117.75,7.5,117.75,7.5
139,117.5,7.0,117.5,7.0
140,117.5,7.0,117.5,7.0
141,117.25,6.5,117.25,6.5
142,117.25,6.5,117.25,6.5
143,117.75,6.5,117.75,6.5
144,117.75,6.0,117.75,6.0
145,117.5,6.0,117.5,6.0
146,117.5,6.5,117.5,6.5
147,117.5,7.0,117.5,7.0
148,117.5,7.5,117.5,7.5
149,118.5,8.0,118.5,8.0
150,118.5,8.0,118.5,8.0
151,118.5,7.5,118.5,7.5
152,120.0,7.5,120.0,7.5
153,120.0,7.5,120.0,7.5
154,120.5,7.5,120.5,7.5
155,120.5,7.5,120.5,7.5
156,120.0,7.0,120.0,7.0
157,120.0,7.0,120.0,7.0
158,120.5,7.0,120.5,7.0
159,120.5,7.0,120.5,7.0
160,120.5,6.5,120.5,6.5
161,120.5,6.5,120.5,6.5
162,120.75,6.0,120.75,6.0
163,120.75,6.0,120.75,6.0
164,120.75,6.0,120.75,6.0
165,120.75,6.5,120.75,6.5
166,121.25,6.5,121.25,6.5
167,121.25,7.0,121.25,7.0
168,121.0,7.5,121.0,7.5
169,121.0,7.5,121.0,7.5
170,120.75,7.0,120.75,7.0
171,120.75,6.5,120.75,6.5
172,120.75,6.5,120.75,6.5
173,120.75,6.5,120.75,6.5
174,120.0,6.5,120.0,6.5
175,120.0,6.5,120.0,6.5
176,119.75,6.5,119.75,6.5
177,119.75,6.5,119.75,6.5
178,119.5,6.0,119.5,6.0
179,119.5,6.0,119.5,6.0
180,119.0,6.0,119.0,6.0
181,119.0,5.5,119.0,5.5
182,119.75,5.5,119.75,5.5
183,119.75,5.5,119.75,5.5
184,119.5,6.0,119.5,6.0
185,119.5,6.5,119.5,6.5
186,119.5,6.5,119.5,6.5
187,119.5,7.0,119.5,7.0
188,119.75,6.5,119.75,6.5
189,119.75,6.5,119.75,6.5
190,120.5,6.0,120.5,6.0
191,120.5,6.0,120.5,6.0
192,120.75,6.0,120.75,6.0
193,120.75,6.0,120.75,6.0
194,121.0,6.5,121.0,6.5
195,121.0,6.0,121.0,6.0
196,121.0,6.0,121.0,6.0
197,121.0,6.0,121.0,6.0
198,121.75,5.5,121.75,5.5
199,121.75,5.5,121.75,5.5
200,121.75,5.5,121.75,5.5
201,121.75,5.5,121.75,5.5
202,122.25,5.5,122.25,5.5
203,122.25,5.5,122.25,5.5
204,121.5,6.5,121.5,6.5
205,121.5,7.0,121.5,7.0
206,122.0,7.5,122.0,7.5
207,123.25,7.5,123.25,7.5
208,123.25,7.0,123.25,7.0
209,123.25,7.0,123.25,7.0
210,123.25,7.0,123.25,7.0
211,123.75,7.0,123.75,7.0
212,123.75,7.0,123.75,7.0
213,123.5,7.0,123.5,7.0
214,123.5,7.0,123.5,7.0
215,123.5,7.0,123.5,7.0
216,123.5,7.0,123.5,7.0
217,123.5,7.0,123.5,7.0
218,123.5,6.5,123.5,6.5
219,123.0,6.5,123.0,6.5
220,123.0,6.5,123.0,6.5
221,122.25,6.5,122.25,6.5
222,122.25,6.5,122.25,6.5
223,122.0,6.5,122.0,6.5
224,122.0,7.0,122.0,7.0
225,122.0,7.5,122.0,7.5
226,122.0,8.0,122.0,8.0
227,122.25,8.5,122.25,8.5
228,122.25,8.5,122.25,8.5
229,123.0,8.0,123.0,8.0
230,123.0,8.0,123.0,8.0
231,123.5,8.5,123.5,8.5
232,123.5,8.5,123.5,8.5
233,123.75,8.5,123.75,8.5
234,123.75,8.5,123.75,8.5
235,124.75,8.5,124.75,8.5
236,124.75,8.5,124.75,8.5
237,124.5,8.5,124.5,8.5
238,124.5,8.5,124.5,8.5
239,124.5,8.5,124.5,8.5
240,124.5,8.5,124.5,8.5
241,124.5,8.5,124.5,8.5
242,124.5,8.5,124.5,8.5
243,124.5,8.5,124.5,8.5
244,124.25,9.0,124.25,9.0
245,124.25,9.5,124.25,9.5
246,123.75,10.0,123.75,10.0
247,123.75,11.0,123.75,11.0
248,123.5,11.0,123.5,11.0
249,123.5,11.0,123.5,11.0
250,123.5,10.5,123.5,10.5
251,123.5,11.0,123.5,11.0
252,123.75,11.0,123.75,11.0
253,123.75,11.0,123.75,11.0
254,123.5,11.5,123.5,11.5
255,123.5,11.5,123.5,11.5
256,123.5,11.5,123.5,11.5
257,123.5,11.5,123.5,11.5
258,123.75,11.5,123.75,11.5
259,123.75,11.5,123.75,11.5
260,124.0,11.5,124.0,11.5
261,124.0,12.0,124.0,12.0
262,124.25,12.0,124.25,12.0
263,124.25,12.0,124.25,12.0
264,124.5,12.0,124.5,12.0
265,124.5,12.5,124.5,12.5
266,124.75,13.0,124.75,13.0
267,125.0,13.0,125.0,13.0
268,125.0,13.5,125.0,13.5
269,125.0,14.5,125.0,14.5
270,125.0,15.0,125.0,15.0
271,125.5,16.5,125.5,16.5
272,125.5,17.0,125.5,17.0
273,126.25,17.0,126.25,17.0
274,126.25,17.0,126.25,17.0
275,126.0,17.5,126.0,17.5
276,126.0,18.0,126.0,18.0
277,125.0,18.5,125.0,18.5
278,125.0,18.5,125.0,18.5
279,124.5,19.0,124.5,19.0
280,124.5,19.5,124.5,19.5
281,124.5,20.0,124.5,20.0
282,124.5,20.0,124.5,20.0
283,124.25,20.5,124.25,20.5
284,124.25,21.0,124.25,21.0
285,123.5,21.5,123.5,21.5
286,123.5,22.0,123.5,22.0
287,122.25,23.0,122.25,23.0
288,122.25,23.5,122.25,23.5
289,121.25,25.0,121.25,25.0
290,120.25,26.5,120.25,26.5
291,120.25,29.0,120.25,29.0
292,120.25,30.5,120.25,30.5
293,120.25,30.5,120.25,30.5
294,120.25,30.5,120.25,30.5
295,120.25,31.0,120.25,31.0
296,120.75,31.5,120.75,31.5
297,120.75,33.0,120.75,33.0
298,121.25,34.0,121.25,34.0
299,121.25,35.0,121.25,35.0
300,121.75,34.5,121.75,34.5
301,121.75,36.5,121.75,36.5
302,121.0,37.5,121.0,37.5
303,121.0,39.0,121.0,39.0
304,120.25,39.0,120.25,39.0
305,120.25,39.5,120.25,39.5
306,120.25,39.5,120.25,39.5
307,120.25,41.5,120.25,41.5
308,120.0,42.0,120.0,42.0
309,120.0,42.5,120.0,42.5
310,119.25,44.0,119.25,44.0
311,119.25,46.0,119.25,46.0
312,119.25,48.0,119.25,48.0
313,118.5,50.0,118.5,50.0
314,116.75,50.0,116.75,50.0
315,116.75,50.5,116.75,50.5
316,116.0,51.5,116.0,51.5
317,116.0,52.5,116.0,52.5
318,116.0,52.5,116.0,52.5
319,115.0,53.0,115.0,53.0
320,115.0,53.0,115.0,53.0
321,114.75,53.0,114.75,53.0
322,114.75,54.0,114.75,54.0
323,115.5,55.0,115.5,55.0
324,115.5,54.5,115.5,54.5
325,115.5,54.5,115.5,54.5
326,115.5,54.5,115.5,54.5
327,115.25,54.5,115.25,54.5
328,115.25,55.0,115.25,55.0
329,115.25,55.0,115.25,55.0
330,115.25,55.0,115.25,55.0
331,115.0,55.0,115.0,55.0
332,115.0,55.0,115.0,55.0
333,115.75,56.0,115.75,56.0
334,115.75,56.5,115.75,56.5
335,116.75,56.5,116.75,56.5
336,116.75,56.5,116.75,56.5
337,116.75,56.5,116.75,56.5
338,116.75,56.5,116.75,56.5
339,116.0,57.5,116.0,57.5
340,116.0,58.0,116.0,58.0
341,115.75,60.5,115.75,60.5
342,115.75,63.0,115.75,63.0
343,115.75,65.0,115.75,65.0
344,115.75,65.5,115.75,65.5
345,115.75,64.5,115.75,64.5
346,114.5,63.5,114.5,63.5
347,114.5,63.5,114.5,63.5
348,112.5,64.5,112.5,64.5
349,112.5,65.5,112.5,65.5
350,110.25,64.5,110.25,64.5
351,110.25,64.5,110.25,64.5
352,110.0,63.5,110.0,63.5
353,110.0,63.0,110.0,63.0
354,111.75,63.0,111.75,63.0
355,111.75,62.5,111.75,62.5
356,112.25,61.5,112.25,61.5
357,112.25,61.0,112.25,61.0
