seconds,FHR,UC,FHR_GPR,UC_GPR
0,145.75,4.5,145.75,4.5
1,145.5,4.5,145.5,4.5
2,145.5,4.5,145.5,4.5
3,145.75,4.5,145.75,4.5
4,145.75,4.5,145.75,4.5
5,145.75,4.5,145.75,4.5
6,145.75,4.5,145.75,4.5
7,146.25,4.5,146.25,4.5
8,146.25,4.5,146.25,4.5
9,147.0,4.5,147.0,4.5
10,147.0,4.5,147.0,4.5
11,146.75,4.5,146.75,4.5
12,146.75,4.5,146.75,4.5
13,146.75,4.5,146.75,4.5
14,146.75,4.5,146.75,4.5
15,146.75,4.5,146.75,4.5
16,146.5,4.5,146.5,4.5
17,146.5,4.5,146.5,4.5
18,146.5,4.5,146.5,4.5
19,146.5,5.0,146.5,5.0
20,146.75,5.0,146.75,5.0
21,146.75,4.5,146.75,4.5
22,146.75,4.5,146.75,4.5
23,146.75,4.5,146.75,4.5
24,146.25,4.5,146.25,4.5
25,146.25,4.5,146.25,4.5
26,146.25,4.5,146.25,4.5
27,146.5,5.0,146.5,5.0
28,146.5,4.5,146.5,4.5
29,146.5,4.5,146.5,4.5
30,146.5,4.5,146.5,4.5
31,146.5,4.5,146.5,4.5
32,146.5,4.5,146.5,4.5
33,146.5,4.5,146.5,4.5
34,146.25,4.5,146.25,4.5
35,146.25,4.5,146.25,4.5
36,146.25,4.5,146.25,4.5
37,146.25,4.5,146.25,4.5
38,146.25,4.5,146.25,4.5
39,146.25,4.5,146.25,4.5
40,146.25,4.5,146.25,4.5
41,146.25,4.5,146.25,4.5
42,146.5,4.5,146.5,4.5
43,146.5,4.5,146.5,4.5
44,146.5,4.5,146.5,4.5
45,146.5,4.5,146.5,4.5
46,146.5,4.5,146.5,4.5
47,146.5,4.5,146.5,4.5
48,146.25,4.5,146.25,4.5
49,146.25,4.5,146.25,4.5
50,146.5,4.5,146.5,4.5
51,146.5,4.5,146.5,4.5
52,146.75,4.5,146.75,4.5
53,146.75,4.5,146.75,4.5
54,146.75,4.5,146.75,4.5
55,146.75,4.5,146.75,4.5
56,146.75,4.5,146.75,4.5
57,146.0,4.5,146.0,4.5
58,145.25,4.5,145.25,4.5
59,145.25,4.5,145.25,4.5
60,145.0,4.5,145.0,4.5
61,145.0,4.5,145.0,4.5
62,144.75,4.5,144.75,4.5
63,144.5,4.5,144.5,4.5
64,144.5,4.5,144.5,4.5
65,144.0,4.5,144.0,4.5
66,144.0,4.5,144.0,4.5
67,144.5,4.5,144.5,4.5
68,144.25,4.5,144.25,4.5
69,144.25,4.5,144.25,4.5
70,145.0,4.5,145.0,4.5
71,144.5,5.0,144.5,5.0
72,144.5,5.0,144.5,5.0
73,144.25,4.5,144.25,4.5
74,144.25,5.0,144.25,5.0
75,144.0,5.0,144.0,5.0
76,144.0,5.0,144.0,5.0
77,144.25,4.5,144.25,4.5
78,143.25,5.0,143.25,5.0
79,143.25,5.0,143.25,5.0
80,142.0,5.0,142.0,5.0
81,142.0,4.5,142.0,4.5
82,142.0,5.0,142.0,5.0
83,142.0,5.0,142.0,5.0
84,142.0,5.0,142.0,5.0
85,141.0,4.5,141.0,4.5
86,141.0,5.0,141.0,5.0
87,141.75,5.0,141.75,5.0
88,141.75,5.0,141.75,5.0
89,142.25,5.0,142.25,5.0
90,141.25,5.0,141.25,5.0
91,141.25,5.0,141.25,5.0
92,140.5,5.0,140.5,5.0
93,140.5,5.0,140.5,5.0
94,140.75,5.0,140.75,5.0
95,140.75,5.0,140.75,5.0
96,140.75,5.0,140.75,5.0
97,141.25,4.5,141.25,4.5
98,141.25,5.0,141.25,5.0
99,141.5,5.0,141.5,5.0
100,141.25,6.0,141.25,6.0
101,141.25,7.5,141.25,7.5
102,142.0,8.5,142.0,8.5
103,142.0,10.0,142.0,10.0
104,142.5,10.5,142.5,10.5
105,142.75,11.0,142.75,11.0
106,142.75,9.0,142.75,9.0
107,143.75,8.5,143.75,8.5
108,143.75,8.5,143.75,8.5
109,144.0,9.0,144.0,9.0
110,144.25,9.0,144.25,9.0
111,144.25,9.0,144.25,9.0
112,145.0,8.5,145.0,8.5
113,145.0,10.0,145.0,10.0
114,145.75,12.0,145.75,12.0
115,145.75,13.0,145.75,13.0
116,145.75,14.5,145.75,14.5
117,145.25,17.0,145.25,17.0
118,145.25,18.5,145.25,18.5
119,145.75,19.5,145.75,19.5
120,146.0,21.0,146.0,21.0
121,146.0,18.5,146.0,18.5
122,144.75,18.0,144.75,18.0
123,145.5,17.0,145.5,17.0
124,145.5,16.5,145.5,16.5
125,145.75,15.5,145.75,15.5
126,145.75,15.0,145.75,15.0
127,146.25,13.5,146.25,13.5
128,146.25,12.0,146.25,12.0
129,146.25,11.5,146.25,11.5
130,147.0,11.0,147.0,11.0
131,147.0,11.0,147.0,11.0
132,147.0,11.0,147.0,11.0
133,146.75,13.0,146.75,13.0
134,146.75,13.5,146.75,13.5
135,147.25,11.5,147.25,11.5
136,147.25,9.5,147.25,9.5
137,147.25,9.0,147.25,9.0
138,149.0,9.5,149.0,9.5
139,149.0,9.5,149.0,9.5
140,151.0,10.0,151.0,10.0
141,150.25,10.5,150.25,10.5
142,150.25,11.5,150.25,11.5
143,151.75,13.5,151.75,13.5
144,151.25,13.0,151.25,13.0
145,151.25,10.5,151.25,10.5
146,151.75,9.0,151.75,9.0
147,153.25,9.0,153.25,9.0
148,153.25,9.0,153.25,9.0
149,153.25,9.0,153.25,9.0
150,153.25,10.5,153.25,10.5
151,153.5,12.5,153.5,12.5
152,154.25,12.5,154.25,12.5
153,154.25,13.0,154.25,13.0
154,154.25,11.5,154.25,11.5
155,154.5,9.5,154.5,9.5
156,154.5,9.0,154.5,9.0
157,156.0,9.0,156.0,9.0
158,156.25,9.5,156.25,9.5
159,156.25,9.0,156.25,9.0
160,156.5,9.0,156.5,9.0
161,156.5,9.0,156.5,9.0
162,156.5,9.0,156.5,9.0
163,153.75,9.0,153.75,9.0
164,153.75,9.5,153.75,9.5
165,151.25,10.5,151.25,10.5
166,148.5,9.0,148.5,9.0
167,148.5,8.5,148.5,8.5
168,147.75,8.0,147.75,8.0
169,147.75,8.0,147.75,8.0
170,145.5,8.0,145.5,8.0
171,144.5,8.0,144.5,8.0
172,144.5,8.5,144.5,8.5
173,143.75,9.5,143.75,9.5
174,143.75,10.5,143.75,10.5
175,144.0,11.0,144.0,11.0
176,143.25,10.0,143.25,10.0
177,143.25,9.0,143.25,9.0
178,142.75,8.5,142.75,8.5
179,142.75,8.0,142.75,8.0
180,143.25,8.5,143.25,8.5
181,143.25,8.5,143.25,8.5
182,143.25,8.5,143.25,8.5
183,142.0,9.5,142.0,9.5
184,142.0,10.5,142.0,10.5
185,140.75,11.0,140.75,11.0
186,139.5,12.0,139.5,12.0
187,139.5,13.5,139.5,13.5
188,139.5,15.0,139.5,15.0
189,139.5,17.5,139.5,17.5
190,138.75,18.0,138.75,18.0
191,138.75,14.5,138.75,14.5
192,138.75,13.0,138.75,13.0
193,138.0,13.0,138.0,13.0
194,138.0,13.0,138.0,13.0
195,137.5,12.5,137.5,12.5
196,137.5,12.0,137.5,12.0
197,136.75,11.0,136.75,11.0
198,136.75,10.0,136.75,10.0
199,137.5,9.0,137.5,9.0
200,136.75,9.0,136.75,9.0
201,136.75,8.5,136.75,8.5
202,135.5,8.5,135.5,8.5
203,135.5,8.5,135.5,8.5
204,135.5,9.0,135.5,9.0
205,135.5,10.5,135.5,10.5
206,136.75,10.5,136.75,10.5
207,136.0,11.0,136.0,11.0
208,136.0,12.5,136.0,12.5
209,136.75,13.5,136.75,13.5
210,136.75,13.5,136.75,13.5
211,138.5,12.0,138.5,12.0
212,138.5,10.0,138.5,10.0
213,138.75,9.0,138.75,9.0
214,139.5,8.5,139.5,8.5
215,139.5,8.5,139.5,8.5
216,141.0,8.0,141.0,8.0
217,141.0,7.5,141.0,7.5
218,142.0,7.0,142.0,7.0
219,144.75,6.0,144.75,6.0
220,144.75,5.5,144.75,5.5
221,145.75,4.0,145.75,4.0
222,145.75,3.0,145.75,3.0
223,147.5,2.0,147.5,2.0
224,147.5,1.5,147.5,1.5
225,148.5,1.5,148.5,1.5
226,149.25,2.0,149.25,2.0
227,149.25,2.0,149.25,2.0
228,150.0,3.0,150.0,3.0
229,151.25,3.0,151.25,3.0
230,151.25,2.0,151.25,2.0
231,151.25,0.5,151.25,0.5
232,151.0,0.0,151.0,0.6280695002534191
233,152.25,0.0,152.25,0.6482153704903766
234,152.25,0.0,152.25,1.0265233474675401
235,152.0,1.5,152.0,1.5
236,152.0,2.0,152.0,2.0
237,150.75,1.0,150.75,1.0
238,149.0,0.0,149.0,1.3437380738374056
239,149.0,0.0,149.0,1.5579876604742715
240,146.75,0.0,146.75,2.3752317550792856
241,129.75,0.0,129.75,3.814891807926987
242,129.75,0.0,129.75,5.669047374136647
243,122.0,0.0,122.0,7.619858456663443
244,122.0,0.0,122.0,9.37719737565136
245,120.75,0.0,120.75,10.765188037714939
246,120.75,0.0,120.75,11.735474035055889
247,118.0,0.0,118.0,12.327512504359179
248,118.0,0.0,118.0,12.611263291136025
249,118.0,0.0,118.0,12.639685813757188
250,120.25,0.0,120.25,12.423342218158552
251,120.25,0.0,120.25,11.929143429147903
252,122.75,0.0,122.75,11.101641633811205
253,122.75,0.0,122.75,9.902704415073975
254,123.75,0.0,123.75,8.358303630575964
255,123.75,0.0,123.75,6.590638806277332
256,125.25,0.0,125.25,4.80957103783328
257,125.25,0.0,125.25,3.251194178153776
258,129.5,0.0,129.5,2.084275260229573
259,129.5,0.0,129.5,1.338094753332987
260,132.25,0.5,132.25,0.5
261,132.25,1.0,132.25,1.0
262,133.5,0.5,133.5,0.5
263,133.5,0.5,133.5,0.5
264,134.0,0.0,134.0,0.6335916319988026
265,134.0,0.5,134.0,0.5
266,135.0,2.0,135.0,2.0
267,134.25,2.5,134.25,2.5
268,134.25,2.5,134.25,2.5
269,134.25,2.0,134.25,2.0
270,134.25,1.5,134.25,1.5
271,133.75,1.0,133.75,1.0
272,133.75,1.0,133.75,1.0
273,133.5,1.0,133.5,1.0
274,133.5,1.0,133.5,1.0
275,133.0,1.5,133.0,1.5
276,133.0,1.0,133.0,1.0
277,133.5,0.0,133.5,0.8431920637563195
278,132.5,0.5,132.5,0.5
279,132.5,1.0,132.5,1.0
280,133.25,1.5,133.25,1.5
281,133.25,2.0,133.25,2.0
282,133.75,1.5,133.75,1.5
283,133.75,1.0,133.75,1.0
284,133.75,0.0,133.75,0.7496067205846586
285,134.75,0.0,134.75,0.3236376003895707
286,134.75,0.0,134.75,0.10555769471460685
287,133.5,0.0,133.5,0.13384689064211308
288,133.5,0.5,133.5,0.5
289,133.75,0.5,133.75,0.5
290,133.75,0.0,133.75,1.0560093246280964
291,132.75,0.0,132.75,1.2860260069253506
292,132.75,0.0,132.75,1.278914895705185
293,132.75,1.0,132.75,1.0
294,134.25,0.0,134.25,0.5019980469817469
295,134.25,0.0,134.25,0.06174949116292083
296,133.5,0.0,133.5,-0.05123752861769937
297,132.75,0.0,132.75,0.31671324301673387
298,132.75,1.0,132.75,1.0
299,131.5,1.5,131.5,1.5
300,131.5,2.0,131.5,2.0
301,130.25,3.5,130.25,3.5
302,130.25,2.0,130.25,2.0
303,131.5,0.5,131.5,0.5
304,131.5,1.0,131.5,1.0
305,130.75,2.5,130.75,2.5
306,130.75,3.5,130.75,3.5
307,131.5,2.0,131.5,2.0
308,131.5,1.5,131.5,1.5
