seconds,FHR,UC,FHR_GPR,UC_GPR
0,133.25,26.5,133.25,26.5
1,131.75,27.5,131.75,27.5
2,131.75,27.0,131.75,27.0
3,130.25,26.5,130.25,26.5
4,130.25,27.0,130.25,27.0
5,129.75,27.0,129.75,27.0
6,130.75,27.5,130.75,27.5
7,130.75,27.5,130.75,27.5
8,131.5,27.5,131.5,27.5
9,131.5,27.0,131.5,27.0
10,132.0,27.5,132.0,27.5
11,132.0,28.0,132.0,28.0
12,132.25,27.5,132.25,27.5
13,132.25,27.5,132.25,27.5
14,130.5,27.5,130.5,27.5
15,129.75,27.0,129.75,27.0
16,129.75,26.0,129.75,26.0
17,128.75,25.5,128.75,25.5
18,128.75,25.0,128.75,25.0
19,127.25,24.5,127.25,24.5
20,127.25,24.5,127.25,24.5
21,126.5,24.0,126.5,24.0
22,126.5,23.5,126.5,23.5
23,126.5,24.0,126.5,24.0
24,126.5,23.5,126.5,23.5
25,126.25,23.5,126.25,23.5
26,126.25,23.5,126.25,23.5
27,126.0,23.0,126.0,23.0
28,126.0,23.0,126.0,23.0
29,124.5,22.5,124.5,22.5
30,124.5,22.5,124.5,22.5
31,124.5,22.0,124.5,22.0
32,124.5,21.5,124.5,21.5
33,124.5,21.5,124.5,21.5
34,130.0,21.5,130.0,21.5
35,130.0,21.5,130.0,21.5
36,130.75,22.5,130.75,22.5
37,130.75,22.5,130.75,22.5
38,131.5,22.0,131.5,22.0
39,131.5,21.5,131.5,21.5
40,131.75,21.0,131.75,21.0
41,130.75,20.5,130.75,20.5
42,130.75,21.0,130.75,21.0
43,130.75,21.0,130.75,21.0
44,130.75,21.5,130.75,21.5
45,130.75,22.5,130.75,22.5
46,130.75,23.0,130.75,23.0
47,131.25,23.0,131.25,23.0
48,131.25,22.5,131.25,22.5
49,132.0,22.5,132.0,22.5
50,132.0,22.5,132.0,22.5
51,132.0,23.5,132.0,23.5
52,132.0,24.5,132.0,24.5
53,132.0,24.5,132.0,24.5
54,131.75,23.5,131.75,23.5
55,131.75,24.0,131.75,24.0
56,131.75,24.0,131.75,24.0
57,131.75,25.0,131.75,25.0
58,131.75,26.0,131.75,26.0
59,132.5,26.5,132.5,26.5
60,132.5,26.0,132.5,26.0
61,132.75,26.0,132.75,26.0
62,132.75,26.5,132.75,26.5
63,133.25,27.0,133.25,27.0
64,135.0,27.0,135.0,27.0
65,135.0,27.5,135.0,27.5
66,136.0,27.0,136.0,27.0
67,136.0,27.0,136.0,27.0
68,136.5,27.0,136.5,27.0
69,136.0,28.0,136.0,28.0
70,136.0,28.5,136.0,28.5
