seconds,FHR,UC,FHR_GPR,UC_GPR
0,0.0,18.0,124.89378316395629,18.0
1,0.0,19.0,124.80130202468354,19.0
2,0.0,19.5,124.69420672009979,19.5
3,0.0,18.0,124.57277253283603,18.0
4,0.0,17.0,124.43778115124293,17.0
5,0.0,16.5,124.29055311282168,16.5
6,0.0,16.5,124.13295594765385,16.5
7,0.0,16.5,123.96738399681219,16.5
8,0.0,17.5,123.7967072588878,17.5
9,0.0,18.5,123.62418841534766,18.5
10,0.0,19.5,123.45336931894894,19.5
11,0.0,18.5,123.28793057193701,18.5
12,0.0,17.5,123.13153020691176,17.5
13,0.0,17.0,122.98762971907117,17.0
14,0.0,17.0,122.85931757550432,17.0
15,0.0,17.0,122.74914163987987,17.0
16,0.0,17.5,122.65896251684069,17.5
17,0.0,19.0,122.58983950061307,19.0
18,122.5,19.0,122.5,19.0
19,122.5,18.5,122.5,18.5
20,122.75,17.5,122.75,17.5
21,122.75,17.0,122.75,17.0
22,122.5,16.5,122.5,16.5
23,122.5,17.0,122.5,17.0
24,122.0,18.0,122.0,18.0
25,122.0,19.0,122.0,19.0
26,123.0,19.0,123.0,19.0
27,123.0,18.0,123.0,18.0
28,123.0,17.0,123.0,17.0
29,123.0,17.0,123.0,17.0
30,123.0,17.0,123.0,17.0
31,123.0,17.5,123.0,17.5
32,122.75,18.0,122.75,18.0
33,122.75,18.0,122.75,18.0
34,122.75,18.5,122.75,18.5
35,122.75,18.0,122.75,18.0
36,123.0,17.5,123.0,17.5
37,123.0,17.0,123.0,17.0
38,123.5,16.5,123.5,16.5
39,123.5,16.5,123.5,16.5
40,123.5,16.5,123.5,16.5
41,123.5,17.0,123.5,17.0
42,123.0,17.5,123.0,17.5
43,123.0,18.0,123.0,18.0
44,123.5,18.0,123.5,18.0
45,123.5,17.5,123.5,17.5
46,124.75,17.0,124.75,17.0
47,124.75,16.5,124.75,16.5
48,125.5,16.5,125.5,16.5
49,125.5,16.5,125.5,16.5
50,124.5,16.5,124.5,16.5
51,124.5,17.0,124.5,17.0
52,124.5,17.5,124.5,17.5
53,125.0,18.0,125.0,18.0
54,125.0,17.0,125.0,17.0
55,125.25,16.5,125.25,16.5
56,125.25,17.0,125.25,17.0
57,125.0,16.5,125.0,16.5
58,125.0,16.5,125.0,16.5
59,125.0,17.5,125.0,17.5
60,125.0,17.5,125.0,17.5
61,125.0,18.0,125.0,18.0
62,125.0,18.0,125.0,18.0
63,125.25,18.0,125.25,18.0
64,125.25,18.5,125.25,18.5
65,125.0,18.0,125.0,18.0
66,125.0,19.0,125.0,19.0
67,124.5,19.5,124.5,19.5
68,124.5,19.5,124.5,19.5
69,125.25,19.5,125.25,19.5
70,125.25,19.5,125.25,19.5
71,125.25,19.5,125.25,19.5
72,125.25,19.0,125.25,19.0
73,126.25,19.0,126.25,19.0
74,126.25,19.0,126.25,19.0
75,125.25,19.0,125.25,19.0
76,125.25,19.0,125.25,19.0
77,125.25,18.5,125.25,18.5
78,125.25,18.5,125.25,18.5
79,125.75,18.5,125.75,18.5
80,125.75,18.0,125.75,18.0
81,126.75,18.0,126.75,18.0
82,126.75,18.0,126.75,18.0
83,126.0,17.5,126.0,17.5
84,126.0,18.0,126.0,18.0
85,126.25,18.5,126.25,18.5
86,126.75,18.5,126.75,18.5
87,126.75,18.0,126.75,18.0
88,127.5,18.0,127.5,18.0
89,127.5,18.0,127.5,18.0
90,127.5,18.0,127.5,18.0
91,128.0,18.0,128.0,18.0
92,128.0,17.5,128.0,17.5
93,128.0,17.5,128.0,17.5
94,127.5,17.5,127.5,17.5
95,127.5,17.5,127.5,17.5
96,127.25,18.0,127.25,18.0
97,127.25,18.0,127.25,18.0
98,127.25,17.5,127.25,17.5
99,127.25,17.5,127.25,17.5
100,127.0,17.5,127.0,17.5
101,127.0,17.5,127.0,17.5
102,127.0,17.0,127.0,17.0
103,127.0,17.5,127.0,17.5
104,127.25,17.5,127.25,17.5
105,127.5,18.0,127.5,18.0
106,127.5,18.0,127.5,18.0
107,127.0,18.0,127.0,18.0
108,127.0,17.5,127.0,17.5
109,127.0,17.5,127.0,17.5
110,128.0,17.5,128.0,17.5
111,127.75,17.5,127.75,17.5
112,127.75,17.5,127.75,17.5
113,128.0,17.5,128.0,17.5
114,128.0,17.0,128.0,17.0
115,128.0,17.0,128.0,17.0
116,129.0,17.0,129.0,17.0
117,129.0,16.5,129.0,16.5
118,128.75,17.0,128.75,17.0
119,128.75,17.0,128.75,17.0
120,128.5,17.5,128.5,17.5
121,128.5,17.5,128.5,17.5
122,128.5,17.5,128.5,17.5
123,128.75,17.0,128.75,17.0
124,128.75,17.0,128.75,17.0
125,128.5,17.0,128.5,17.0
126,128.5,17.0,128.5,17.0
127,129.0,17.0,129.0,17.0
128,129.0,17.0,129.0,17.0
129,129.0,17.0,129.0,17.0
130,129.0,17.0,129.0,17.0
131,129.5,17.0,129.5,17.0
132,129.5,17.5,129.5,17.5
133,128.0,17.5,128.0,17.5
134,129.25,18.0,129.25,18.0
135,129.25,17.5,129.25,17.5
136,129.25,17.5,129.25,17.5
137,129.25,17.0,129.25,17.0
138,129.0,17.0,129.0,17.0
139,129.0,17.0,129.0,17.0
140,129.75,17.0,129.75,17.0
141,129.75,17.0,129.75,17.0
142,129.75,16.5,129.75,16.5
143,129.75,16.5,129.75,16.5
144,129.5,16.5,129.5,16.5
145,129.5,16.5,129.5,16.5
146,129.5,17.0,129.5,17.0
147,129.5,17.0,129.5,17.0
148,129.25,17.0,129.25,17.0
149,129.0,16.5,129.0,16.5
150,129.0,16.5,129.0,16.5
151,128.75,16.5,128.75,16.5
152,128.75,16.5,128.75,16.5
153,128.75,16.5,128.75,16.5
154,128.75,16.5,128.75,16.5
155,128.5,16.5,128.5,16.5
156,128.5,16.0,128.5,16.0
157,129.0,16.5,129.0,16.5
158,129.0,16.5,129.0,16.5
159,128.5,16.5,128.5,16.5
160,128.5,16.5,128.5,16.5
161,128.5,16.5,128.5,16.5
162,129.0,16.0,129.0,16.0
163,129.0,16.0,129.0,16.0
164,129.75,16.0,129.75,16.0
165,129.75,16.0,129.75,16.0
166,129.0,16.5,129.0,16.5
167,129.0,16.5,129.0,16.5
168,130.5,16.5,130.5,16.5
169,130.5,16.5,130.5,16.5
170,130.25,16.5,130.25,16.5
171,130.25,16.5,130.25,16.5
172,129.5,16.5,129.5,16.5
173,129.5,16.5,129.5,16.5
174,129.75,16.5,129.75,16.5
175,130.5,16.5,130.5,16.5
176,130.5,16.5,130.5,16.5
177,131.0,17.0,131.0,17.0
178,131.0,17.0,131.0,17.0
179,131.5,17.0,131.5,17.0
180,131.5,17.0,131.5,17.0
181,131.0,16.5,131.0,16.5
182,131.0,17.0,131.0,17.0
183,130.75,17.0,130.75,17.0
184,131.25,17.0,131.25,17.0
185,131.25,17.0,131.25,17.0
186,130.0,17.0,130.0,17.0
187,130.0,16.5,130.0,16.5
188,129.5,16.5,129.5,16.5
189,129.5,16.5,129.5,16.5
190,130.0,16.5,130.0,16.5
191,130.0,16.5,130.0,16.5
192,129.25,16.5,129.25,16.5
193,129.25,16.5,129.25,16.5
194,129.5,16.5,129.5,16.5
195,129.5,17.0,129.5,17.0
196,129.5,16.5,129.5,16.5
197,128.5,16.5,128.5,16.5
198,128.5,16.5,128.5,16.5
199,128.75,16.5,128.75,16.5
200,128.75,16.0,128.75,16.0
201,129.0,16.0,129.0,16.0
202,129.0,16.0,129.0,16.0
203,128.75,16.0,128.75,16.0
204,128.75,16.0,128.75,16.0
205,127.75,16.0,127.75,16.0
206,127.75,16.5,127.75,16.5
207,128.5,16.5,128.5,16.5
208,128.5,16.0,128.5,16.0
209,128.25,15.5,128.25,15.5
210,128.0,15.5,128.0,15.5
211,128.0,15.5,128.0,15.5
212,128.25,15.5,128.25,15.5
213,128.25,15.5,128.25,15.5
214,128.25,15.5,128.25,15.5
215,128.25,16.0,128.25,16.0
216,128.25,16.0,128.25,16.0
217,128.5,16.5,128.5,16.5
218,128.25,16.0,128.25,16.0
219,128.25,16.0,128.25,16.0
220,128.25,15.5,128.25,15.5
221,128.0,16.0,128.0,16.0
222,128.0,16.5,128.0,16.5
223,128.5,16.5,128.5,16.5
224,128.5,16.5,128.5,16.5
225,128.5,16.0,128.5,16.0
226,128.25,16.0,128.25,16.0
227,128.25,16.0,128.25,16.0
228,128.5,16.0,128.5,16.0
229,128.5,16.0,128.5,16.0
230,128.5,16.0,128.5,16.0
231,128.5,16.0,128.5,16.0
232,127.5,16.5,127.5,16.5
233,127.25,16.5,127.25,16.5
234,127.25,17.0,127.25,17.0
235,127.75,16.5,127.75,16.5
236,127.75,16.5,127.75,16.5
237,128.0,16.5,128.0,16.5
238,128.0,16.5,128.0,16.5
239,127.5,16.5,127.5,16.5
240,127.5,16.5,127.5,16.5
241,127.25,16.5,127.25,16.5
242,127.25,16.5,127.25,16.5
243,127.25,16.5,127.25,16.5
244,127.25,16.5,127.25,16.5
245,127.75,16.5,127.75,16.5
246,127.75,16.0,127.75,16.0
247,127.25,16.0,127.25,16.0
248,127.75,16.0,127.75,16.0
249,127.75,15.5,127.75,15.5
250,127.25,15.5,127.25,15.5
251,127.25,16.0,127.25,16.0
252,126.75,16.5,126.75,16.5
253,126.75,16.5,126.75,16.5
254,127.25,16.5,127.25,16.5
255,127.25,16.5,127.25,16.5
256,128.0,16.5,128.0,16.5
