seconds,FHR,UC,FHR_GPR,UC_GPR
0,0.0,0.0,142.419925124792,26.020361990950228
1,0.0,0.0,142.419925124792,26.020361990950228
2,0.0,0.0,142.419925124792,26.020361990950228
3,0.0,0.0,142.419925124792,26.020361990950228
4,0.0,0.0,142.419925124792,26.020361990950228
5,0.0,0.0,142.419925124792,26.020361990950228
6,0.0,0.0,142.419925124792,26.020361990950228
7,0.0,0.0,142.419925124792,26.020361990950228
8,0.0,0.0,142.419925124792,26.020361990950228
9,0.0,0.0,142.419925124792,26.020361990950228
10,0.0,0.0,142.419925124792,26.020361990950228
11,0.0,0.0,142.419925124792,26.020361990950228
12,0.0,0.0,142.419925124792,26.020361990950228
13,0.0,0.0,142.419925124792,26.020361990950228
14,0.0,0.0,142.419925124792,26.020361990950228
15,0.0,0.0,142.419925124792,26.020361990950228
16,0.0,0.0,142.419925124792,26.020361990950228
17,0.0,0.0,142.419925124792,26.020361990950228
18,0.0,0.0,142.419925124792,26.020361990950228
19,0.0,0.0,142.419925124792,26.020361990950228
20,0.0,0.0,142.419925124792,26.020361990950228
21,0.0,0.0,142.419925124792,26.020361990950228
22,0.0,0.0,142.419925124792,26.020361990950228
23,0.0,0.0,142.419925124792,26.020361990950228
24,0.0,0.0,142.419925124792,26.020361990950228
25,0.0,0.0,142.419925124792,26.020361990950228
26,0.0,0.0,142.419925124792,26.020361990950228
27,0.0,0.0,142.419925124792,26.020361990950228
28,0.0,0.0,142.419925124792,26.020361990950228
29,0.0,0.0,142.419925124792,26.020361990950228
30,0.0,0.0,142.419925124792,26.020361990950228
31,0.0,0.0,142.419925124792,26.020361990950228
32,0.0,0.0,142.419925124792,26.020361990950228
33,0.0,0.0,142.419925124792,26.020361990950228
34,0.0,0.0,142.419925124792,26.020361990950228
35,0.0,0.0,142.419925124792,26.020361990950228
36,0.0,0.0,142.419925124792,26.020361990950228
37,0.0,0.0,142.419925124792,26.020361990950228
38,0.0,0.0,142.419925124792,26.020361990950228
39,0.0,0.0,142.419925124792,26.020361990950228
40,0.0,0.0,142.419925124792,26.020361990950228
41,0.0,0.0,142.419925124792,26.020361990950228
42,0.0,0.0,142.419925124792,26.020361990950228
43,0.0,0.0,142.419925124792,26.020361990950228
44,0.0,0.0,142.419925124792,26.020361990950228
45,0.0,0.0,142.419925124792,26.020361990950228
46,0.0,0.0,142.419925124792,26.020361990950228
47,0.0,0.0,142.419925124792,26.020361990950228
48,0.0,0.0,142.419925124792,26.020361990950228
49,0.0,0.0,142.419925124792,26.020361990950228
50,0.0,0.0,142.419925124792,26.020361990950228
51,0.0,0.0,142.419925124792,26.020361990950228
52,0.0,0.0,142.419925124792,26.020361990950228
53,0.0,0.0,142.419925124792,26.020361990950228
54,0.0,0.0,142.419925124792,26.020361990950228
55,0.0,0.0,142.419925124792,26.020361990950228
56,0.0,0.0,142.419925124792,26.020361990950228
57,0.0,0.0,142.419925124792,26.020361990950228
58,0.0,0.0,142.419925124792,26.020361990950228
59,0.0,0.0,142.419925124792,26.020361990950228
60,0.0,0.0,142.419925124792,26.020361990950228
61,0.0,0.0,142.419925124792,26.020361990950228
62,0.0,0.0,142.419925124792,26.020361990950228
63,0.0,0.0,142.419925124792,26.020361990950228
64,0.0,0.0,142.419925124792,26.020361990950228
65,0.0,0.0,142.419925124792,26.020361990950228
66,0.0,0.0,142.419925124792,26.020361990950228
67,0.0,0.0,142.419925124792,26.020361990950228
68,0.0,0.0,142.419925124792,26.020361990950228
69,0.0,0.0,142.419925124792,26.020361990950228
70,0.0,0.0,142.419925124792,26.020361990950228
