seconds,FHR,UC,FHR_GPR,UC_GPR
0,156.25,66.0,156.25,66.0
1,156.25,66.0,156.25,66.0
2,156.25,58.0,156.25,58.0
3,157.0,58.0,157.0,58.0
4,157.0,56.0,157.0,56.0
5,157.0,56.0,157.0,56.0
6,158.75,61.0,158.75,61.0
7,158.75,61.0,158.75,61.0
8,158.0,70.0,158.0,70.0
9,156.25,70.0,156.25,70.0
10,156.25,78.0,156.25,78.0
11,158.0,78.0,158.0,78.0
12,156.25,83.0,156.25,83.0
13,156.25,83.0,156.25,83.0
14,157.0,84.0,157.0,84.0
15,156.25,84.0,156.25,84.0
16,156.25,82.0,156.25,82.0
17,155.5,82.0,155.5,82.0
18,155.5,75.0,155.5,75.0
19,149.25,75.0,149.25,75.0
20,149.25,65.0,149.25,65.0
21,149.25,65.0,149.25,65.0
22,150.0,56.0,150.0,56.0
23,150.0,56.0,150.0,56.0
24,150.0,53.0,150.0,53.0
25,150.0,53.0,150.0,53.0
26,150.0,57.0,150.0,57.0
27,150.75,57.0,150.75,57.0
28,150.0,68.0,150.0,68.0
29,150.0,68.0,150.0,68.0
30,150.0,78.0,150.0,78.0
31,148.5,78.0,148.5,78.0
32,148.5,84.0,148.5,84.0
33,144.25,84.0,144.25,84.0
34,144.25,87.0,144.25,87.0
35,142.75,87.0,142.75,87.0
36,142.75,86.0,142.75,86.0
37,140.25,86.0,140.25,86.0
38,132.75,82.0,132.75,82.0
39,132.75,82.0,132.75,82.0
40,132.25,74.0,132.25,74.0
41,132.25,74.0,132.25,74.0
42,132.75,63.0,132.75,63.0
43,132.75,63.0,132.75,63.0
44,125.5,55.0,125.5,55.0
45,125.5,55.0,125.5,55.0
46,123.0,51.0,123.0,51.0
47,123.0,51.0,123.0,51.0
48,124.0,53.0,124.0,53.0
49,124.0,53.0,124.0,53.0
50,127.75,61.0,127.75,61.0
51,131.0,61.0,131.0,61.0
52,131.0,72.0,131.0,72.0
53,134.0,72.0,134.0,72.0
54,134.0,80.0,134.0,80.0
55,137.0,80.0,137.0,80.0
56,137.0,85.0,137.0,85.0
57,142.25,85.0,142.25,85.0
58,144.25,85.0,144.25,85.0
59,144.25,85.0,144.25,85.0
60,147.75,83.0,147.75,83.0
61,147.75,83.0,147.75,83.0
62,147.75,75.0,147.75,75.0
63,141.5,75.0,141.5,75.0
64,141.5,63.0,141.5,63.0
65,148.5,63.0,148.5,63.0
66,148.5,53.0,148.5,53.0
67,151.5,53.0,151.5,53.0
68,151.5,48.0,151.5,48.0
69,151.5,48.0,151.5,48.0
70,154.75,49.0,154.75,49.0
71,155.5,49.0,155.5,49.0
72,155.5,59.0,155.5,59.0
73,157.0,59.0,157.0,59.0
74,158.0,70.0,158.0,70.0
75,158.0,70.0,158.0,70.0
76,158.75,76.0,158.75,76.0
77,160.5,76.0,160.5,76.0
78,160.5,76.0,160.5,76.0
79,161.25,76.0,161.25,76.0
80,162.25,70.0,162.25,70.0
81,162.25,70.0,162.25,70.0
82,163.0,60.0,163.0,60.0
83,161.25,60.0,161.25,60.0
84,161.25,48.0,161.25,48.0
85,162.25,48.0,162.25,48.0
86,160.5,41.0,160.5,41.0
87,160.5,41.0,160.5,41.0
88,163.0,38.0,163.0,38.0
89,162.25,38.0,162.25,38.0
90,162.25,39.0,162.25,39.0
91,163.0,39.0,163.0,39.0
92,163.0,47.0,163.0,47.0
93,163.0,47.0,163.0,47.0
94,162.25,60.0,162.25,60.0
95,163.0,60.0,163.0,60.0
96,163.0,70.0,163.0,70.0
97,163.0,70.0,163.0,70.0
98,163.0,75.0,163.0,75.0
99,162.25,75.0,162.25,75.0
100,162.25,74.0,162.25,74.0
101,161.25,74.0,161.25,74.0
102,161.25,67.0,161.25,67.0
103,161.25,67.0,161.25,67.0
104,160.5,55.0,160.5,55.0
105,158.75,55.0,158.75,55.0
106,158.75,43.0,158.75,43.0
107,158.75,43.0,158.75,43.0
108,158.75,35.0,158.75,35.0
109,158.75,35.0,158.75,35.0
110,159.5,32.0,159.5,32.0
111,158.75,32.0,158.75,32.0
112,158.75,33.0,158.75,33.0
113,158.75,33.0,158.75,33.0
114,158.0,35.0,158.0,35.0
115,158.0,35.0,158.0,35.0
116,158.75,32.0,158.75,32.0
117,158.75,32.0,158.75,32.0
118,157.0,29.0,157.0,29.0
119,158.0,29.0,158.0,29.0
120,158.0,27.0,158.0,27.0
121,158.0,27.0,158.0,27.0
122,158.75,28.0,158.75,28.0
123,158.75,28.0,158.75,28.0
124,158.75,29.0,158.75,29.0
125,158.0,29.0,158.0,29.0
126,158.0,29.0,158.0,29.0
127,156.25,29.0,156.25,29.0
128,157.0,26.0,157.0,26.0
129,157.0,26.0,157.0,26.0
130,153.0,27.0,153.0,27.0
131,153.0,27.0,153.0,27.0
132,153.0,32.0,153.0,32.0
133,153.75,32.0,153.75,32.0
134,156.25,39.0,156.25,39.0
135,156.25,39.0,156.25,39.0
136,154.75,41.0,154.75,41.0
137,154.75,41.0,154.75,41.0
138,154.75,37.0,154.75,37.0
139,154.75,37.0,154.75,37.0
140,154.75,29.0,154.75,29.0
141,154.75,29.0,154.75,29.0
142,152.25,24.0,152.25,24.0
143,152.25,24.0,152.25,24.0
144,153.75,25.0,153.75,25.0
145,151.5,25.0,151.5,25.0
146,151.5,30.0,151.5,30.0
147,150.75,30.0,150.75,30.0
148,150.75,37.0,150.75,37.0
149,145.0,37.0,145.0,37.0
150,142.75,41.0,142.75,41.0
151,142.75,41.0,142.75,41.0
152,140.75,38.0,140.75,38.0
153,140.75,38.0,140.75,38.0
154,141.5,32.0,141.5,32.0
155,139.5,32.0,139.5,32.0
156,139.5,25.0,139.5,25.0
157,139.5,25.0,139.5,25.0
158,139.5,22.0,139.5,22.0
159,141.5,22.0,141.5,22.0
160,142.25,21.0,142.25,21.0
161,142.25,21.0,142.25,21.0
162,143.5,25.0,143.5,25.0
163,143.5,25.0,143.5,25.0
164,142.75,28.0,142.75,28.0
165,143.5,28.0,143.5,28.0
166,143.5,27.0,143.5,27.0
167,143.5,27.0,143.5,27.0
168,143.5,22.0,143.5,22.0
169,145.0,22.0,145.0,22.0
170,144.25,18.0,144.25,18.0
171,144.25,18.0,144.25,18.0
172,145.0,16.0,145.0,16.0
173,145.0,16.0,145.0,16.0
174,147.0,14.0,147.0,14.0
175,145.0,14.0,145.0,14.0
176,145.0,14.0,145.0,14.0
177,147.0,14.0,147.0,14.0
178,147.0,16.0,147.0,16.0
179,147.0,16.0,147.0,16.0
180,146.25,16.0,146.25,16.0
181,146.25,16.0,146.25,16.0
182,146.25,14.0,146.25,14.0
183,146.25,14.0,146.25,14.0
184,145.0,12.0,145.0,12.0
185,145.0,12.0,145.0,12.0
186,145.0,11.0,145.0,11.0
187,145.0,11.0,145.0,11.0
188,145.0,11.0,145.0,11.0
189,145.75,11.0,145.75,11.0
190,145.75,11.0,145.75,11.0
191,145.75,11.0,145.75,11.0
192,146.25,11.0,146.25,11.0
193,146.25,11.0,146.25,11.0
194,144.25,9.0,144.25,9.0
195,146.25,9.0,146.25,9.0
196,146.25,9.0,146.25,9.0
197,142.25,9.0,142.25,9.0
198,142.25,8.0,142.25,8.0
199,138.25,8.0,138.25,8.0
200,134.0,9.0,134.0,9.0
201,134.0,9.0,134.0,9.0
202,139.0,10.0,139.0,10.0
203,139.0,10.0,139.0,10.0
204,140.25,10.0,140.25,10.0
205,140.25,10.0,140.25,10.0
206,140.75,8.0,140.75,8.0
207,142.75,8.0,142.75,8.0
208,142.75,8.0,142.75,8.0
209,143.5,8.0,143.5,8.0
210,143.5,8.0,143.5,8.0
211,142.75,8.0,142.75,8.0
212,144.25,11.0,144.25,11.0
213,144.25,11.0,144.25,11.0
214,142.75,14.0,142.75,14.0
215,142.75,14.0,142.75,14.0
216,144.25,16.0,144.25,16.0
217,141.5,16.0,141.5,16.0
218,141.5,13.0,141.5,13.0
219,145.75,13.0,145.75,13.0
220,145.75,10.0,145.75,10.0
221,143.5,10.0,143.5,10.0
222,145.0,8.0,145.0,8.0
223,145.0,8.0,145.0,8.0
224,145.75,8.0,145.75,8.0
225,145.75,8.0,145.75,8.0
226,145.75,10.0,145.75,10.0
227,146.25,10.0,146.25,10.0
228,146.25,14.0,146.25,14.0
229,147.0,14.0,147.0,14.0
230,147.0,16.0,147.0,16.0
231,147.0,16.0,147.0,16.0
232,147.0,14.0,147.0,14.0
233,147.0,14.0,147.0,14.0
234,145.0,10.0,145.0,10.0
235,145.75,10.0,145.75,10.0
236,145.75,8.0,145.75,8.0
237,142.75,8.0,142.75,8.0
238,142.75,7.0,142.75,7.0
239,145.0,7.0,145.0,7.0
240,143.5,10.0,143.5,10.0
241,143.5,10.0,143.5,10.0
242,145.0,14.0,145.0,14.0
243,145.0,14.0,145.0,14.0
