seconds,FHR,UC,FHR_GPR,UC_GPR
0,159.5,0.0,159.5,2.152129206104128
1,159.5,0.0,159.5,2.046191893623181
2,160.5,0.0,160.5,1.9476985015358963
3,159.5,0.0,159.5,1.8563421997536338
4,159.5,0.0,159.5,1.771807255339212
5,160.5,0.0,160.5,1.693770511759773
6,160.5,0.0,160.5,1.621902901623919
7,160.5,0.0,160.5,1.5558709860936375
8,161.25,0.0,161.25,1.4953385139702036
9,160.5,1.0,160.5,1.0
10,160.5,1.0,160.5,1.0
11,161.25,1.0,161.25,1.0
12,159.5,1.0,159.5,1.0
13,159.5,0.0,159.5,1.2634003410811232
14,160.5,0.0,160.5,1.228843820276424
15,159.5,0.0,159.5,1.1974859786219767
16,159.5,0.0,159.5,1.1690241500984513
17,158.75,1.0,158.75,1.0
18,158.75,1.0,158.75,1.0
19,158.75,2.0,158.75,2.0
20,158.75,2.0,158.75,2.0
21,158.75,1.0,158.75,1.0
22,158.75,1.0,158.75,1.0
23,159.5,1.0,159.5,1.0
24,159.5,1.0,159.5,1.0
25,158.75,0.0,158.75,0.9996556438003594
26,160.5,0.0,160.5,0.9865223129913687
27,160.5,0.0,160.5,0.9739385059541377
28,159.5,0.0,159.5,0.9618056382922759
29,159.5,0.0,159.5,0.950047081945101
30,159.5,0.0,159.5,0.9386084562189083
31,159.5,0.0,159.5,0.9274578072846253
32,159.5,0.0,159.5,0.9165856749218406
33,159.5,0.0,159.5,0.9060050458321953
34,160.5,0.0,160.5,0.8957511933929041
35,160.5,0.0,160.5,0.8858814042723466
36,160.5,0.0,160.5,0.876474592872718
37,161.25,0.0,161.25,0.8676308051096129
38,161.25,0.0,161.25,0.8594706135689094
39,161.25,0.0,161.25,0.8521344066051668
40,161.25,0.0,161.25,0.8457815744535679
41,161.25,0.0,161.25,0.8405895959185372
42,161.25,0.0,161.25,0.8367530296765935
43,161.25,0.0,161.25,0.8344824146799255
44,161.25,0.0,161.25,0.8340030845749382
45,159.5,0.0,159.5,0.8355539014525206
46,159.5,0.0,159.5,0.8393859146164004
47,160.5,0.0,160.5,0.8457609504026138
48,160.5,0.0,160.5,0.8549501393905032
49,160.5,0.0,160.5,0.8672323876294712
50,158.75,0.0,158.75,0.8828927987425459
51,159.5,0.0,159.5,0.9022210539855777
52,159.5,0.0,159.5,0.9255097575067452
53,158.75,0.0,158.75,0.9530527541927114
54,159.5,0.0,159.5,0.9851434275863795
55,159.5,0.0,159.5,1.0220729854228452
