seconds,FHR,UC,FHR_GPR,UC_GPR
0,153.0,30.0,153.0,30.0
1,153.0,31.0,153.0,31.0
2,153.0,31.0,153.0,31.0
3,153.0,23.0,153.0,23.0
4,153.0,23.0,153.0,23.0
5,153.0,18.0,153.0,18.0
6,151.5,18.0,151.5,18.0
7,151.5,19.0,151.5,19.0
8,152.25,19.0,152.25,19.0
9,152.25,25.0,152.25,25.0
10,150.0,25.0,150.0,25.0
11,151.5,29.0,151.5,29.0
12,151.5,29.0,151.5,29.0
13,150.75,26.0,150.75,26.0
14,151.5,26.0,151.5,26.0
15,151.5,23.0,151.5,23.0
16,150.75,23.0,150.75,23.0
17,151.5,24.0,151.5,24.0
18,151.5,24.0,151.5,24.0
19,150.0,24.0,150.0,24.0
20,150.0,24.0,150.0,24.0
21,151.5,24.0,151.5,24.0
22,152.25,24.0,152.25,24.0
23,152.25,29.0,152.25,29.0
24,150.75,29.0,150.75,29.0
25,148.5,27.0,148.5,27.0
26,148.5,27.0,148.5,27.0
27,148.5,21.0,148.5,21.0
28,148.5,21.0,148.5,21.0
29,149.25,18.0,149.25,18.0
30,149.25,18.0,149.25,18.0
31,149.25,17.0,149.25,17.0
32,149.25,17.0,149.25,17.0
33,149.25,20.0,149.25,20.0
34,147.75,20.0,147.75,20.0
35,150.0,26.0,150.0,26.0
36,150.0,26.0,150.0,26.0
37,147.0,29.0,147.0,29.0
38,146.25,29.0,146.25,29.0
39,146.25,25.0,146.25,25.0
40,147.0,25.0,147.0,25.0
41,147.0,19.0,147.0,19.0
42,146.25,19.0,146.25,19.0
43,147.75,19.0,147.75,19.0
44,147.75,19.0,147.75,19.0
45,148.5,24.0,148.5,24.0
46,148.5,24.0,148.5,24.0
47,148.5,25.0,148.5,25.0
48,150.0,25.0,150.0,25.0
49,150.0,21.0,150.0,21.0
50,150.0,21.0,150.0,21.0
51,150.75,28.0,150.75,28.0
52,150.75,28.0,150.75,28.0
53,151.5,39.0,151.5,39.0
54,152.25,39.0,152.25,39.0
55,152.25,38.0,152.25,38.0
56,153.0,38.0,153.0,38.0
57,153.0,34.0,153.0,34.0
58,153.0,34.0,153.0,34.0
59,153.0,34.0,153.0,34.0
60,153.0,34.0,153.0,34.0
61,153.0,28.0,153.0,28.0
62,153.75,28.0,153.75,28.0
63,153.75,19.0,153.75,19.0
64,153.0,19.0,153.0,19.0
65,153.0,16.0,153.0,16.0
66,153.0,16.0,153.0,16.0
67,153.75,22.0,153.75,22.0
68,153.75,22.0,153.75,22.0
69,153.0,32.0,153.0,32.0
70,153.0,32.0,153.0,32.0
71,153.0,34.0,153.0,34.0
72,153.0,34.0,153.0,34.0
73,152.25,26.0,152.25,26.0
74,152.25,26.0,152.25,26.0
75,153.0,19.0,153.0,19.0
76,153.0,19.0,153.0,19.0
77,153.0,21.0,153.0,21.0
78,152.25,21.0,152.25,21.0
79,152.25,27.0,152.25,27.0
80,151.5,27.0,151.5,27.0
81,150.75,26.0,150.75,26.0
82,150.75,26.0,150.75,26.0
83,150.0,21.0,150.0,21.0
84,149.25,21.0,149.25,21.0
85,149.25,23.0,149.25,23.0
86,147.75,23.0,147.75,23.0
87,147.75,31.0,147.75,31.0
88,148.5,31.0,148.5,31.0
89,147.75,29.0,147.75,29.0
90,147.75,29.0,147.75,29.0
91,147.75,22.0,147.75,22.0
92,146.25,22.0,146.25,22.0
93,146.25,19.0,146.25,19.0
94,146.25,19.0,146.25,19.0
95,146.25,23.0,146.25,23.0
96,146.25,23.0,146.25,23.0
97,146.25,28.0,146.25,28.0
98,146.25,28.0,146.25,28.0
99,146.25,30.0,146.25,30.0
100,146.25,30.0,146.25,30.0
101,145.75,29.0,145.75,29.0
102,147.0,29.0,147.0,29.0
103,147.0,25.0,147.0,25.0
104,148.5,25.0,148.5,25.0
105,148.5,22.0,148.5,22.0
106,147.75,22.0,147.75,22.0
107,149.25,22.0,149.25,22.0
108,149.25,22.0,149.25,22.0
109,148.5,26.0,148.5,26.0
110,149.25,26.0,149.25,26.0
111,149.25,32.0,149.25,32.0
112,149.25,32.0,149.25,32.0
113,149.25,30.0,149.25,30.0
114,149.25,30.0,149.25,30.0
115,149.25,23.0,149.25,23.0
116,149.25,23.0,149.25,23.0
117,150.0,20.0,150.0,20.0
118,150.0,20.0,150.0,20.0
119,150.0,19.0,150.0,19.0
120,150.0,19.0,150.0,19.0
121,150.0,19.0,150.0,19.0
122,150.0,19.0,150.0,19.0
123,150.0,19.0,150.0,19.0
124,150.0,19.0,150.0,19.0
125,150.0,21.0,150.0,21.0
126,150.0,21.0,150.0,21.0
127,150.0,23.0,150.0,23.0
128,149.25,23.0,149.25,23.0
129,149.25,29.0,149.25,29.0
130,150.0,29.0,150.0,29.0
131,150.75,38.0,150.75,38.0
132,150.75,38.0,150.75,38.0
133,152.25,48.0,152.25,48.0
134,153.0,48.0,153.0,48.0
135,153.0,55.0,153.0,55.0
136,151.5,55.0,151.5,55.0
137,151.5,46.0,151.5,46.0
138,153.0,46.0,153.0,46.0
139,153.0,34.0,153.0,34.0
140,153.0,34.0,153.0,34.0
141,153.0,38.0,153.0,38.0
142,151.5,38.0,151.5,38.0
143,151.5,45.0,151.5,45.0
144,152.25,45.0,152.25,45.0
145,151.5,43.0,151.5,43.0
146,151.5,43.0,151.5,43.0
147,151.5,38.0,151.5,38.0
148,150.75,38.0,150.75,38.0
149,149.25,32.0,149.25,32.0
150,149.25,32.0,149.25,32.0
151,149.25,23.0,149.25,23.0
152,149.25,23.0,149.25,23.0
153,150.0,18.0,150.0,18.0
154,150.0,18.0,150.0,18.0
155,148.5,18.0,148.5,18.0
156,148.5,18.0,148.5,18.0
157,147.75,22.0,147.75,22.0
158,147.75,22.0,147.75,22.0
159,147.75,26.0,147.75,26.0
160,146.25,26.0,146.25,26.0
161,146.25,26.0,146.25,26.0
162,146.25,26.0,146.25,26.0
163,146.25,22.0,146.25,22.0
164,143.5,22.0,143.5,22.0
165,145.0,21.0,145.0,21.0
166,145.0,21.0,145.0,21.0
167,143.5,26.0,143.5,26.0
168,144.25,26.0,144.25,26.0
169,144.25,31.0,144.25,31.0
170,144.25,31.0,144.25,31.0
171,144.25,27.0,144.25,27.0
172,143.5,27.0,143.5,27.0
173,145.0,21.0,145.0,21.0
174,145.0,21.0,145.0,21.0
175,145.0,23.0,145.0,23.0
176,145.0,23.0,145.0,23.0
177,144.25,26.0,144.25,26.0
178,142.25,26.0,142.25,26.0
179,142.25,22.0,142.25,22.0
180,142.25,22.0,142.25,22.0
181,142.25,15.0,142.25,15.0
182,140.75,15.0,140.75,15.0
183,131.0,13.0,131.0,13.0
184,131.0,13.0,131.0,13.0
185,132.75,13.0,132.75,13.0
186,132.75,13.0,132.75,13.0
187,136.25,15.0,136.25,15.0
188,136.25,15.0,136.25,15.0
189,139.5,21.0,139.5,21.0
190,139.5,21.0,139.5,21.0
191,139.5,26.0,139.5,26.0
192,142.25,26.0,142.25,26.0
193,142.25,25.0,142.25,25.0
194,142.75,25.0,142.75,25.0
195,142.75,20.0,142.75,20.0
196,142.75,20.0,142.75,20.0
197,144.25,16.0,144.25,16.0
198,144.25,16.0,144.25,16.0
199,144.25,15.0,144.25,15.0
200,146.25,15.0,146.25,15.0
201,146.25,16.0,146.25,16.0
202,147.75,16.0,147.75,16.0
203,147.75,16.0,147.75,16.0
204,148.5,16.0,148.5,16.0
205,147.75,17.0,147.75,17.0
206,147.75,17.0,147.75,17.0
207,149.25,20.0,149.25,20.0
208,149.25,20.0,149.25,20.0
209,149.25,28.0,149.25,28.0
210,150.0,28.0,150.0,28.0
211,150.0,34.0,150.0,34.0
212,148.5,34.0,148.5,34.0
213,150.0,31.0,150.0,31.0
214,150.0,31.0,150.0,31.0
215,150.0,23.0,150.0,23.0
216,150.0,23.0,150.0,23.0
217,150.75,18.0,150.75,18.0
218,150.0,18.0,150.0,18.0
219,150.0,22.0,150.0,22.0
220,151.5,22.0,151.5,22.0
221,150.0,31.0,150.0,31.0
222,150.0,31.0,150.0,31.0
223,151.5,35.0,151.5,35.0
224,151.5,35.0,151.5,35.0
225,150.75,29.0,150.75,29.0
226,148.5,29.0,148.5,29.0
227,148.5,23.0,148.5,23.0
228,150.0,23.0,150.0,23.0
229,150.0,23.0,150.0,23.0
230,150.0,23.0,150.0,23.0
231,150.75,24.0,150.75,24.0
232,151.5,24.0,151.5,24.0
233,151.5,24.0,151.5,24.0
234,150.75,24.0,150.75,24.0
235,150.75,25.0,150.75,25.0
236,151.5,25.0,151.5,25.0
237,151.5,31.0,151.5,31.0
238,151.5,31.0,151.5,31.0
239,151.5,31.0,151.5,31.0
240,152.25,31.0,152.25,31.0
241,152.25,24.0,152.25,24.0
242,151.5,24.0,151.5,24.0
243,151.5,19.0,151.5,19.0
244,152.25,19.0,152.25,19.0
245,151.5,17.0,151.5,17.0
246,151.5,17.0,151.5,17.0
247,151.5,17.0,151.5,17.0
248,151.5,17.0,151.5,17.0
249,151.5,19.0,151.5,19.0
250,150.75,19.0,150.75,19.0
251,150.75,23.0,150.75,23.0
252,151.5,23.0,151.5,23.0
253,149.25,28.0,149.25,28.0
254,149.25,28.0,149.25,28.0
255,150.0,26.0,150.0,26.0
256,148.5,26.0,148.5,26.0
257,148.5,21.0,148.5,21.0
258,148.5,21.0,148.5,21.0
259,148.5,18.0,148.5,18.0
260,147.0,18.0,147.0,18.0
261,148.5,19.0,148.5,19.0
262,148.5,19.0,148.5,19.0
263,148.5,23.0,148.5,23.0
264,149.25,23.0,149.25,23.0
265,149.25,30.0,149.25,30.0
266,149.25,30.0,149.25,30.0
267,149.25,31.0,149.25,31.0
268,149.25,31.0,149.25,31.0
269,149.25,30.0,149.25,30.0
270,149.25,30.0,149.25,30.0
271,149.25,32.0,149.25,32.0
272,149.25,32.0,149.25,32.0
273,149.25,35.0,149.25,35.0
274,145.75,35.0,145.75,35.0
275,145.75,37.0,145.75,37.0
276,147.75,37.0,147.75,37.0
277,147.75,34.0,147.75,34.0
278,147.75,34.0,147.75,34.0
279,148.5,25.0,148.5,25.0
280,148.5,25.0,148.5,25.0
281,150.0,19.0,150.0,19.0
282,150.0,19.0,150.0,19.0
283,150.0,17.0,150.0,17.0
284,149.25,17.0,149.25,17.0
285,149.25,18.0,149.25,18.0
286,149.25,18.0,149.25,18.0
287,149.25,19.0,149.25,19.0
288,149.25,19.0,149.25,19.0
289,150.0,23.0,150.0,23.0
290,150.0,23.0,150.0,23.0
291,150.0,28.0,150.0,28.0
292,150.75,28.0,150.75,28.0
293,150.0,26.0,150.0,26.0
294,150.0,26.0,150.0,26.0
295,150.0,21.0,150.0,21.0
296,150.0,21.0,150.0,21.0
297,149.25,19.0,149.25,19.0
298,149.25,19.0,149.25,19.0
299,149.25,18.0,149.25,18.0
300,147.75,18.0,147.75,18.0
301,147.75,18.0,147.75,18.0
302,147.75,18.0,147.75,18.0
303,147.0,20.0,147.0,20.0
304,147.0,20.0,147.0,20.0
