seconds,FHR,UC,FHR_GPR,UC_GPR
0,162.5,17.0,162.5,17.0
1,162.5,17.0,162.5,17.0
2,162.75,17.0,162.75,17.0
3,162.75,17.0,162.75,17.0
4,162.75,17.5,162.75,17.5
5,162.5,17.5,162.5,17.5
6,162.5,17.0,162.5,17.0
7,162.75,17.5,162.75,17.5
8,162.25,17.5,162.25,17.5
9,162.25,17.0,162.25,17.0
10,162.0,17.0,162.0,17.0
11,162.25,17.0,162.25,17.0
12,162.25,17.0,162.25,17.0
13,161.75,17.5,161.75,17.5
14,161.75,17.5,161.75,17.5
15,161.75,17.5,161.75,17.5
16,161.5,17.5,161.5,17.5
17,161.5,17.5,161.5,17.5
18,161.5,17.5,161.5,17.5
19,161.5,17.5,161.5,17.5
20,161.25,17.5,161.25,17.5
21,161.25,17.5,161.25,17.5
22,161.5,17.5,161.5,17.5
23,161.5,17.5,161.5,17.5
24,161.5,17.5,161.5,17.5
25,161.5,17.5,161.5,17.5
26,161.5,17.5,161.5,17.5
27,161.5,18.0,161.5,18.0
28,161.75,18.0,161.75,18.0
29,161.75,18.0,161.75,18.0
30,161.75,18.0,161.75,18.0
31,162.0,18.0,162.0,18.0
32,162.25,18.0,162.25,18.0
33,162.25,18.0,162.25,18.0
34,162.5,18.0,162.5,18.0
35,162.25,18.0,162.25,18.0
36,162.25,18.5,162.25,18.5
37,160.75,18.5,160.75,18.5
38,161.25,18.5,161.25,18.5
39,161.5,18.5,161.5,18.5
40,161.5,18.5,161.5,18.5
41,161.0,18.5,161.0,18.5
42,161.5,18.5,161.5,18.5
43,161.5,18.5,161.5,18.5
44,161.25,19.0,161.25,19.0
45,161.25,19.0,161.25,19.0
46,161.25,19.0,161.25,19.0
47,161.5,19.0,161.5,19.0
48,161.5,19.0,161.5,19.0
49,161.5,19.0,161.5,19.0
50,161.25,19.0,161.25,19.0
51,162.0,19.0,162.0,19.0
52,162.0,19.0,162.0,19.0
53,162.0,19.0,162.0,19.0
54,162.0,18.5,162.0,18.5
55,162.0,18.0,162.0,18.0
56,161.0,18.0,161.0,18.0
57,161.25,17.5,161.25,17.5
58,161.25,17.5,161.25,17.5
59,162.0,17.0,162.0,17.0
60,161.5,17.0,161.5,17.0
61,161.5,17.5,161.5,17.5
62,161.25,17.5,161.25,17.5
63,161.5,17.0,161.5,17.0
64,161.5,16.5,161.5,16.5
65,162.5,15.5,162.5,15.5
66,162.5,15.5,162.5,15.5
67,162.5,15.5,162.5,15.5
68,161.0,16.5,161.0,16.5
69,161.25,18.5,161.25,18.5
70,161.25,18.0,161.25,18.0
71,161.75,17.0,161.75,17.0
72,162.0,16.5,162.0,16.5
73,162.0,17.5,162.0,17.5
74,162.25,18.5,162.25,18.5
75,161.75,18.5,161.75,18.5
76,161.75,19.0,161.75,19.0
77,160.75,17.5,160.75,17.5
78,160.25,17.0,160.25,17.0
79,160.25,16.0,160.25,16.0
80,160.75,15.0,160.75,15.0
81,162.5,14.5,162.5,14.5
82,162.5,17.0,162.5,17.0
83,163.25,17.0,163.25,17.0
84,162.25,18.5,162.25,18.5
85,162.25,17.5,162.25,17.5
86,161.75,16.0,161.75,16.0
87,161.25,14.5,161.25,14.5
88,161.25,15.0,161.25,15.0
89,161.75,16.0,161.75,16.0
90,160.5,17.5,160.5,17.5
91,160.5,16.5,160.5,16.5
92,160.5,17.5,160.5,17.5
93,158.75,18.0,158.75,18.0
94,158.75,18.5,158.75,18.5
95,159.5,19.0,159.5,19.0
96,160.0,19.5,160.0,19.5
97,160.0,20.0,160.0,20.0
98,160.5,20.5,160.5,20.5
99,160.75,21.0,160.75,21.0
100,160.75,21.5,160.75,21.5
101,160.25,22.0,160.25,22.0
102,158.5,23.0,158.5,23.0
103,158.5,23.5,158.5,23.5
104,158.25,24.0,158.25,24.0
105,159.5,24.0,159.5,24.0
106,159.5,25.0,159.5,25.0
107,160.0,25.0,160.0,25.0
108,159.0,25.5,159.0,25.5
109,159.0,25.5,159.0,25.5
110,159.25,26.0,159.25,26.0
111,158.75,27.0,158.75,27.0
112,158.75,27.0,158.75,27.0
113,159.5,27.5,159.5,27.5
114,159.25,28.0,159.25,28.0
115,159.25,28.0,159.25,28.0
116,160.0,28.5,160.0,28.5
117,161.0,29.0,161.0,29.0
118,161.0,29.0,161.0,29.0
119,161.25,29.5,161.25,29.5
120,161.25,30.0,161.25,30.0
121,161.25,30.0,161.25,30.0
122,159.5,30.0,159.5,30.0
123,160.25,30.0,160.25,30.0
124,160.25,29.0,160.25,29.0
125,160.5,29.0,160.5,29.0
126,160.25,28.0,160.25,28.0
127,160.25,28.0,160.25,28.0
128,160.0,27.5,160.0,27.5
129,160.0,27.0,160.0,27.0
130,160.0,27.0,160.0,27.0
131,160.0,26.0,160.0,26.0
132,159.25,26.0,159.25,26.0
133,159.25,25.5,159.25,25.5
134,159.0,25.0,159.0,25.0
135,158.75,25.0,158.75,25.0
136,158.75,24.5,158.75,24.5
137,159.25,25.0,159.25,25.0
138,158.0,24.5,158.0,24.5
139,158.0,25.0,158.0,25.0
140,158.25,25.5,158.25,25.5
141,157.5,27.5,157.5,27.5
142,157.5,30.5,157.5,30.5
143,158.25,33.5,158.25,33.5
144,158.75,34.5,158.75,34.5
145,158.75,35.5,158.75,35.5
146,160.25,35.5,160.25,35.5
147,161.25,36.0,161.25,36.0
148,161.25,36.5,161.25,36.5
149,161.0,37.5,161.0,37.5
150,160.5,38.0,160.5,38.0
151,160.5,38.5,160.5,38.5
152,161.25,38.5,161.25,38.5
153,160.25,38.0,160.25,38.0
154,160.25,37.5,160.25,37.5
155,158.25,36.5,158.25,36.5
156,156.5,36.0,156.5,36.0
157,156.5,35.0,156.5,35.0
158,156.0,35.0,156.0,35.0
159,155.75,34.0,155.75,34.0
160,155.75,34.0,155.75,34.0
161,155.25,33.5,155.25,33.5
162,155.25,32.5,155.25,32.5
163,155.25,32.0,155.25,32.0
164,154.75,32.0,154.75,32.0
165,154.75,31.5,154.75,31.5
166,154.75,31.0,154.75,31.0
167,154.75,29.5,154.75,29.5
168,154.75,29.5,154.75,29.5
169,154.75,29.5,154.75,29.5
170,155.0,29.5,155.0,29.5
171,155.0,29.0,155.0,29.0
172,155.25,29.0,155.25,29.0
173,155.5,29.0,155.5,29.0
174,155.5,29.0,155.5,29.0
175,155.75,30.0,155.75,30.0
176,156.25,29.5,156.25,29.5
177,156.25,30.5,156.25,30.5
178,157.0,30.0,157.0,30.0
179,157.75,31.0,157.75,31.0
180,157.75,30.5,157.75,30.5
181,158.25,29.5,158.25,29.5
182,158.0,29.5,158.0,29.5
183,158.0,27.5,158.0,27.5
184,157.75,28.0,157.75,28.0
185,157.75,29.0,157.75,29.0
186,157.5,28.5,157.5,28.5
187,156.75,28.5,156.75,28.5
188,156.75,27.5,156.75,27.5
189,157.25,26.5,157.25,26.5
190,157.25,25.5,157.25,25.5
191,157.25,25.0,157.25,25.0
192,157.25,24.5,157.25,24.5
193,157.5,24.5,157.5,24.5
194,157.5,25.0,157.5,25.0
195,158.0,25.5,158.0,25.5
196,157.75,26.5,157.75,26.5
197,157.75,27.0,157.75,27.0
198,156.75,27.0,156.75,27.0
199,156.25,28.0,156.25,28.0
200,156.25,27.5,156.25,27.5
201,156.25,28.0,156.25,28.0
202,157.25,28.5,157.25,28.5
203,157.25,28.5,157.25,28.5
204,157.5,29.5,157.5,29.5
205,158.0,29.5,158.0,29.5
206,158.0,30.0,158.0,30.0
207,157.25,29.0,157.25,29.0
