seconds,FHR,UC,FHR_GPR,UC_GPR
0,157.0,13.5,157.0,13.5
1,156.75,13.5,156.75,13.5
2,156.75,13.0,156.75,13.0
3,157.0,12.5,157.0,12.5
4,156.5,12.5,156.5,12.5
5,156.5,14.5,156.5,14.5
6,156.0,15.0,156.0,15.0
7,156.0,15.0,156.0,15.0
8,156.25,14.0,156.25,14.0
9,155.75,13.5,155.75,13.5
10,155.75,13.5,155.75,13.5
11,155.5,12.5,155.5,12.5
12,156.0,12.5,156.0,12.5
13,156.0,12.5,156.0,12.5
14,156.25,12.0,156.25,12.0
15,156.25,12.5,156.25,12.5
16,156.25,13.5,156.25,13.5
17,155.5,14.0,155.5,14.0
18,155.25,15.0,155.25,15.0
19,155.25,14.0,155.25,14.0
20,155.25,13.0,155.25,13.0
21,155.5,13.0,155.5,13.0
22,155.5,13.0,155.5,13.0
23,155.75,13.0,155.75,13.0
24,155.75,13.0,155.75,13.0
25,155.75,14.5,155.75,14.5
26,155.75,15.5,155.75,15.5
27,155.75,16.5,155.75,16.5
28,155.75,16.5,155.75,16.5
29,156.25,15.0,156.25,15.0
30,156.25,14.0,156.25,14.0
31,154.75,13.5,154.75,13.5
32,154.5,13.5,154.5,13.5
33,154.5,14.5,154.5,14.5
34,156.0,16.0,156.0,16.0
35,155.5,18.0,155.5,18.0
36,155.5,16.5,155.5,16.5
37,157.0,15.5,157.0,15.5
38,156.25,14.5,156.25,14.5
39,156.25,14.0,156.25,14.0
40,155.5,13.5,155.5,13.5
41,155.5,13.5,155.5,13.5
42,155.5,15.0,155.5,15.0
43,156.0,16.5,156.0,16.5
44,156.0,17.5,156.0,17.5
45,156.25,16.0,156.25,16.0
46,157.25,14.5,157.25,14.5
47,157.25,14.0,157.25,14.0
48,157.0,13.5,157.0,13.5
49,156.75,13.5,156.75,13.5
50,156.75,14.0,156.75,14.0
51,157.25,16.0,157.25,16.0
52,157.5,17.5,157.5,17.5
53,157.5,18.5,157.5,18.5
54,156.75,15.5,156.75,15.5
55,156.75,14.5,156.75,14.5
56,156.75,14.0,156.75,14.0
57,156.25,15.5,156.25,15.5
58,157.25,17.5,157.25,17.5
59,157.25,19.5,157.25,19.5
60,157.5,19.0,157.5,19.0
61,157.0,17.0,157.0,17.0
62,157.0,16.5,157.0,16.5
63,156.75,15.5,156.75,15.5
64,158.0,15.5,158.0,15.5
65,158.0,15.5,158.0,15.5
66,159.25,17.5,159.25,17.5
67,160.25,19.0,160.25,19.0
68,160.25,18.5,160.25,18.5
69,157.0,17.5,157.0,17.5
70,157.0,17.0,157.0,17.0
71,156.5,17.5,156.5,17.5
72,157.25,17.5,157.25,17.5
73,161.25,17.5,161.25,17.5
74,161.25,16.5,161.25,16.5
75,161.5,16.0,161.5,16.0
76,161.5,17.0,161.5,17.0
77,157.75,18.0,157.75,18.0
78,157.25,19.0,157.25,19.0
79,157.25,18.5,157.25,18.5
80,158.5,16.0,158.5,16.0
81,158.25,15.5,158.25,15.5
82,158.25,15.0,158.25,15.0
83,157.0,16.5,157.0,16.5
84,156.25,17.5,156.25,17.5
85,156.25,18.0,156.25,18.0
86,155.25,17.0,155.25,17.0
87,155.75,15.5,155.75,15.5
88,155.75,15.0,155.75,15.0
89,156.5,14.5,156.5,14.5
90,155.0,15.5,155.0,15.5
91,155.0,18.0,155.0,18.0
92,155.25,18.0,155.25,18.0
93,156.0,16.0,156.0,16.0
94,156.0,14.5,156.0,14.5
95,156.25,14.0,156.25,14.0
96,156.25,13.5,156.25,13.5
97,156.25,14.0,156.25,14.0
98,155.0,15.0,155.0,15.0
99,155.0,16.5,155.0,16.5
100,155.75,16.5,155.75,16.5
101,157.25,15.0,157.25,15.0
102,157.25,13.5,157.25,13.5
103,157.25,13.0,157.25,13.0
104,156.5,13.0,156.5,13.0
105,156.5,13.0,156.5,13.0
106,155.5,13.5,155.5,13.5
107,154.75,16.0,154.75,16.0
108,154.75,16.5,154.75,16.5
109,155.0,17.0,155.0,17.0
110,154.75,16.0,154.75,16.0
111,154.75,14.0,154.75,14.0
112,154.0,13.5,154.0,13.5
113,154.0,13.5,154.0,13.5
114,153.5,13.5,153.5,13.5
115,153.25,14.0,153.25,14.0
116,153.25,15.0,153.25,15.0
117,152.5,16.0,152.5,16.0
118,151.75,16.0,151.75,16.0
119,151.75,16.5,151.75,16.5
120,154.0,14.5,154.0,14.5
121,155.25,13.5,155.25,13.5
122,155.25,13.0,155.25,13.0
123,153.75,12.5,153.75,12.5
124,153.75,13.5,153.75,13.5
125,154.75,14.5,154.75,14.5
126,156.0,14.0,156.0,14.0
127,156.0,13.0,156.0,13.0
128,156.0,12.5,156.0,12.5
129,156.5,12.0,156.5,12.0
130,156.5,12.0,156.5,12.0
131,157.0,12.5,157.0,12.5
132,156.5,13.5,156.5,13.5
133,156.5,13.5,156.5,13.5
134,157.0,13.0,157.0,13.0
135,158.5,13.0,158.5,13.0
136,158.5,13.0,158.5,13.0
137,161.0,14.5,161.0,14.5
138,160.75,15.0,160.75,15.0
139,160.75,15.5,160.75,15.5
140,160.0,16.5,160.0,16.5
141,160.0,16.0,160.0,16.0
142,160.0,16.5,160.0,16.5
143,162.0,17.0,162.0,17.0
144,163.5,18.0,163.5,18.0
145,163.5,18.5,163.5,18.5
146,161.75,17.0,161.75,17.0
147,161.5,15.5,161.5,15.5
148,161.5,15.0,161.5,15.0
149,162.25,15.5,162.25,15.5
150,160.0,16.5,160.0,16.5
151,160.0,17.5,160.0,17.5
152,161.75,17.0,161.75,17.0
