seconds,FHR,UC,FHR_GPR,UC_GPR
0,0.0,0.0,105.70786516853701,1.5330578512396693
1,0.0,0.0,105.70786516853572,1.5330578512396693
2,0.0,0.0,105.70786516853374,1.5330578512396693
3,0.0,0.0,105.70786516853072,1.5330578512396693
4,0.0,0.0,105.70786516852607,1.5330578512396693
5,0.0,0.0,105.70786516851899,1.5330578512396693
6,0.0,0.0,105.70786516850825,1.5330578512396693
7,0.0,0.0,105.70786516849196,1.5330578512396693
8,0.0,0.0,105.70786516846736,1.5330578512396693
9,0.0,0.0,105.70786516843036,1.5330578512396693
10,0.0,0.0,105.70786516837482,1.5330578512396693
11,0.0,0.0,105.70786516829178,1.5330578512396693
12,0.0,0.0,105.70786516816798,1.5330578512396693
13,0.0,0.0,105.70786516798407,1.5330578512396693
14,0.0,0.0,105.70786516771167,1.5330578512396693
15,0.0,0.0,105.70786516730956,1.5330578512396693
16,0.0,0.0,105.7078651667179,1.5330578512396693
17,0.0,0.0,105.70786516585012,1.5330578512396693
18,0.0,0.0,105.70786516458152,1.5330578512396693
19,0.0,0.0,105.707865162733,1.5330578512396693
20,0.0,0.0,105.70786516004823,1.5330578512396693
21,0.0,0.0,105.70786515616159,1.5330578512396693
22,0.0,0.0,105.70786515055345,1.5330578512396693
23,0.0,0.0,105.7078651424877,1.5330578512396693
24,0.0,0.0,105.70786513092543,1.5330578512396693
25,0.0,0.0,105.70786511440515,1.5330578512396693
26,0.0,0.0,105.70786509087834,1.5330578512396693
27,0.0,0.0,105.7078650574836,1.5330578512396693
28,0.0,0.0,105.70786501023805,1.5330578512396693
29,0.0,0.0,105.70786494361748,1.5330578512396693
30,0.0,0.0,105.70786484998675,1.5330578512396693
31,0.0,0.0,105.70786471883062,1.5330578512396693
32,0.0,0.0,105.70786453571891,1.5330578512396693
33,0.0,0.0,105.70786428091951,1.5330578512396693
34,0.0,0.0,105.70786392754705,1.5330578512396693
35,0.0,0.0,105.70786343910159,1.5330578512396693
36,0.0,0.0,105.70786276620916,1.5330578512396693
37,0.0,0.0,105.7078618423234,1.5330578512396693
38,0.0,0.0,105.70786057807965,1.5330578512396693
39,0.0,0.0,105.7078588539101,1.5330578512396693
40,0.0,0.0,105.70785651042424,1.5330578512396693
41,0.0,0.0,105.70785333593119,1.5330578512396693
42,0.0,0.0,105.70784905032325,1.5330578512396693
43,0.0,0.0,105.70784328434875,1.5330578512396693
44,0.0,0.0,105.70783555307106,1.5330578512396693
45,0.0,0.0,105.70782522203162,1.5330578512396693
46,0.0,0.0,105.70781146430384,1.5330578512396693
47,0.0,0.0,105.7077932062309,1.5330578512396693
48,0.0,0.0,105.70776905917904,1.5330578512396693
49,0.0,0.0,105.70773723410103,1.5330578512396693
50,0.0,0.0,105.70769543508418,1.5330578512396693
51,0.0,0.0,105.70764072735022,1.5330578512396693
52,0.0,0.0,105.7075693743757,1.5330578512396693
53,0.0,0.0,105.7074766379101,1.5330578512396693
54,0.0,0.0,105.70735653369069,1.5330578512396693
55,0.0,0.0,105.70720153459132,1.5330578512396693
56,0.0,0.0,105.70700221181824,1.5330578512396693
57,0.0,0.0,105.70674680359552,1.5330578512396693
58,0.0,0.0,105.70642069960549,1.5330578512396693
59,0.0,0.0,105.7060058283036,1.5330578512396693
60,0.0,0.0,105.70547993317707,1.5330578512396693
61,0.0,0.0,105.70481572312991,1.5330578512396693
62,0.0,0.0,105.7039798815495,1.5330578512396693
63,0.0,0.0,105.70293191834679,1.5330578512396693
64,0.0,0.0,105.70162284949421,1.5330578512396693
65,0.0,0.0,105.69999368945754,1.5330578512396693
66,0.0,0.0,105.69797374359747,1.5330578512396693
67,0.0,0.0,105.69547869028246,1.5330578512396693
68,0.0,0.0,105.69240844630075,1.5330578512396693
69,0.0,0.0,105.688644814385,1.5330578512396693
70,0.0,0.0,105.68404891846461,1.5330578512396693
71,0.0,0.0,105.67845844082592,1.5330578512396693
72,0.0,0.0,105.67168468584951,1.5330578512396693
73,0.0,0.0,105.66350950753052,1.5330578512396693
74,0.0,0.0,105.65368215263801,1.5330578512396693
75,0.0,0.0,105.6419160881236,1.5330578512396693
76,0.0,0.0,105.62788590013929,1.5330578512396693
77,0.0,0.0,105.61122437254484,1.5330578512396693
78,0.0,0.0,105.59151987470402,1.5330578512396693
79,0.0,0.0,105.56831421115824,1.5330578512396693
80,0.0,0.0,105.54110110870688,1.5330578512396693
81,0.0,0.0,105.50932553861095,1.5330578512396693
82,0.0,0.0,105.4723840919534,1.5330578512396693
83,0.0,0.0,105.42962664332279,1.5330578512396693
84,0.0,0.0,105.38035955042884,1.5330578512396693
85,0.0,0.0,105.32385064333712,1.5330578512396693
86,0.0,0.0,105.25933625492677,1.5330578512396693
87,0.0,0.0,105.18603053205975,1.5330578512396693
88,0.0,0.0,105.10313724293846,1.5330578512396693
89,0.0,0.0,105.00986425844708,1.5330578512396693
90,0.0,0.0,104.90544083235628,1.5330578512396693
91,0.0,0.0,104.78913773587894,1.5330578512396693
92,0.0,0.0,104.6602902154227,1.5330578512396693
93,0.0,0.0,104.51832363832257,1.5330578512396693
94,0.0,0.0,104.3627815704402,1.5330578512396693
95,0.0,0.0,104.19335589325762,1.5330578512396693
96,0.0,0.0,104.0099184189611,1.5330578512396693
97,0.0,0.0,103.81255330360445,1.5330578512396693
98,0.0,0.0,103.6015893955272,1.5330578512396693
99,0.0,0.0,103.37763149473854,1.5330578512396693
100,0.0,0.0,103.14158934605116,1.5330578512396693
101,0.0,0.0,102.89470305247706,1.5330578512396693
102,0.0,0.0,102.6385634847297,1.5330578512396693
103,0.0,0.0,102.37512618712528,1.5330578512396693
104,0.0,0.0,102.1067172494641,1.5330578512396693
105,0.0,0.0,101.83602963810148,1.5330578512396702
106,0.0,0.0,101.56610856616199,1.5330578512396802
107,0.0,0.0,101.30032464020529,1.533057851239803
108,0.0,0.0,101.0423337542297,1.5330578512411643
109,0.0,0.0,100.79602301483123,1.5330578512547657
110,0.0,0.0,100.56544237367997,1.5330578513772315
111,0.0,0.0,100.35472211169302,1.533057852370865
112,0.0,0.0,100.16797685579776,1.5330578596338504
113,0.0,0.0,100.00919740207735,1.5330579074486663
114,0.0,0.0,99.88213225199722,1.5330581908642051
115,0.0,0.0,99.79016142056167,1.5330597027622193
116,0.0,0.0,99.73616572181233,1.533066957844045
117,0.0,0.0,99.72239534973158,1.5330982556846593
118,0.0,0.0,99.75034212037491,1.5332195393856778
119,0.0,0.0,99.82062019140476,1.5336413154839121
120,0.0,0.0,99.9328603954064,1.5349559704225055
121,0.0,0.0,100.08562348205574,1.5386228383627707
122,0.0,0.0,100.27633753304934,1.5477561159700626
123,0.0,0.0,100.50126456919813,1.568015019286546
124,0.0,0.0,100.75550089432828,1.6078884102847182
125,0.0,0.0,101.03301500700975,1.67718455871123
126,0.0,0.0,101.32672595977633,1.782823732732601
127,0.0,0.0,101.62862386845129,1.922823773311028
128,0.0,0.0,101.9299328951584,2.0821720843328606
129,0.0,0.0,102.22131548319463,2.2355213209267824
130,0.0,0.0,102.49311495737436,2.3582392109820502
131,0.0,2.5,102.73563187756906,2.5
132,0.0,2.5,102.93942781284505,2.5
133,0.0,2.5,103.09564856254127,2.5
134,0.0,2.5,103.19635736652583,2.5
135,0.0,2.5,103.23486739810777,2.5
136,0.0,2.5,103.20606189505781,2.5
137,0.0,2.5,103.10668972541433,2.5
138,0.0,2.0,102.93562406293091,2.0
139,0.0,2.0,102.69407220531176,2.0
140,0.0,2.0,102.38572543205096,2.0
141,0.0,2.0,102.01683917234621,2.0
142,0.0,2.0,101.59623561925328,2.0
143,0.0,2.0,101.13522324245382,2.0
144,99.25,2.0,99.25,2.0
145,99.25,2.0,99.25,2.0
146,99.25,2.0,99.25,2.0
147,99.25,2.0,99.25,2.0
148,99.25,2.0,99.25,2.0
149,99.25,2.0,99.25,2.0
150,99.25,2.0,99.25,2.0
151,99.25,2.0,99.25,2.0
152,99.25,2.0,99.25,2.0
153,99.25,2.0,99.25,2.0
154,99.25,2.0,99.25,2.0
155,99.25,2.0,99.25,2.0
156,99.25,2.0,99.25,2.0
157,99.25,2.0,99.25,2.0
158,99.25,2.0,99.25,2.0
159,99.25,2.0,99.25,2.0
160,99.25,2.0,99.25,2.0
161,0.0,2.0,104.41190912842389,2.0
162,0.0,2.0,105.88320476870707,2.0
163,0.0,2.0,107.45911233538082,2.0
164,0.0,2.0,109.11779577219585,2.0
165,0.0,2.0,110.83542365458707,2.0
166,0.0,2.0,112.5868126893815,2.0
167,0.0,2.0,114.34611385570787,2.0
168,0.0,2.0,116.0875178573765,2.0
169,0.0,2.0,117.78595578340986,2.0
170,0.0,2.0,119.4177710539252,2.0
171,0.0,2.0,120.9613398595301,2.0
172,0.0,2.0,122.3976193374366,2.0
173,127.25,2.0,127.25,2.0
174,127.25,2.0,127.25,2.0
175,127.25,2.0,127.25,2.0
176,127.25,2.0,127.25,2.0
177,127.75,2.0,127.75,2.0
178,127.75,2.0,127.75,2.0
179,128.5,2.0,128.5,2.0
180,128.5,2.0,128.5,2.0
181,128.0,2.0,128.0,2.0
182,128.0,2.0,128.0,2.0
183,128.0,2.0,128.0,2.0
184,127.75,2.0,127.75,2.0
185,127.75,2.0,127.75,2.0
186,128.25,2.0,128.25,2.0
187,128.25,2.0,128.25,2.0
188,127.75,2.0,127.75,2.0
189,127.75,2.0,127.75,2.0
190,127.25,2.0,127.25,2.0
191,127.25,2.0,127.25,2.0
192,127.25,2.0,127.25,2.0
193,127.75,2.0,127.75,2.0
194,127.75,2.0,127.75,2.0
195,126.75,2.0,126.75,2.0
196,127.25,2.0,127.25,2.0
197,127.25,2.0,127.25,2.0
198,127.25,2.0,127.25,2.0
199,127.25,2.0,127.25,2.0
200,126.75,2.0,126.75,2.0
201,126.75,2.0,126.75,2.0
202,126.75,2.0,126.75,2.0
203,126.75,2.0,126.75,2.0
204,126.75,2.0,126.75,2.0
205,126.75,2.0,126.75,2.0
206,126.75,2.0,126.75,2.0
207,126.75,2.0,126.75,2.0
208,127.0,2.0,127.0,2.0
209,127.0,2.0,127.0,2.0
210,127.0,2.0,127.0,2.0
211,127.0,2.0,127.0,2.0
212,127.0,2.0,127.0,2.0
213,127.0,2.0,127.0,2.0
214,127.0,2.0,127.0,2.0
215,127.0,2.0,127.0,2.0
216,0.0,2.0,126.23998711110221,2.0
217,0.0,2.0,125.98339055071077,2.0
218,0.0,2.0,125.70128956588121,2.0
219,0.0,2.0,125.3954183134387,2.0
220,0.0,2.0,125.06747253258294,2.0
221,0.0,2.0,124.71905099195277,2.0
222,0.0,2.0,124.35161462004127,2.0
223,0.0,2.0,123.96646321590954,2.0
224,0.0,2.0,123.56472875648862,2.0
225,0.0,2.0,123.147383576165,2.0
226,0.0,2.0,122.71526111567582,2.0
227,0.0,2.0,122.26908653230402,2.0
228,0.0,2.0,121.8095142339469,2.0
229,0.0,2.0,121.33716933897543,2.0
230,0.0,2.0,120.85269015746691,2.0
231,0.0,2.0,120.356769016854,2.0
232,0.0,2.0,119.85018909135418,2.0
233,0.0,2.0,119.33385531208351,2.0
234,0.0,2.0,118.80881790484835,2.0
235,0.0,2.0,118.27628759707898,2.0
236,0.0,2.0,117.73764202790981,2.0
237,0.0,2.0,117.19442336265605,2.0
238,0.0,2.0,116.64832753530564,2.0
239,0.0,2.0,116.10118590487187,2.0
240,0.0,2.0,115.55494040285087,2.0
241,0.0,2.0,115.01161346348984,2.0
242,0.0,2.0,114.47327416433019,2.0
243,0.0,2.0,113.9420020636997,2.0
244,0.0,2.0,113.41985020999432,2.0
