seconds,FHR,UC,FHR_GPR,UC_GPR
0,120.5,34.0,120.5,34.0
1,123.0,34.0,123.0,34.0
2,123.0,37.0,123.0,37.0
3,122.0,37.0,122.0,37.0
4,122.0,37.0,122.0,37.0
5,121.0,37.0,121.0,37.0
6,121.0,37.0,121.0,37.0
7,124.0,37.0,124.0,37.0
8,124.0,40.0,124.0,40.0
9,121.5,40.0,121.5,40.0
10,121.5,41.0,121.5,41.0
11,123.5,41.0,123.5,41.0
12,123.5,40.0,123.5,40.0
13,124.5,40.0,124.5,40.0
14,124.5,41.0,124.5,41.0
15,123.0,41.0,123.0,41.0
16,124.0,41.0,124.0,41.0
17,124.0,41.0,124.0,41.0
18,124.0,40.0,124.0,40.0
19,124.0,40.0,124.0,40.0
20,125.0,43.0,125.0,43.0
21,125.0,43.0,125.0,43.0
22,125.0,42.0,125.0,42.0
23,125.5,42.0,125.5,42.0
24,126.5,42.0,126.5,42.0
25,126.5,42.0,126.5,42.0
26,126.0,43.0,126.0,43.0
27,126.0,43.0,126.0,43.0
28,127.0,42.0,127.0,42.0
29,127.0,42.0,127.0,42.0
30,126.5,46.0,126.5,46.0
31,126.5,46.0,126.5,46.0
32,127.0,50.0,127.0,50.0
33,127.0,50.0,127.0,50.0
34,125.5,47.0,125.5,47.0
35,125.5,47.0,125.5,47.0
36,126.0,44.0,126.0,44.0
37,126.0,44.0,126.0,44.0
38,126.0,45.0,126.0,45.0
39,125.0,45.0,125.0,45.0
40,125.0,45.0,125.0,45.0
41,121.5,45.0,121.5,45.0
42,121.5,42.0,121.5,42.0
43,121.0,42.0,121.0,42.0
44,121.0,40.0,121.0,40.0
45,121.0,40.0,121.0,40.0
46,121.0,40.0,121.0,40.0
47,119.0,40.0,119.0,40.0
48,119.0,40.0,119.0,40.0
49,118.5,40.0,118.5,40.0
50,118.5,38.0,118.5,38.0
51,119.0,38.0,119.0,38.0
52,119.0,35.0,119.0,35.0
53,119.0,35.0,119.0,35.0
54,119.0,32.0,119.0,32.0
55,118.0,32.0,118.0,32.0
56,118.0,32.0,118.0,32.0
57,120.0,32.0,120.0,32.0
58,120.0,36.0,120.0,36.0
59,117.75,36.0,117.75,36.0
60,117.75,41.0,117.75,41.0
61,117.25,41.0,117.25,41.0
62,117.25,39.0,117.25,39.0
63,117.25,39.0,117.25,39.0
