seconds,FHR,UC,FHR_GPR,UC_GPR
0,146.75,35.0,146.75,35.0
1,147.0,33.5,147.0,33.5
2,147.5,34.0,147.5,34.0
3,147.5,34.0,147.5,34.0
4,147.25,34.0,147.25,34.0
5,147.25,34.0,147.25,34.0
6,148.25,33.0,148.25,33.0
7,148.25,33.5,148.25,33.5
8,148.25,33.0,148.25,33.0
9,149.5,33.0,149.5,33.0
10,149.25,31.5,149.25,31.5
11,149.25,32.0,149.25,32.0
12,150.0,32.0,150.0,32.0
13,151.75,32.0,151.75,32.0
14,151.75,32.0,151.75,32.0
15,153.0,32.5,153.0,32.5
16,153.0,31.0,153.0,31.0
17,153.0,32.0,153.0,32.0
18,153.0,34.0,153.0,34.0
19,153.0,36.0,153.0,36.0
20,153.0,37.5,153.0,37.5
21,152.75,37.5,152.75,37.5
22,152.75,40.0,152.75,40.0
23,153.0,40.5,153.0,40.5
24,153.0,39.5,153.0,39.5
25,140.75,39.0,140.75,39.0
26,144.25,39.5,144.25,39.5
27,144.25,40.0,144.25,40.0
28,146.25,40.0,146.25,40.0
29,146.25,40.5,146.25,40.5
30,152.25,40.0,152.25,40.0
31,152.25,39.0,152.25,39.0
32,142.75,38.5,142.75,38.5
33,142.25,38.0,142.25,38.0
34,142.25,38.0,142.25,38.0
35,143.25,38.5,143.25,38.5
36,144.0,39.0,144.0,39.0
37,144.0,39.0,144.0,39.0
38,143.75,38.5,143.75,38.5
39,145.0,38.5,145.0,38.5
40,145.0,37.5,145.0,37.5
41,144.25,37.0,144.25,37.0
42,144.25,36.5,144.25,36.5
43,145.0,37.0,145.0,37.0
44,146.5,37.0,146.5,37.0
45,146.5,36.5,146.5,36.5
46,146.75,36.0,146.75,36.0
47,146.75,36.0,146.75,36.0
48,146.5,35.0,146.5,35.0
49,146.0,35.0,146.0,35.0
50,146.0,35.0,146.0,35.0
51,146.25,36.0,146.25,36.0
52,146.25,37.0,146.25,37.0
53,146.5,37.0,146.5,37.0
54,146.25,37.0,146.25,37.0
55,146.25,37.0,146.25,37.0
56,146.0,37.0,146.0,37.0
57,146.0,38.0,146.0,38.0
58,145.0,39.0,145.0,39.0
59,147.0,38.0,147.0,38.0
60,147.0,37.0,147.0,37.0
61,146.5,36.5,146.5,36.5
62,146.5,36.0,146.5,36.0
63,148.25,36.0,148.25,36.0
64,148.75,36.0,148.75,36.0
65,148.75,36.0,148.75,36.0
66,147.75,35.5,147.75,35.5
67,147.75,37.0,147.75,37.0
68,147.75,37.5,147.75,37.5
69,148.0,38.0,148.0,38.0
70,148.0,35.5,148.0,35.5
71,147.0,33.0,147.0,33.0
72,147.0,33.5,147.0,33.5
73,147.0,34.0,147.0,34.0
74,147.0,33.0,147.0,33.0
75,147.0,32.5,147.0,32.5
76,147.0,32.0,147.0,32.0
77,146.75,32.0,146.75,32.0
78,145.0,31.5,145.0,31.5
79,145.0,31.5,145.0,31.5
80,146.75,30.5,146.75,30.5
81,146.75,29.5,146.75,29.5
82,145.5,29.0,145.5,29.0
83,144.25,29.5,144.25,29.5
84,144.25,30.0,144.25,30.0
85,145.75,31.0,145.75,31.0
86,145.75,32.5,145.75,32.5
87,144.75,33.0,144.75,33.0
88,147.0,33.0,147.0,33.0
89,147.0,32.0,147.0,32.0
90,146.75,31.0,146.75,31.0
91,146.75,30.0,146.75,30.0
92,148.25,30.0,148.25,30.0
93,148.25,30.0,148.25,30.0
94,149.0,31.0,149.0,31.0
95,149.0,31.5,149.0,31.5
96,149.0,36.5,149.0,36.5
97,149.0,38.5,149.0,38.5
98,149.0,37.0,149.0,37.0
99,149.0,34.0,149.0,34.0
100,149.0,32.5,149.0,32.5
101,149.0,33.0,149.0,33.0
102,148.75,34.0,148.75,34.0
103,148.75,34.0,148.75,34.0
104,149.0,34.5,149.0,34.5
105,149.0,34.5,149.0,34.5
106,149.0,34.0,149.0,34.0
