seconds,FHR,UC,FHR_GPR,UC_GPR
0,139.5,63.0,139.5,63.0
1,137.75,62.5,137.75,62.5
2,137.75,59.5,137.75,59.5
3,137.75,57.5,137.75,57.5
4,137.75,55.5,137.75,55.5
5,137.75,49.5,137.75,49.5
6,134.25,47.5,134.25,47.5
7,134.25,47.0,134.25,47.0
8,136.75,45.5,136.75,45.5
9,140.5,44.0,140.5,44.0
10,140.5,42.0,140.5,42.0
11,142.25,40.5,142.25,40.5
12,142.25,39.5,142.25,39.5
13,143.0,42.0,143.0,42.0
14,139.0,43.5,139.0,43.5
15,139.0,42.0,139.0,42.0
16,136.75,42.5,136.75,42.5
17,136.75,41.5,136.75,41.5
18,136.0,41.0,136.0,41.0
19,136.0,43.0,136.0,43.0
20,127.5,44.0,127.5,44.0
21,127.5,43.5,127.5,43.5
22,124.5,42.0,124.5,42.0
23,123.5,42.5,123.5,42.5
24,123.5,41.0,123.5,41.0
25,123.5,34.5,123.5,34.5
26,123.5,36.0,123.5,36.0
27,123.0,50.0,123.0,50.0
28,123.0,67.0,123.0,67.0
29,123.0,54.5,123.0,54.5
30,123.0,45.0,123.0,45.0
31,0.0,45.0,109.41404530152644,45.0
32,0.0,44.0,106.80766312044011,44.0
33,0.0,45.0,104.2696507732609,45.0
34,0.0,45.5,101.83396178870943,45.5
35,0.0,45.0,99.53286987495778,45.0
36,0.0,44.5,97.39614538830304,44.5
37,0.0,42.0,95.45029614860707,42.0
38,0.0,39.5,93.71789857574583,39.5
39,0.0,36.5,92.21704226854501,36.5
40,83.25,35.5,83.25,35.5
41,83.25,34.5,83.25,34.5
42,83.25,33.5,83.25,33.5
43,83.25,33.0,83.25,33.0
44,83.25,33.0,83.25,33.0
45,91.25,32.5,91.25,32.5
46,91.25,32.5,91.25,32.5
47,91.25,33.0,91.25,33.0
48,93.5,34.0,93.5,34.0
49,93.5,34.0,93.5,34.0
50,94.25,34.0,94.25,34.0
51,94.25,33.5,94.25,33.5
52,94.25,32.5,94.25,32.5
53,95.5,32.0,95.5,32.0
54,95.5,31.5,95.5,31.5
55,99.0,30.5,99.0,30.5
56,99.0,30.5,99.0,30.5
57,99.0,29.5,99.0,29.5
58,99.0,26.0,99.0,26.0
59,99.0,26.5,99.0,26.5
60,100.0,28.5,100.0,28.5
61,100.0,29.5,100.0,29.5
62,100.0,33.5,100.0,33.5
63,100.0,34.5,100.0,34.5
64,101.25,30.0,101.25,30.0
65,101.25,28.0,101.25,28.0
66,101.25,31.5,101.25,31.5
67,106.0,32.5,106.0,32.5
68,106.0,33.0,106.0,33.0
69,106.0,34.0,106.0,34.0
70,106.75,34.5,106.75,34.5
71,106.75,34.5,106.75,34.5
72,106.75,34.5,106.75,34.5
73,106.75,34.5,106.75,34.5
74,106.75,34.5,106.75,34.5
75,106.75,35.0,106.75,35.0
76,106.75,35.0,106.75,35.0
77,106.75,34.5,106.75,34.5
78,106.75,34.0,106.75,34.0
79,0.0,33.5,106.86694600915685,33.5
80,0.0,34.0,106.84048345875036,34.0
81,0.0,32.5,106.75027434971747,32.5
82,0.0,31.5,106.58740416546266,31.5
83,0.0,31.5,106.34340456011947,31.5
84,0.0,32.5,106.01060730540351,32.5
85,0.0,32.5,105.58247042584726,32.5
86,0.0,32.5,105.05386689852843,32.5
87,0.0,31.5,104.42132839387189,31.5
88,0.0,31.5,103.6832387206352,31.5
89,0.0,32.0,102.83997379767573,32.0
90,0.0,33.0,101.89398700668693,33.0
91,0.0,35.5,100.84984059991183,35.5
92,0.0,37.0,99.71418538149443,37.0
93,0.0,37.5,98.49569210975976,37.5
94,0.0,36.5,97.20493896267148,36.5
95,0.0,37.0,95.85425997480456,37.0
96,0.0,37.5,94.45755961652749,37.5
97,0.0,38.0,93.03009868711499,38.0
98,0.0,37.5,91.58825648860756,37.5
99,0.0,37.0,90.1492739003412,37.0
100,0.0,37.0,88.73098155243558,37.0
101,0.0,36.0,87.3515168659594,36.0
102,0.0,35.0,86.02903334746104,35.0
103,0.0,35.0,84.78140524529113,35.0
104,80.25,37.5,80.25,37.5
105,80.25,39.5,80.25,39.5
106,80.25,42.0,80.25,42.0
107,80.25,43.5,80.25,43.5
108,80.25,44.5,80.25,44.5
109,80.25,45.0,80.25,45.0
110,85.5,45.0,85.5,45.0
111,85.5,44.5,85.5,44.5
112,85.5,44.0,85.5,44.0
113,77.5,45.0,77.5,45.0
114,77.5,44.5,77.5,44.5
115,77.5,43.5,77.5,43.5
116,80.75,43.0,80.75,43.0
117,80.75,41.5,80.75,41.5
118,80.75,41.0,80.75,41.0
119,85.25,43.0,85.25,43.0
120,85.25,48.5,85.25,48.5
121,86.0,51.5,86.0,51.5
122,86.0,49.0,86.0,49.0
123,86.0,46.0,86.0,46.0
124,86.0,46.0,86.0,46.0
125,86.0,50.0,86.0,50.0
126,100.0,55.5,100.0,55.5
127,100.0,57.0,100.0,57.0
128,100.0,54.0,100.0,54.0
129,100.25,50.5,100.25,50.5
130,100.25,47.5,100.25,47.5
131,100.25,45.5,100.25,45.5
132,100.25,45.0,100.25,45.0
133,100.25,47.0,100.25,47.0
134,100.25,50.5,100.25,50.5
135,100.25,53.5,100.25,53.5
