seconds,FHR,UC,FHR_GPR,UC_GPR
0,0.0,0.0,187.97916666666666,1.1818181818181819
1,0.0,0.0,187.97916666666666,1.1818181818181819
2,0.0,0.0,187.97916666666666,1.1818181818181819
3,0.0,0.0,187.97916666666666,1.1818181818181819
4,0.0,0.0,187.97916666666666,1.1818181818181819
5,0.0,0.0,187.97916666666666,1.1818181818181819
6,0.0,0.0,187.97916666666666,1.1818181818181819
7,0.0,0.0,187.97916666666666,1.1818181818181819
8,0.0,0.0,187.97916666666666,1.1818181818181819
9,0.0,0.0,187.97916666666666,1.1818181818181819
10,0.0,0.0,187.97916666666666,1.1818181818181819
11,0.0,0.0,187.97916666666666,1.1818181818181819
12,0.0,0.0,187.97916666666666,1.1818181818181819
13,0.0,0.0,187.97916666666666,1.1818181818181819
14,0.0,0.0,187.97916666666666,1.1818181818181819
15,0.0,0.0,187.97916666666666,1.1818181818181819
16,0.0,0.0,187.97916666666666,1.1818181818181819
17,0.0,0.0,187.97916666666666,1.1818181818181819
18,0.0,0.0,187.97916666666666,1.1818181818181819
19,0.0,0.0,187.97916666666666,1.1818181818181819
20,0.0,0.0,187.97916666666666,1.1818181818181819
21,0.0,0.0,187.97916666666666,1.1818181818181819
22,0.0,0.0,187.97916666666666,1.1818181818181819
23,0.0,0.0,187.97916666666666,1.1818181818181819
24,0.0,0.0,187.97916666666666,1.1818181818181819
25,0.0,0.0,187.97916666666666,1.1818181818181819
26,0.0,0.0,187.97916666666666,1.1818181818181819
27,0.0,0.0,187.97916666666666,1.1818181818181819
28,0.0,0.0,187.97916666666666,1.1818181818181819
29,0.0,0.0,187.97916666666666,1.1818181818181819
30,0.0,0.0,187.97916666666666,1.1818181818181819
31,0.0,0.0,187.97916666666666,1.1818181818181819
32,0.0,0.0,187.97916666666666,1.1818181818181819
33,0.0,0.0,187.97916666666666,1.1818181818181819
34,0.0,0.0,187.97916666666666,1.1818181818181819
35,0.0,0.0,187.97916666666666,1.1818181818181819
36,0.0,0.0,187.97916666666666,1.1818181818181819
37,0.0,0.0,187.97916666666666,1.1818181818181819
38,0.0,0.0,187.97916666666666,1.1818181818181819
39,0.0,0.0,187.97916666666666,1.1818181818181819
40,0.0,0.0,187.97916666666666,1.1818181818181819
41,0.0,0.0,187.97916666666666,1.1818181818181819
42,0.0,0.0,187.97916666666666,1.1818181818181819
43,0.0,0.0,187.97916666666666,1.1818181818181819
44,0.0,0.0,187.97916666666666,1.1818181818181819
45,0.0,0.0,187.97916666666666,1.1818181818181819
46,0.0,0.0,187.97916666666666,1.1818181818181819
47,0.0,0.0,187.97916666666666,1.1818181818181819
48,0.0,0.0,187.97916666666666,1.1818181818181819
49,0.0,0.0,187.97916666666666,1.1818181818181819
50,0.0,0.0,187.97916666666666,1.1818181818181819
51,0.0,0.0,187.97916666666666,1.1818181818181819
52,0.0,0.0,187.97916666666666,1.1818181818181819
53,0.0,0.0,187.97916666666666,1.1818181818181819
54,0.0,0.0,187.97916666666666,1.1818181818181819
55,0.0,0.0,187.97916666666666,1.1818181818181819
56,0.0,0.0,187.97916666666666,1.1818181818181819
57,0.0,0.0,187.97916666666666,1.1818181818181819
58,0.0,0.0,187.97916666666666,1.1818181818181819
59,0.0,0.0,187.97916666666666,1.1818181818181819
60,0.0,0.0,187.97916666666666,1.1818181818181819
61,0.0,0.0,187.97916666666666,1.1818181818181819
62,0.0,0.0,187.97916666666666,1.1818181818181819
63,0.0,0.0,187.97916666666666,1.1818181818181819
64,0.0,0.0,187.97916666666666,1.1818181818181819
65,0.0,0.0,187.97916666666666,1.1818181818181819
66,0.0,0.0,187.97916666666666,1.1818181818181819
67,0.0,0.0,187.97916666666666,1.1818181818181819
68,0.0,0.0,187.97916666666666,1.1818181818181819
69,0.0,0.0,187.97916666666666,1.1818181818181819
70,0.0,0.0,187.97916666666666,1.1818181818181819
71,0.0,0.0,187.97916666666666,1.1818181818181819
72,0.0,0.0,187.97916666666666,1.1818181818181819
73,0.0,0.0,187.97916666666666,1.1818181818181819
74,0.0,0.0,187.97916666666666,1.1818181818181819
75,0.0,0.0,187.97916666666666,1.1818181818181819
76,0.0,0.0,187.97916666666666,1.1818181818181819
77,0.0,0.0,187.97916666666666,1.1818181818181819
78,0.0,0.0,187.97916666666666,1.1818181818181819
79,0.0,0.0,187.97916666666666,1.1818181818181819
80,0.0,0.0,187.97916666666666,1.1818181818181819
81,0.0,0.0,187.97916666666666,1.1818181818181819
82,0.0,0.0,187.97916666666666,1.1818181818181819
83,0.0,0.0,187.97916666666666,1.1818181818181819
84,0.0,0.0,187.97916666666666,1.1818181818181819
85,0.0,0.0,187.97916666666666,1.1818181818181819
86,0.0,0.0,187.97916666666666,1.1818181818181819
87,0.0,0.0,187.97916666666666,1.1818181818181819
88,0.0,0.0,187.97916666666666,1.1818181818181819
89,0.0,0.0,187.97916666666666,1.1818181818181819
90,0.0,0.0,187.97916666666666,1.1818181818181819
91,0.0,0.0,187.97916666666666,1.1818181818181819
92,0.0,0.0,187.97916666666666,1.1818181818181819
93,0.0,0.0,187.97916666666666,1.1818181818181819
94,0.0,0.0,187.97916666666666,1.1818181818181819
95,0.0,0.0,187.97916666666666,1.1818181818181819
96,0.0,0.0,187.97916666666666,1.1818181818181819
97,0.0,0.0,187.97916666666666,1.1818181818181819
98,0.0,0.0,187.97916666666666,1.1818181818181819
99,0.0,0.0,187.97916666666666,1.1818181818181819
100,0.0,0.0,187.97916666666666,1.1818181818181819
101,0.0,0.0,187.97916666666666,1.1818181818181819
102,0.0,0.0,187.97916666666666,1.1818181818181819
103,0.0,0.0,187.97916666666666,1.1818181818181819
104,0.0,0.0,187.97916666666666,1.1818181818181819
105,0.0,0.0,187.97916666666666,1.1818181818181819
106,0.0,0.0,187.97916666666666,1.1818181818181819
107,0.0,0.0,187.97916666666666,1.1818181818181819
108,0.0,0.0,187.97916666666666,1.1818181818181819
109,0.0,0.0,187.97916666666666,1.1818181818181819
110,0.0,0.0,187.97916666666666,1.1818181818181819
111,0.0,0.0,187.97916666666666,1.1818181818181819
112,0.0,0.0,187.97916666666666,1.1818181818181819
113,0.0,0.0,187.97916666666666,1.1818181818181819
114,0.0,0.0,187.97916666666666,1.1818181818181819
115,0.0,0.0,187.97916666666666,1.1818181818181819
116,0.0,0.0,187.97916666666666,1.1818181818181819
117,0.0,0.0,187.97916666666666,1.1818181818181819
118,0.0,0.0,187.97916666666666,1.1818181818181819
119,0.0,0.0,187.97916666666666,1.1818181818181819
120,0.0,0.0,187.97916666666666,1.1818181818181819
121,0.0,0.0,187.97916666666666,1.1818181818181819
122,0.0,0.0,187.97916666666666,1.1818181818181819
123,0.0,0.0,187.97916666666666,1.1818181818181819
124,0.0,0.0,187.97916666666666,1.1818181818181819
125,0.0,0.0,187.97916666666666,1.1818181818181819
