seconds,FHR,UC,FHR_GPR,UC_GPR
0,141.5,28.0,141.5,28.0
1,141.5,29.0,141.5,29.0
2,140.75,29.5,140.75,29.5
3,140.75,28.0,140.75,28.0
4,140.75,27.0,140.75,27.0
5,139.5,26.5,139.5,26.5
6,139.5,26.0,139.5,26.0
7,141.5,26.0,141.5,26.0
8,141.5,26.0,141.5,26.0
9,142.25,25.5,142.25,25.5
10,143.25,25.5,143.25,25.5
11,143.25,25.0,143.25,25.0
12,144.0,25.0,144.0,25.0
13,144.0,27.0,144.0,27.0
14,144.75,28.5,144.75,28.5
15,144.75,30.5,144.75,30.5
16,146.0,31.0,146.0,31.0
17,145.0,28.5,145.0,28.5
18,145.0,27.0,145.0,27.0
19,145.25,26.0,145.25,26.0
20,143.25,26.0,143.25,26.0
21,143.25,26.0,143.25,26.0
22,143.25,26.0,143.25,26.0
23,143.25,26.0,143.25,26.0
24,142.75,25.5,142.75,25.5
25,144.5,24.5,144.5,24.5
26,144.5,24.0,144.5,24.0
27,145.0,23.5,145.0,23.5
28,145.25,22.5,145.25,22.5
29,145.25,22.5,145.25,22.5
30,146.25,24.5,146.25,24.5
31,146.25,27.0,146.25,27.0
32,146.25,28.5,146.25,28.5
33,147.25,29.5,147.25,29.5
34,147.25,27.5,147.25,27.5
35,150.25,26.5,150.25,26.5
36,150.25,26.0,150.25,26.0
37,149.25,26.0,149.25,26.0
38,150.75,26.0,150.75,26.0
39,150.75,26.0,150.75,26.0
40,151.25,25.5,151.25,25.5
41,152.25,25.0,152.25,25.0
42,152.25,24.5,152.25,24.5
43,151.5,23.5,151.5,23.5
44,151.5,24.0,151.5,24.0
45,152.25,25.5,152.25,25.5
46,152.25,27.0,152.25,27.0
47,151.75,30.0,151.75,30.0
48,150.0,30.5,150.0,30.5
49,150.0,29.0,150.0,29.0
50,150.0,28.0,150.0,28.0
51,147.25,27.5,147.25,27.5
52,147.25,27.0,147.25,27.0
53,144.75,29.0,144.75,29.0
54,144.75,30.0,144.75,30.0
55,144.75,29.5,144.75,29.5
56,147.0,29.5,147.0,29.5
57,148.75,29.0,148.75,29.0
58,148.75,29.0,148.75,29.0
59,149.75,29.5,149.75,29.5
60,149.75,31.0,149.75,31.0
61,149.0,29.5,149.0,29.5
62,149.0,28.0,149.0,28.0
63,149.0,28.0,149.0,28.0
64,146.5,27.0,146.5,27.0
65,146.5,26.0,146.5,26.0
66,145.75,27.0,145.75,27.0
67,145.75,26.0,145.75,26.0
68,145.75,26.0,145.75,26.0
69,145.75,25.5,145.75,25.5
70,145.75,25.5,145.75,25.5
71,145.75,27.0,145.75,27.0
72,145.75,27.5,145.75,27.5
73,145.75,28.0,145.75,28.0
74,145.75,29.0,145.75,29.0
75,145.75,27.5,145.75,27.5
76,145.75,27.5,145.75,27.5
77,146.0,27.5,146.0,27.5
78,146.0,27.5,146.0,27.5
79,146.0,28.0,146.0,28.0
80,136.0,28.0,136.0,28.0
81,136.0,28.0,136.0,28.0
82,136.25,27.5,136.25,27.5
83,136.25,27.5,136.25,27.5
84,137.5,27.5,137.5,27.5
85,139.0,27.0,139.0,27.0
86,139.0,27.0,139.0,27.0
87,140.5,27.0,140.5,27.0
88,143.25,26.5,143.25,26.5
89,143.25,27.0,143.25,27.0
90,143.25,25.5,143.25,25.5
91,143.25,24.0,143.25,24.0
92,143.25,23.0,143.25,23.0
93,143.25,26.0,143.25,26.0
94,143.5,30.0,143.5,30.0
95,143.5,29.0,143.5,29.0
96,143.5,27.5,143.5,27.5
97,143.25,27.0,143.25,27.0
