seconds,FHR,UC,FHR_GPR,UC_GPR
0,141.75,51.0,141.75,51.0
1,142.25,51.0,142.25,51.0
2,142.25,50.5,142.25,50.5
3,142.0,50.5,142.0,50.5
4,142.0,48.5,142.0,48.5
5,142.0,48.0,142.0,48.0
6,142.0,49.5,142.0,49.5
7,142.0,50.0,142.0,50.0
8,142.0,50.0,142.0,50.0
9,142.0,49.5,142.0,49.5
10,142.0,48.0,142.0,48.0
11,142.0,47.5,142.0,47.5
12,141.5,47.0,141.5,47.0
13,139.5,46.5,139.5,46.5
14,139.5,47.0,139.5,47.0
15,139.75,45.5,139.75,45.5
16,139.75,45.0,139.75,45.0
17,139.75,46.5,139.75,46.5
18,137.0,48.5,137.0,48.5
19,137.25,48.5,137.25,48.5
20,137.25,46.0,137.25,46.0
21,137.25,45.0,137.25,45.0
22,137.25,44.5,137.25,44.5
23,138.5,47.5,138.5,47.5
24,138.5,49.5,138.5,49.5
25,135.25,49.5,135.25,49.5
26,135.25,50.0,135.25,50.0
27,135.75,50.5,135.75,50.5
28,135.75,51.5,135.75,51.5
29,134.0,52.5,134.0,52.5
30,134.0,51.5,134.0,51.5
31,134.0,51.5,134.0,51.5
32,134.0,52.0,134.0,52.0
33,134.0,52.0,134.0,52.0
34,134.25,53.0,134.25,53.0
35,134.25,53.0,134.25,53.0
36,135.25,53.0,135.25,53.0
37,135.25,55.0,135.25,55.0
38,133.75,52.5,133.75,52.5
39,133.75,50.0,133.75,50.0
40,133.0,51.5,133.0,51.5
41,132.0,53.5,132.0,53.5
42,132.0,54.0,132.0,54.0
43,132.0,52.5,132.0,52.5
44,132.0,51.5,132.0,51.5
45,132.0,51.5,132.0,51.5
46,132.0,51.0,132.0,51.0
47,132.0,51.0,132.0,51.0
48,132.0,50.0,132.0,50.0
49,132.0,48.5,132.0,48.5
50,131.75,50.0,131.75,50.0
51,131.75,52.0,131.75,52.0
52,134.75,53.0,134.75,53.0
53,134.75,52.5,134.75,52.5
54,134.25,48.5,134.25,48.5
55,134.25,49.5,134.25,49.5
56,134.25,49.5,134.25,49.5
57,134.75,48.0,134.75,48.0
58,134.75,47.5,134.75,47.5
59,135.5,47.0,135.5,47.0
60,135.5,46.5,135.5,46.5
61,137.0,46.0,137.0,46.0
62,137.0,43.0,137.0,43.0
63,135.75,43.5,135.75,43.5
64,135.75,45.0,135.75,45.0
65,134.25,45.5,134.25,45.5
66,134.25,46.0,134.25,46.0
67,135.0,43.5,135.0,43.5
68,133.75,41.0,133.75,41.0
69,133.75,40.0,133.75,40.0
70,136.25,41.5,136.25,41.5
71,137.5,42.5,137.5,42.5
72,137.5,42.0,137.5,42.0
73,136.25,42.0,136.25,42.0
74,136.25,41.5,136.25,41.5
75,136.5,39.5,136.5,39.5
76,138.5,40.5,138.5,40.5
77,138.5,41.5,138.5,41.5
78,138.5,43.5,138.5,43.5
79,138.5,45.0,138.5,45.0
80,139.5,43.5,139.5,43.5
81,139.5,41.5,139.5,41.5
82,140.25,41.5,140.25,41.5
83,140.75,42.0,140.75,42.0
84,140.75,42.0,140.75,42.0
85,140.75,43.0,140.75,43.0
