seconds,FHR,UC,FHR_GPR,UC_GPR
0,124.0,8.5,124.0,8.5
1,123.5,9.5,123.5,9.5
2,123.5,10.5,123.5,10.5
3,124.0,11.0,124.0,11.0
4,124.0,10.0,124.0,10.0
5,124.0,10.0,124.0,10.0
6,124.0,10.5,124.0,10.5
7,124.5,10.5,124.5,10.5
8,124.5,10.5,124.5,10.5
9,126.75,10.5,126.75,10.5
10,126.75,11.0,126.75,11.0
11,126.75,10.0,126.75,10.0
12,129.25,8.5,129.25,8.5
13,129.25,8.0,129.25,8.0
14,127.75,7.5,127.75,7.5
15,127.75,7.5,127.75,7.5
16,130.25,8.5,130.25,8.5
17,130.25,8.5,130.25,8.5
18,128.0,7.0,128.0,7.0
19,128.0,5.5,128.0,5.5
20,127.25,5.0,127.25,5.0
21,127.25,5.0,127.25,5.0
22,127.25,5.5,127.25,5.5
23,127.25,6.5,127.25,6.5
24,128.25,7.5,128.25,7.5
25,129.0,6.5,129.0,6.5
26,129.0,5.0,129.0,5.0
27,129.0,4.5,129.0,4.5
28,129.0,5.5,129.0,5.5
29,129.0,5.0,129.0,5.0
30,130.25,5.0,130.25,5.0
31,131.75,4.5,131.75,4.5
32,131.75,4.0,131.75,4.0
33,132.75,3.5,132.75,3.5
34,132.75,3.0,132.75,3.0
35,133.5,3.0,133.5,3.0
36,133.5,4.0,133.5,4.0
37,133.5,4.5,133.5,4.5
38,132.75,4.0,132.75,4.0
39,132.75,3.5,132.75,3.5
40,133.0,3.0,133.0,3.0
41,133.0,3.0,133.0,3.0
42,133.5,3.0,133.5,3.0
43,133.5,3.5,133.5,3.5
44,132.0,3.5,132.0,3.5
45,132.0,3.0,132.0,3.0
46,132.0,3.0,132.0,3.0
47,133.5,2.5,133.5,2.5
48,133.5,2.5,133.5,2.5
49,133.5,4.0,133.5,4.0
50,134.25,6.0,134.25,6.0
51,134.25,6.5,134.25,6.5
52,136.0,5.0,136.0,5.0
53,136.0,4.5,136.0,4.5
54,136.25,5.5,136.25,5.5
55,136.25,9.0,136.25,9.0
56,135.0,9.5,135.0,9.5
57,136.75,9.5,136.75,9.5
58,136.75,11.0,136.75,11.0
59,138.75,15.0,138.75,15.0
60,138.75,17.5,138.75,17.5
61,139.25,15.5,139.25,15.5
62,139.25,11.5,139.25,11.5
63,138.0,13.5,138.0,13.5
64,138.0,14.0,138.0,14.0
65,134.5,11.5,134.5,11.5
66,134.5,12.5,134.5,12.5
67,134.5,16.0,134.5,16.0
