seconds,FHR,UC,FHR_GPR,UC_GPR
0,104.75,67.5,104.75,67.5
1,106.5,67.0,106.5,67.0
2,106.5,67.0,106.5,67.0
3,106.75,66.5,106.75,66.5
4,106.75,65.5,106.75,65.5
5,107.5,65.5,107.5,65.5
6,107.5,65.0,107.5,65.0
7,108.75,64.5,108.75,64.5
8,108.75,63.5,108.75,63.5
9,108.75,62.0,108.75,62.0
10,109.0,62.0,109.0,62.0
11,109.0,61.5,109.0,61.5
12,107.25,60.5,107.25,60.5
13,107.25,60.0,107.25,60.0
14,105.5,60.5,105.5,60.5
15,105.5,61.0,105.5,61.0
16,105.5,61.5,105.5,61.5
17,104.25,63.5,104.25,63.5
18,103.25,64.0,103.25,64.0
19,103.25,63.5,103.25,63.5
20,103.25,63.5,103.25,63.5
21,104.0,63.5,104.0,63.5
22,104.0,64.0,104.0,64.0
23,105.25,64.0,105.25,64.0
24,105.75,64.5,105.75,64.5
25,105.75,64.5,105.75,64.5
26,105.75,64.0,105.75,64.0
27,105.75,63.0,105.75,63.0
28,104.5,61.5,104.5,61.5
29,104.5,60.5,104.5,60.5
30,103.0,59.5,103.0,59.5
31,103.0,59.0,103.0,59.0
32,100.5,57.5,100.5,57.5
33,100.5,56.5,100.5,56.5
34,100.5,56.5,100.5,56.5
35,100.5,56.5,100.5,56.5
36,100.5,56.5,100.5,56.5
37,100.5,57.0,100.5,57.0
38,100.5,57.5,100.5,57.5
39,101.75,58.5,101.75,58.5
40,101.75,59.0,101.75,59.0
41,101.75,59.5,101.75,59.5
42,102.25,59.0,102.25,59.0
43,102.25,58.5,102.25,58.5
44,102.25,57.5,102.25,57.5
45,102.25,57.0,102.25,57.0
46,100.25,56.5,100.25,56.5
47,100.25,55.5,100.25,55.5
48,100.25,55.0,100.25,55.0
49,101.75,53.5,101.75,53.5
50,101.75,52.0,101.75,52.0
51,101.75,51.0,101.75,51.0
52,102.75,50.5,102.75,50.5
53,102.75,50.0,102.75,50.0
54,104.0,50.5,104.0,50.5
55,104.0,51.0,104.0,51.0
56,104.75,52.0,104.75,52.0
57,104.75,53.0,104.75,53.0
58,105.0,54.0,105.0,54.0
59,105.0,55.5,105.0,55.5
60,107.0,55.5,107.0,55.5
61,107.0,55.0,107.0,55.0
62,107.25,54.5,107.25,54.5
63,107.25,54.0,107.25,54.0
64,107.25,53.5,107.25,53.5
65,112.5,52.5,112.5,52.5
66,112.5,52.0,112.5,52.0
67,113.5,50.5,113.5,50.5
68,113.5,49.5,113.5,49.5
69,116.75,48.5,116.75,48.5
70,116.75,47.0,116.75,47.0
71,116.75,46.0,116.75,46.0
72,114.5,45.0,114.5,45.0
73,113.75,44.5,113.75,44.5
74,113.75,45.0,113.75,45.0
75,113.0,46.0,113.0,46.0
76,113.0,46.5,113.0,46.5
77,113.0,47.5,113.0,47.5
78,111.25,49.0,111.25,49.0
79,111.25,50.0,111.25,50.0
80,112.0,49.5,112.0,49.5
81,112.0,49.0,112.0,49.0
82,110.25,48.0,110.25,48.0
83,110.25,47.5,110.25,47.5
84,110.25,46.5,110.25,46.5
85,109.5,46.0,109.5,46.0
86,109.5,45.0,109.5,45.0
87,108.5,43.5,108.5,43.5
88,108.5,42.5,108.5,42.5
89,107.25,41.0,107.25,41.0
90,107.25,39.5,107.25,39.5
91,107.5,38.0,107.5,38.0
92,107.5,37.5,107.5,37.5
93,108.5,36.5,108.5,36.5
94,108.5,37.0,108.5,37.0
95,109.25,37.5,109.25,37.5
96,109.25,38.5,109.25,38.5
97,111.25,40.0,111.25,40.0
98,111.25,41.0,111.25,41.0
99,112.5,41.5,112.5,41.5
100,112.5,41.0,112.5,41.0
101,112.5,40.5,112.5,40.5
102,114.75,40.0,114.75,40.0
103,114.75,39.0,114.75,39.0
104,113.0,38.5,113.0,38.5
105,113.0,37.5,113.0,37.5
106,109.75,36.0,109.75,36.0
107,109.75,35.0,109.75,35.0
108,109.75,34.0,109.75,34.0
109,108.25,32.5,108.25,32.5
110,107.0,31.5,107.0,31.5
111,107.0,30.5,107.0,30.5
112,107.0,29.5,107.0,29.5
113,103.75,28.0,103.75,28.0
114,103.75,28.5,103.75,28.5
115,105.25,29.0,105.25,29.0
116,105.25,30.0,105.25,30.0
117,105.25,31.0,105.25,31.0
118,106.5,32.0,106.5,32.0
119,106.5,33.0,106.5,33.0
120,107.25,33.5,107.25,33.5
121,107.25,33.0,107.25,33.0
122,108.25,32.0,108.25,32.0
123,108.25,31.5,108.25,31.5
124,109.25,30.5,109.25,30.5
125,109.25,30.5,109.25,30.5
126,108.5,30.0,108.5,30.0
127,108.5,29.5,108.5,29.5
128,108.75,28.5,108.75,28.5
129,108.75,27.0,108.75,27.0
130,109.25,26.0,109.25,26.0
131,109.25,25.0,109.25,25.0
132,110.25,25.0,110.25,25.0
133,110.25,25.0,110.25,25.0
134,116.0,25.5,116.0,25.5
135,116.0,26.0,116.0,26.0
136,118.5,27.0,118.5,27.0
137,118.5,26.0,118.5,26.0
138,118.5,25.0,118.5,25.0
139,114.75,25.0,114.75,25.0
140,114.75,24.0,114.75,24.0
141,114.25,24.0,114.25,24.0
142,114.25,24.0,114.25,24.0
143,114.5,23.5,114.5,23.5
144,114.5,23.0,114.5,23.0
145,114.25,22.5,114.25,22.5
146,114.25,22.0,114.25,22.0
147,114.0,21.0,114.0,21.0
148,114.0,21.0,114.0,21.0
149,114.0,20.5,114.0,20.5
150,114.75,21.0,114.75,21.0
151,114.75,21.5,114.75,21.5
152,116.75,22.5,116.75,22.5
153,117.25,24.0,117.25,24.0
154,117.25,25.0,117.25,25.0
155,115.75,24.0,115.75,24.0
156,115.75,23.5,115.75,23.5
157,115.75,23.0,115.75,23.0
158,109.75,23.0,109.75,23.0
159,109.75,23.0,109.75,23.0
160,108.25,23.0,108.25,23.0
161,108.25,22.0,108.25,22.0
162,106.5,22.0,106.5,22.0
163,106.5,21.5,106.5,21.5
164,106.75,21.0,106.75,21.0
165,106.75,20.5,106.75,20.5
166,106.75,21.5,106.75,21.5
167,107.5,22.0,107.5,22.0
168,107.5,23.5,107.5,23.5
169,107.75,27.0,107.75,27.0
170,107.75,27.5,107.75,27.5
171,106.25,27.0,106.25,27.0
172,106.25,27.5,106.25,27.5
173,106.25,28.0,106.25,28.0
174,104.75,28.5,104.75,28.5
175,104.75,29.0,104.75,29.0
176,105.25,29.0,105.25,29.0
177,105.25,30.0,105.25,30.0
178,105.75,30.0,105.75,30.0
179,105.75,30.0,105.75,30.0
180,105.75,29.5,105.75,29.5
181,107.5,28.5,107.5,28.5
182,107.5,27.0,107.5,27.0
183,109.75,26.5,109.75,26.5
184,109.75,26.0,109.75,26.0
185,109.75,26.5,109.75,26.5
186,109.75,25.5,109.75,25.5
187,109.25,25.0,109.25,25.0
188,109.25,24.0,109.25,24.0
189,108.25,23.5,108.25,23.5
190,108.25,23.5,108.25,23.5
191,108.25,23.0,108.25,23.0
192,107.5,23.5,107.5,23.5
193,108.5,26.0,108.5,26.0
194,108.5,27.5,108.5,27.5
195,108.5,29.0,108.5,29.0
196,108.5,28.0,108.5,28.0
197,108.0,27.0,108.0,27.0
198,108.0,27.0,108.0,27.0
199,106.25,27.0,106.25,27.0
200,106.25,27.0,106.25,27.0
201,108.5,27.5,108.5,27.5
202,108.5,27.5,108.5,27.5
203,113.75,27.0,113.75,27.0
204,113.75,27.0,113.75,27.0
205,119.75,27.5,119.75,27.5
206,119.75,27.0,119.75,27.0
207,123.0,27.0,123.0,27.0
208,123.0,26.0,123.0,26.0
209,118.5,25.5,118.5,25.5
210,116.75,24.5,116.75,24.5
211,116.75,24.0,116.75,24.0
212,119.5,23.5,119.5,23.5
213,119.5,24.0,119.5,24.0
214,120.75,24.0,120.75,24.0
215,120.75,24.0,120.75,24.0
216,118.5,24.5,118.5,24.5
217,118.5,24.5,118.5,24.5
218,118.5,25.0,118.5,25.0
219,116.0,24.5,116.0,24.5
220,116.0,24.0,116.0,24.0
221,113.25,24.0,113.25,24.0
222,113.5,24.0,113.5,24.0
223,113.5,24.0,113.5,24.0
224,113.5,25.5,113.5,25.5
225,117.0,28.0,117.0,28.0
226,117.0,27.5,117.0,27.5
227,118.0,27.0,118.0,27.0
228,118.0,26.5,118.0,26.5
229,118.75,26.0,118.75,26.0
230,118.75,26.0,118.75,26.0
231,120.0,26.0,120.0,26.0
232,120.0,25.5,120.0,25.5
233,119.75,25.0,119.75,25.0
234,119.75,24.5,119.75,24.5
235,120.25,23.5,120.25,23.5
236,120.25,23.0,120.25,23.0
237,118.5,23.5,118.5,23.5
238,118.5,25.0,118.5,25.0
239,118.0,27.5,118.0,27.5
240,118.0,29.0,118.0,29.0
241,118.0,27.0,118.0,27.0
242,118.0,26.5,118.0,26.5
243,117.5,26.5,117.5,26.5
244,117.5,27.0,117.5,27.0
245,118.25,27.0,118.25,27.0
246,118.25,27.0,118.25,27.0
247,118.75,27.0,118.75,27.0
248,118.75,27.0,118.75,27.0
249,118.75,26.5,118.75,26.5
250,118.5,25.5,118.5,25.5
251,120.75,25.0,120.75,25.0
252,120.75,24.5,120.75,24.5
253,123.5,24.0,123.5,24.0
254,123.5,23.5,123.5,23.5
255,125.25,23.0,125.25,23.0
256,125.25,23.0,125.25,23.0
257,126.25,28.0,126.25,28.0
258,126.25,27.5,126.25,27.5
259,124.0,26.0,124.0,26.0
260,124.0,26.0,124.0,26.0
261,122.5,26.0,122.5,26.0
262,122.5,25.5,122.5,25.5
263,121.5,25.0,121.5,25.0
264,121.5,24.5,121.5,24.5
265,120.75,24.0,120.75,24.0
266,120.75,23.5,120.75,23.5
267,121.25,23.0,121.25,23.0
268,121.25,23.0,121.25,23.0
269,120.75,24.0,120.75,24.0
270,120.75,26.0,120.75,26.0
271,122.25,24.0,122.25,24.0
272,122.25,23.5,122.25,23.5
273,122.75,22.5,122.75,22.5
274,122.75,22.0,122.75,22.0
275,121.25,21.5,121.25,21.5
276,121.25,21.0,121.25,21.0
277,122.0,20.5,122.0,20.5
278,122.0,20.0,122.0,20.0
279,121.75,20.0,121.75,20.0
280,121.75,25.0,121.75,25.0
281,122.75,24.0,122.75,24.0
282,122.75,23.5,122.75,23.5
283,121.75,23.0,121.75,23.0
284,121.75,23.5,121.75,23.5
285,122.75,22.5,122.75,22.5
286,122.75,22.0,122.75,22.0
287,122.75,23.0,122.75,23.0
288,122.75,25.0,122.75,25.0
289,122.5,28.0,122.5,28.0
290,122.5,28.5,122.5,28.5
291,122.25,28.0,122.25,28.0
292,122.25,27.0,122.25,27.0
293,121.75,26.0,121.75,26.0
294,121.5,26.0,121.5,26.0
295,121.5,26.0,121.5,26.0
296,121.5,25.5,121.5,25.5
297,121.5,25.5,121.5,25.5
298,121.5,25.0,121.5,25.0
299,121.25,24.0,121.25,24.0
300,123.0,23.5,123.0,23.5
301,123.0,23.0,123.0,23.0
302,125.0,22.0,125.0,22.0
303,125.0,21.0,125.0,21.0
304,126.25,20.0,126.25,20.0
305,126.25,19.5,126.25,19.5
306,127.25,19.0,127.25,19.0
307,127.25,19.0,127.25,19.0
308,129.5,19.5,129.5,19.5
309,129.5,21.5,129.5,21.5
310,130.75,23.0,130.75,23.0
311,131.75,24.0,131.75,24.0
312,131.75,23.0,131.75,23.0
313,130.0,22.0,130.0,22.0
314,130.0,22.0,130.0,22.0
315,131.0,22.0,131.0,22.0
316,131.0,22.5,131.0,22.5
317,130.75,22.5,130.75,22.5
318,130.75,22.5,130.75,22.5
319,129.5,22.0,129.5,22.0
320,129.5,21.5,129.5,21.5
321,130.75,21.0,130.75,21.0
322,130.0,20.5,130.0,20.5
323,130.0,19.5,130.0,19.5
324,128.5,19.0,128.5,19.0
325,128.5,19.5,128.5,19.5
326,128.5,19.5,128.5,19.5
327,128.5,20.0,128.5,20.0
328,127.5,21.0,127.5,21.0
329,127.5,23.5,127.5,23.5
330,126.25,25.0,126.25,25.0
331,126.25,24.0,126.25,24.0
332,125.5,23.0,125.5,23.0
333,125.5,22.0,125.5,22.0
334,126.25,22.0,126.25,22.0
335,126.25,22.0,126.25,22.0
336,126.0,22.5,126.0,22.5
337,126.0,21.5,126.0,21.5
338,125.75,21.5,125.75,21.5
339,125.75,21.5,125.75,21.5
340,123.75,20.5,123.75,20.5
341,124.25,20.0,124.25,20.0
342,124.25,20.5,124.25,20.5
343,124.25,21.5,124.25,21.5
344,124.25,22.5,124.25,22.5
345,124.25,22.5,124.25,22.5
346,124.25,22.5,124.25,22.5
347,124.5,22.5,124.5,22.5
348,124.5,22.0,124.5,22.0
349,124.5,21.5,124.5,21.5
350,124.5,21.0,124.5,21.0
351,123.75,20.5,123.75,20.5
352,123.75,22.5,123.75,22.5
353,124.75,23.0,124.75,23.0
354,124.75,22.5,124.75,22.5
355,125.75,22.0,125.75,22.0
356,125.75,22.0,125.75,22.0
357,125.75,21.0,125.75,21.0
358,125.75,20.5,125.75,20.5
359,126.75,20.5,126.75,20.5
360,126.75,22.0,126.75,22.0
361,127.0,22.5,127.0,22.5
362,127.0,24.5,127.0,24.5
363,128.75,25.0,128.75,25.0
364,129.75,24.5,129.75,24.5
365,129.75,25.0,129.75,25.0
366,130.0,25.5,130.0,25.5
367,130.0,25.0,130.0,25.0
368,129.5,25.0,129.5,25.0
369,129.5,25.0,129.5,25.0
370,129.75,26.0,129.75,26.0
371,129.75,27.0,129.75,27.0
372,128.5,27.5,128.5,27.5
373,128.5,26.5,128.5,26.5
374,129.0,25.5,129.0,25.5
375,130.5,24.5,130.5,24.5
376,130.5,24.0,130.5,24.0
377,131.25,23.5,131.25,23.5
378,131.25,23.0,131.25,23.0
379,132.25,22.5,132.25,22.5
380,132.25,22.0,132.25,22.0
381,132.25,23.5,132.25,23.5
382,132.25,24.0,132.25,24.0
383,132.25,25.0,132.25,25.0
384,132.5,24.0,132.5,24.0
385,132.5,22.0,132.5,22.0
386,132.0,21.5,132.0,21.5
387,132.0,22.0,132.0,22.0
388,130.75,22.5,130.75,22.5
389,130.75,21.5,130.75,21.5
390,129.5,21.5,129.5,21.5
391,129.5,22.0,129.5,22.0
392,129.0,23.0,129.0,23.0
393,129.0,21.5,129.0,21.5
394,129.0,21.5,129.0,21.5
395,129.0,21.5,129.0,21.5
396,129.0,21.5,129.0,21.5
397,129.0,22.0,129.0,22.0
398,129.0,23.5,129.0,23.5
399,127.75,24.5,127.75,24.5
400,127.75,23.5,127.75,23.5
401,127.75,22.0,127.75,22.0
402,127.75,22.0,127.75,22.0
403,126.75,21.5,126.75,21.5
404,127.25,21.5,127.25,21.5
405,127.25,21.5,127.25,21.5
406,128.0,21.0,128.0,21.0
407,128.0,21.0,128.0,21.0
408,129.5,20.0,129.5,20.0
409,129.5,20.0,129.5,20.0
410,131.5,19.5,131.5,19.5
411,132.5,19.0,132.5,19.0
412,132.5,19.5,132.5,19.5
413,133.25,20.0,133.25,20.0
414,133.25,21.0,133.25,21.0
415,132.5,22.0,132.5,22.0
416,132.5,23.0,132.5,23.0
417,132.25,21.5,132.25,21.5
418,132.25,21.0,132.25,21.0
419,132.5,20.5,132.5,20.5
420,132.5,20.5,132.5,20.5
421,132.5,20.5,132.5,20.5
422,132.5,20.5,132.5,20.5
423,132.5,20.5,132.5,20.5
424,132.5,20.0,132.5,20.0
425,132.5,19.5,132.5,19.5
426,132.75,19.5,132.75,19.5
427,132.75,19.0,132.75,19.0
428,133.5,19.0,133.5,19.0
429,133.5,19.5,133.5,19.5
430,133.5,21.0,133.5,21.0
431,134.0,22.0,134.0,22.0
432,134.0,21.5,134.0,21.5
433,133.5,20.5,133.5,20.5
434,133.5,20.0,133.5,20.0
435,133.75,19.5,133.75,19.5
436,133.75,19.5,133.75,19.5
437,133.25,19.5,133.25,19.5
438,132.0,19.5,132.0,19.5
439,132.0,19.0,132.0,19.0
440,130.75,19.0,130.75,19.0
441,130.75,18.0,130.75,18.0
442,129.0,18.0,129.0,18.0
443,129.0,18.0,129.0,18.0
444,127.75,19.0,127.75,19.0
445,127.75,19.5,127.75,19.5
446,129.25,20.5,129.25,20.5
447,129.25,21.5,129.25,21.5
448,129.0,20.5,129.0,20.5
449,129.0,19.0,129.0,19.0
450,129.0,19.0,129.0,19.0
451,129.0,19.0,129.0,19.0
452,129.0,19.0,129.0,19.0
453,128.5,18.5,128.5,18.5
454,128.5,18.5,128.5,18.5
455,127.5,18.0,127.5,18.0
456,127.5,18.0,127.5,18.0
457,127.75,18.5,127.75,18.5
458,127.75,19.5,127.75,19.5
459,128.25,20.0,128.25,20.0
460,128.25,21.0,128.25,21.0
461,129.0,21.5,129.0,21.5
462,129.0,21.0,129.0,21.0
463,129.75,19.5,129.75,19.5
464,129.75,19.5,129.75,19.5
465,129.25,19.5,129.25,19.5
466,129.75,19.5,129.75,19.5
467,129.75,19.5,129.75,19.5
468,131.0,19.5,131.0,19.5
469,131.0,19.0,131.0,19.0
470,132.5,18.5,132.5,18.5
471,132.5,18.0,132.5,18.0
472,133.5,17.5,133.5,17.5
473,134.0,17.5,134.0,17.5
474,134.0,17.0,134.0,17.0
475,133.5,16.5,133.5,16.5
476,133.5,16.5,133.5,16.5
477,132.5,17.0,132.5,17.0
478,132.5,17.5,132.5,17.5
479,131.75,18.0,131.75,18.0
480,131.75,19.0,131.75,19.0
481,132.0,20.5,132.0,20.5
482,132.0,20.0,132.0,20.0
483,134.0,19.0,134.0,19.0
484,135.75,18.5,135.75,18.5
485,135.75,18.0,135.75,18.0
486,135.0,18.0,135.0,18.0
487,135.0,17.5,135.0,17.5
488,133.5,17.5,133.5,17.5
489,133.5,17.0,133.5,17.0
490,132.0,16.5,132.0,16.5
491,132.0,16.5,132.0,16.5
492,130.75,15.5,130.75,15.5
493,129.25,15.0,129.25,15.0
494,129.25,15.0,129.25,15.0
495,128.0,15.0,128.0,15.0
496,128.0,15.5,128.0,15.5
497,127.75,16.5,127.75,16.5
498,127.75,17.5,127.75,17.5
499,128.0,19.0,128.0,19.0
500,128.0,20.0,128.0,20.0
501,129.25,19.5,129.25,19.5
502,129.25,19.0,129.25,19.0
503,129.25,18.0,129.25,18.0
504,128.5,18.0,128.5,18.0
505,128.5,18.0,128.5,18.0
506,128.5,17.5,128.5,17.5
507,130.25,17.5,130.25,17.5
508,129.5,17.5,129.5,17.5
509,129.5,17.0,129.5,17.0
510,129.25,16.0,129.25,16.0
511,129.25,16.0,129.25,16.0
512,129.0,15.5,129.0,15.5
513,129.0,15.0,129.0,15.0
514,129.0,15.5,129.0,15.5
515,129.0,16.5,129.0,16.5
516,128.5,17.0,128.5,17.0
517,128.5,18.0,128.5,18.0
518,128.5,19.0,128.5,19.0
519,128.5,20.0,128.5,20.0
520,128.5,19.0,128.5,19.0
521,128.5,18.0,128.5,18.0
522,128.5,18.5,128.5,18.5
523,128.5,19.5,128.5,19.5
524,128.5,19.0,128.5,19.0
525,128.25,19.0,128.25,19.0
526,128.25,19.5,128.25,19.5
527,128.25,19.0,128.25,19.0
528,128.25,19.0,128.25,19.0
529,128.25,19.5,128.25,19.5
530,128.25,20.0,128.25,20.0
531,0.0,20.5,128.1074026287461,20.5
532,0.0,21.5,128.03607203676194,21.5
533,0.0,22.0,127.96022900028873,22.0
534,0.0,22.5,127.88082961828914,22.5
535,0.0,22.0,127.79831815618508,22.0
536,0.0,22.0,127.7127447168838,22.0
537,0.0,22.0,127.62398203718536,22.0
538,0.0,22.5,127.53197302427643,22.5
539,0.0,23.5,127.4369453557918,23.5
540,0.0,27.5,127.33954720610934,27.5
541,0.0,28.0,127.24088254260977,28.0
542,0.0,29.0,127.14244889526067,29.0
543,0.0,29.5,127.04599982744422,29.5
544,0.0,29.0,126.95336553511146,29.0
545,0.0,28.0,126.86626747215863,28.0
546,0.0,28.0,126.78615800967904,28.0
547,0.0,29.0,126.71410646267908,29.0
548,0.0,28.5,126.65074130505825,28.5
549,0.0,27.5,126.59624764546469,27.5
550,0.0,28.0,126.55041086408364,28.0
551,0.0,32.0,126.51269257265365,32.0
552,0.0,33.5,126.48232375093984,33.5
553,0.0,31.5,126.45840140504644,31.5
554,0.0,30.5,126.43997843928875,30.5
555,0.0,36.0,126.42614064381465,36.0
556,0.0,41.5,126.41606894023231,41.5
557,0.0,39.0,126.40908871923622,39.0
558,0.0,41.5,126.40471093778532,41.5
559,0.0,42.5,126.40267152370313,42.5
