seconds,FHR,UC,FHR_GPR,UC_GPR
0,156.25,20.0,156.25,20.0
1,156.25,18.5,156.25,18.5
2,155.0,21.0,155.0,21.0
3,155.0,23.0,155.0,23.0
4,153.5,26.0,153.5,26.0
5,153.0,26.0,153.0,26.0
6,153.0,23.5,153.0,23.5
7,152.5,21.5,152.5,21.5
8,151.75,24.5,151.75,24.5
9,151.75,24.0,151.75,24.0
10,149.25,19.5,149.25,19.5
11,149.25,20.5,149.25,20.5
12,146.75,22.0,146.75,22.0
13,145.25,21.5,145.25,21.5
14,145.25,21.5,145.25,21.5
15,144.25,20.5,144.25,20.5
16,144.25,19.0,144.25,19.0
17,142.75,18.0,142.75,18.0
18,142.75,16.5,142.75,16.5
19,142.75,16.0,142.75,16.0
20,142.75,15.5,142.75,15.5
21,144.0,15.0,144.0,15.0
22,143.25,14.0,143.25,14.0
23,143.25,12.0,143.25,12.0
24,140.25,9.0,140.25,9.0
25,140.25,10.0,140.25,10.0
26,139.5,16.5,139.5,16.5
27,139.5,20.5,139.5,20.5
28,142.25,21.0,142.25,21.0
29,142.25,18.0,142.25,18.0
30,142.25,17.5,142.25,17.5
31,142.25,17.5,142.25,17.5
32,142.25,18.0,142.25,18.0
33,140.25,18.0,140.25,18.0
34,140.25,18.5,140.25,18.5
35,140.25,18.5,140.25,18.5
36,140.25,17.5,140.25,17.5
37,140.75,16.0,140.75,16.0
38,140.75,12.5,140.75,12.5
39,141.0,8.5,141.0,8.5
40,142.25,6.0,142.25,6.0
41,142.25,10.5,142.25,10.5
42,141.5,16.0,141.5,16.0
43,141.5,15.5,141.5,15.5
44,141.25,11.5,141.25,11.5
45,142.5,9.5,142.5,9.5
46,142.5,9.0,142.5,9.0
47,143.25,9.5,143.25,9.5
48,143.25,10.0,143.25,10.0
49,143.25,11.0,143.25,11.0
50,141.75,10.0,141.75,10.0
51,141.75,5.5,141.75,5.5
52,141.75,7.5,141.75,7.5
53,142.25,11.5,142.25,11.5
54,142.25,11.5,142.25,11.5
55,143.5,9.0,143.5,9.0
56,144.75,8.0,144.75,8.0
57,144.75,7.5,144.75,7.5
58,145.0,8.5,145.0,8.5
59,145.0,9.5,145.0,9.5
60,145.25,10.5,145.25,10.5
61,145.25,12.0,145.25,12.0
62,145.25,11.0,145.25,11.0
63,145.25,10.0,145.25,10.0
64,146.5,10.0,146.5,10.0
65,145.75,10.5,145.75,10.5
66,145.75,10.0,145.75,10.0
67,145.0,9.5,145.0,9.5
68,145.0,9.5,145.0,9.5
69,145.0,10.5,145.0,10.5
70,144.5,7.5,144.5,7.5
71,144.5,4.5,144.5,4.5
72,143.5,4.5,143.5,4.5
73,143.5,3.0,143.5,3.0
74,142.25,5.5,142.25,5.5
75,142.25,10.5,142.25,10.5
76,143.25,10.5,143.25,10.5
77,142.75,7.0,142.75,7.0
78,142.75,9.0,142.75,9.0
79,141.75,10.5,141.75,10.5
80,141.75,10.5,141.75,10.5
81,142.75,12.0,142.75,12.0
82,143.0,13.0,143.0,13.0
83,143.0,15.0,143.0,15.0
84,142.75,15.0,142.75,15.0
