seconds,FHR,UC,FHR_GPR,UC_GPR
0,142.75,28.0,142.75,28.0
1,142.75,28.0,142.75,28.0
2,142.75,31.0,142.75,31.0
3,144.25,31.0,144.25,31.0
4,144.25,31.0,144.25,31.0
5,142.75,31.0,142.75,31.0
6,143.5,33.0,143.5,33.0
7,143.5,33.0,143.5,33.0
8,142.75,39.0,142.75,39.0
9,142.75,39.0,142.75,39.0
10,143.5,43.0,143.5,43.0
11,144.25,43.0,144.25,43.0
12,144.25,42.0,144.25,42.0
13,144.25,42.0,144.25,42.0
14,144.25,41.0,144.25,41.0
15,145.0,41.0,145.0,41.0
16,145.0,42.0,145.0,42.0
17,145.0,42.0,145.0,42.0
18,142.75,46.0,142.75,46.0
19,142.75,46.0,142.75,46.0
20,144.25,50.0,144.25,50.0
21,143.5,50.0,143.5,50.0
22,143.5,53.0,143.5,53.0
23,143.5,53.0,143.5,53.0
24,143.5,56.0,143.5,56.0
25,143.5,56.0,143.5,56.0
26,143.5,55.0,143.5,55.0
27,142.75,55.0,142.75,55.0
28,142.75,55.0,142.75,55.0
29,142.75,55.0,142.75,55.0
30,142.25,55.0,142.25,55.0
31,142.25,55.0,142.25,55.0
32,140.75,53.0,140.75,53.0
33,140.25,53.0,140.25,53.0
34,140.25,52.0,140.25,52.0
35,140.25,52.0,140.25,52.0
36,140.25,55.0,140.25,55.0
37,141.5,55.0,141.5,55.0
38,140.25,57.0,140.25,57.0
39,140.25,57.0,140.25,57.0
40,139.0,59.0,139.0,59.0
41,139.0,59.0,139.0,59.0
42,137.0,61.0,137.0,61.0
43,137.0,61.0,137.0,61.0
44,135.25,60.0,135.25,60.0
45,135.75,60.0,135.75,60.0
46,135.75,61.0,135.75,61.0
47,137.0,61.0,137.0,61.0
48,137.0,60.0,137.0,60.0
49,134.5,60.0,134.5,60.0
50,134.5,56.0,134.5,56.0
51,137.0,56.0,137.0,56.0
52,139.5,53.0,139.5,53.0
53,139.5,53.0,139.5,53.0
54,140.25,51.0,140.25,51.0
55,140.25,51.0,140.25,51.0
56,140.25,52.0,140.25,52.0
57,140.25,52.0,140.25,52.0
58,140.75,55.0,140.75,55.0
59,140.25,55.0,140.25,55.0
60,140.25,56.0,140.25,56.0
61,140.75,56.0,140.75,56.0
62,140.75,56.0,140.75,56.0
63,142.25,56.0,142.25,56.0
64,142.25,57.0,142.25,57.0
65,142.75,57.0,142.75,57.0
66,141.5,56.0,141.5,56.0
67,141.5,56.0,141.5,56.0
68,142.75,56.0,142.75,56.0
69,142.25,56.0,142.25,56.0
70,142.25,60.0,142.25,60.0
71,143.5,60.0,143.5,60.0
72,143.5,64.0,143.5,64.0
73,143.5,64.0,143.5,64.0
74,143.5,66.0,143.5,66.0
75,143.5,66.0,143.5,66.0
76,142.75,65.0,142.75,65.0
77,142.75,65.0,142.75,65.0
78,142.75,62.0,142.75,62.0
79,142.25,62.0,142.25,62.0
80,142.25,63.0,142.25,63.0
81,140.75,63.0,140.75,63.0
82,140.75,63.0,140.75,63.0
83,140.25,63.0,140.25,63.0
84,140.25,57.0,140.25,57.0
85,140.25,57.0,140.25,57.0
86,142.25,54.0,142.25,54.0
87,142.25,54.0,142.25,54.0
88,141.5,56.0,141.5,56.0
89,141.5,56.0,141.5,56.0
90,142.25,59.0,142.25,59.0
91,143.5,59.0,143.5,59.0
92,143.5,57.0,143.5,57.0
93,143.5,57.0,143.5,57.0
94,143.5,55.0,143.5,55.0
95,145.0,55.0,145.0,55.0
96,145.0,58.0,145.0,58.0
97,145.0,58.0,145.0,58.0
98,146.25,58.0,146.25,58.0
99,146.25,58.0,146.25,58.0
100,147.0,53.0,147.0,53.0
101,147.0,53.0,147.0,53.0
102,147.0,55.0,147.0,55.0
103,147.0,55.0,147.0,55.0
104,147.0,58.0,147.0,58.0
105,145.75,58.0,145.75,58.0
106,142.25,54.0,142.25,54.0
107,142.25,54.0,142.25,54.0
108,141.5,49.0,141.5,49.0
109,141.5,49.0,141.5,49.0
110,144.25,49.0,144.25,49.0
111,142.25,49.0,142.25,49.0
112,142.25,52.0,142.25,52.0
113,137.5,52.0,137.5,52.0
114,137.5,50.0,137.5,50.0
115,134.5,50.0,134.5,50.0
116,134.5,47.0,134.5,47.0
117,136.25,47.0,136.25,47.0
118,134.5,48.0,134.5,48.0
119,134.5,48.0,134.5,48.0
120,136.25,54.0,136.25,54.0
