seconds,FHR,UC,FHR_KNN,UC_KNN
0,151.5,0.0,151.5,0.5
1,151.25,0.0,151.25,0.5
2,151.25,0.0,151.25,0.5
3,151.0,0.0,151.0,0.5
4,150.75,0.0,150.75,0.5
5,150.75,0.0,150.75,0.5
6,150.25,0.0,150.25,0.5
7,150.5,0.0,150.5,0.5
8,150.5,0.0,150.5,0.5
9,150.25,0.0,150.25,0.5
10,150.25,0.0,150.25,0.5
11,150.25,0.0,150.25,0.5
12,150.5,0.0,150.5,0.5
13,150.5,0.0,150.5,0.5
14,150.5,0.0,150.5,0.5
15,150.75,0.0,150.75,0.5
16,150.75,0.5,150.75,0.5
17,150.75,0.5,150.75,0.5
18,150.75,0.5,150.75,0.5
19,150.5,0.5,150.5,0.5
20,150.5,0.5,150.5,0.5
21,150.5,1.0,150.5,1.0
22,150.0,1.0,150.0,1.0
23,149.75,1.0,149.75,1.0
24,149.75,1.0,149.75,1.0
25,149.5,1.0,149.5,1.0
26,149.5,1.5,149.5,1.5
27,149.0,1.5,149.0,1.5
28,148.75,1.5,148.75,1.5
29,148.75,1.5,148.75,1.5
30,148.0,1.5,148.0,1.5
31,148.0,1.5,148.0,1.5
32,147.25,2.0,147.25,2.0
33,146.25,2.0,146.25,2.0
34,146.25,2.0,146.25,2.0
35,145.5,2.0,145.5,2.0
36,145.5,2.0,145.5,2.0
37,145.0,2.5,145.0,2.5
38,144.5,2.5,144.5,2.5
39,144.5,2.5,144.5,2.5
40,143.75,3.0,143.75,3.0
41,143.75,3.0,143.75,3.0
42,143.25,3.5,143.25,3.5
43,142.5,3.5,142.5,3.5
44,142.5,4.0,142.5,4.0
45,142.0,4.0,142.0,4.0
46,142.0,4.0,142.0,4.0
47,140.75,4.5,140.75,4.5
48,140.75,3.5,140.75,3.5
49,139.0,4.0,139.0,4.0
50,137.5,4.5,137.5,4.5
51,137.5,4.0,137.5,4.0
52,136.75,4.0,136.75,4.0
53,136.75,4.0,136.75,4.0
54,136.75,3.5,136.75,3.5
55,136.75,3.5,136.75,3.5
56,137.0,3.5,137.0,3.5
57,137.5,3.5,137.5,3.5
58,137.5,3.5,137.5,3.5
59,138.0,3.5,138.0,3.5
60,138.0,3.5,138.0,3.5
61,137.5,3.5,137.5,3.5
62,137.5,3.5,137.5,3.5
63,137.5,4.0,137.5,4.0
64,137.0,4.0,137.0,4.0
65,137.0,4.5,137.0,4.5
66,136.5,4.5,136.5,4.5
67,136.5,4.5,136.5,4.5
68,135.75,4.0,135.75,4.0
69,135.75,4.0,135.75,4.0
70,134.0,4.0,134.0,4.0
71,134.0,4.5,134.0,4.5
72,134.25,4.5,134.25,4.5
73,136.75,4.5,136.75,4.5
74,136.75,4.0,136.75,4.0
75,130.75,4.0,130.75,4.0
76,130.75,4.0,130.75,4.0
77,134.75,4.0,134.75,4.0
78,134.75,4.0,134.75,4.0
79,135.75,4.0,135.75,4.0
80,137.25,4.5,137.25,4.5
81,137.25,4.5,137.25,4.5
82,137.0,4.5,137.0,4.5
83,137.0,5.0,137.0,5.0
84,136.25,5.5,136.25,5.5
85,136.25,5.5,136.25,5.5
86,135.0,5.5,135.0,5.5
87,134.25,5.5,134.25,5.5
88,134.25,5.0,134.25,5.0
89,134.5,5.0,134.5,5.0
90,134.5,5.5,134.5,5.5
91,133.25,5.0,133.25,5.0
92,133.25,5.0,133.25,5.0
93,130.75,5.5,130.75,5.5
94,130.75,5.0,130.75,5.0
95,128.0,5.5,128.0,5.5
96,128.0,6.0,128.0,6.0
97,127.25,6.0,127.25,6.0
98,127.25,6.0,127.25,6.0
99,127.5,6.0,127.5,6.0
100,127.5,6.0,127.5,6.0
101,127.5,6.0,127.5,6.0
102,128.5,5.5,128.5,5.5
103,128.5,5.5,128.5,5.5
104,128.5,5.5,128.5,5.5
105,128.5,6.0,128.5,6.0
106,128.25,5.5,128.25,5.5
107,128.25,5.5,128.25,5.5
108,129.5,5.5,129.5,5.5
109,129.5,5.5,129.5,5.5
110,131.25,5.5,131.25,5.5
111,131.5,5.5,131.5,5.5
112,131.5,5.0,131.5,5.0
113,132.25,5.0,132.25,5.0
114,132.25,5.5,132.25,5.5
115,133.25,5.5,133.25,5.5
116,133.25,5.5,133.25,5.5
117,134.75,5.5,134.75,5.5
118,134.75,5.5,134.75,5.5
119,134.75,6.0,134.75,6.0
120,135.0,6.0,135.0,6.0
121,135.0,6.5,135.0,6.5
122,135.75,6.5,135.75,6.5
123,135.75,6.0,135.75,6.0
124,135.75,6.0,135.75,6.0
125,135.75,6.0,135.75,6.0
126,136.5,6.0,136.5,6.0
127,137.5,6.0,137.5,6.0
128,137.5,6.0,137.5,6.0
129,137.75,6.0,137.75,6.0
130,137.75,6.0,137.75,6.0
131,138.5,6.0,138.5,6.0
132,138.75,6.0,138.75,6.0
133,138.75,5.5,138.75,5.5
134,139.5,5.5,139.5,5.5
135,139.5,6.0,139.5,6.0
136,140.0,5.5,140.0,5.5
137,140.0,6.0,140.0,6.0
138,141.0,6.0,141.0,6.0
139,140.75,6.5,140.75,6.5
140,140.75,6.5,140.75,6.5
141,142.0,6.5,142.0,6.5
142,142.0,6.0,142.0,6.0
143,142.75,6.0,142.75,6.0
144,143.25,6.0,143.25,6.0
145,143.25,6.5,143.25,6.5
146,143.5,6.5,143.5,6.5
147,143.5,6.5,143.5,6.5
148,144.0,6.5,144.0,6.5
149,144.75,6.5,144.75,6.5
150,144.75,6.0,144.75,6.0
151,145.0,6.0,145.0,6.0
152,145.0,6.5,145.0,6.5
153,145.0,6.5,145.0,6.5
154,145.25,7.0,145.25,7.0
155,145.25,7.0,145.25,7.0
156,146.25,7.5,146.25,7.5
157,147.25,7.5,147.25,7.5
158,147.25,7.5,147.25,7.5
159,147.75,7.0,147.75,7.0
160,147.75,7.0,147.75,7.0
161,147.75,7.0,147.75,7.0
162,148.0,7.0,148.0,7.0
163,148.0,7.0,148.0,7.0
164,147.0,7.0,147.0,7.0
165,147.0,6.5,147.0,6.5
166,147.0,6.5,147.0,6.5
167,147.0,6.5,147.0,6.5
168,147.0,6.5,147.0,6.5
169,148.0,6.5,148.0,6.5
170,148.0,6.5,148.0,6.5
171,148.0,6.5,148.0,6.5
172,148.25,7.0,148.25,7.0
173,148.25,7.5,148.25,7.5
174,148.5,7.5,148.5,7.5
175,149.25,7.0,149.25,7.0
176,149.25,7.0,149.25,7.0
177,149.25,7.0,149.25,7.0
178,149.25,7.0,149.25,7.0
179,149.5,7.0,149.5,7.0
180,149.25,7.0,149.25,7.0
181,149.25,7.0,149.25,7.0
182,149.0,7.0,149.0,7.0
183,149.0,7.5,149.0,7.5
184,149.0,7.5,149.0,7.5
185,149.0,8.0,149.0,8.0
186,149.0,8.0,149.0,8.0
187,149.25,8.0,149.25,8.0
188,149.0,8.0,149.0,8.0
189,149.0,8.0,149.0,8.0
190,149.25,8.5,149.25,8.5
191,148.75,9.0,148.75,9.0
192,148.75,10.0,148.75,10.0
193,147.5,9.5,147.5,9.5
194,147.5,9.0,147.5,9.0
195,149.5,8.0,149.5,8.0
196,150.0,8.5,150.0,8.5
197,150.0,8.5,150.0,8.5
198,150.25,8.0,150.25,8.0
199,150.5,8.0,150.5,8.0
200,150.5,8.0,150.5,8.0
201,150.0,8.0,150.0,8.0
