seconds,FHR,UC,FHR_KNN,UC_KNN
0,94.75,28.5,94.75,28.5
1,94.75,28.0,94.75,28.0
2,94.75,27.5,94.75,27.5
3,95.0,27.0,95.0,27.0
4,95.0,26.5,95.0,26.5
5,95.0,26.5,95.0,26.5
6,95.0,26.5,95.0,26.5
7,0.0,26.0,94.95,26.0
8,0.0,26.5,94.95,26.5
9,0.0,29.0,94.95,29.0
10,0.0,30.0,94.95,30.0
11,0.0,26.0,94.95,26.0
12,0.0,25.5,94.95,25.5
13,0.0,28.0,94.95,28.0
14,0.0,26.0,94.95,26.0
15,0.0,25.0,94.95,25.0
16,0.0,27.5,94.95,27.5
17,0.0,27.5,94.95,27.5
18,0.0,27.0,94.95,27.0
19,0.0,26.5,94.95,26.5
20,0.0,27.0,94.95,27.0
21,0.0,23.5,94.95,23.5
22,0.0,23.0,94.95,23.0
23,0.0,22.0,94.95,22.0
24,0.0,23.0,94.95,23.0
25,0.0,24.5,110.65,24.5
26,0.0,23.0,126.45,23.0
27,0.0,21.5,142.25,21.5
28,0.0,25.5,158.8,25.5
29,0.0,26.5,175.15,26.5
30,0.0,22.5,175.15,22.5
31,0.0,23.0,175.15,23.0
32,0.0,25.5,175.15,25.5
33,0.0,25.0,175.15,25.0
34,0.0,24.5,175.15,24.5
35,0.0,26.0,175.15,26.0
36,0.0,27.0,175.15,27.0
37,0.0,26.0,175.15,26.0
38,0.0,26.5,175.15,26.5
39,0.0,27.5,175.15,27.5
40,0.0,27.0,175.15,27.0
41,0.0,27.5,175.15,27.5
42,0.0,28.5,175.15,28.5
43,0.0,29.0,175.15,29.0
44,0.0,29.0,175.15,29.0
45,0.0,29.5,175.15,29.5
46,0.0,28.5,175.15,28.5
47,173.25,28.5,173.25,28.5
48,174.0,29.0,174.0,29.0
49,174.0,29.5,174.0,29.5
50,177.75,29.5,177.75,29.5
51,176.75,29.5,176.75,29.5
52,176.0,29.5,176.0,29.5
53,176.0,29.0,176.0,29.0
54,177.0,29.0,177.0,29.0
55,177.0,29.0,177.0,29.0
56,176.25,29.0,176.25,29.0
57,176.75,29.0,176.75,29.0
58,178.25,29.0,178.25,29.0
59,178.25,29.0,178.25,29.0
60,179.0,29.0,179.0,29.0
61,180.25,29.0,180.25,29.0
62,179.75,29.0,179.75,29.0
