seconds,FHR,UC,FHR_KNN,UC_KNN
0,132.75,48.5,132.75,48.5
1,134.25,47.0,134.25,47.0
2,127.5,48.5,127.5,48.5
3,127.5,53.0,127.5,53.0
4,127.5,56.5,127.5,56.5
5,127.5,54.5,127.5,54.5
6,127.5,53.5,127.5,53.5
7,127.5,53.5,127.5,53.5
8,127.5,54.5,127.5,54.5
9,127.5,57.5,127.5,57.5
10,127.5,60.5,127.5,60.5
11,127.25,60.0,127.25,60.0
12,127.25,60.0,127.25,60.0
13,127.25,62.0,127.25,62.0
14,127.5,63.5,127.5,63.5
15,127.5,59.0,127.5,59.0
16,139.0,63.5,139.0,63.5
17,142.0,67.0,142.0,67.0
18,142.75,68.0,142.75,68.0
19,138.0,67.5,138.0,67.5
20,138.0,64.0,138.0,64.0
21,135.25,63.0,135.25,63.0
22,135.25,65.0,135.25,65.0
23,135.25,68.0,135.25,68.0
24,135.25,61.0,135.25,61.0
25,135.25,58.0,135.25,58.0
26,135.25,59.0,135.25,59.0
27,135.25,59.0,135.25,59.0
28,135.25,58.0,135.25,58.0
29,135.25,62.5,135.25,62.5
30,135.25,61.0,135.25,61.0
31,135.25,63.0,135.25,63.0
32,0.0,59.5,135.25,59.5
33,0.0,55.5,135.25,55.5
34,0.0,53.0,135.25,53.0
35,0.0,54.0,135.25,54.0
36,0.0,52.5,135.25,52.5
37,0.0,51.0,135.25,51.0
38,0.0,51.0,135.25,51.0
39,0.0,50.0,135.25,50.0
40,0.0,52.0,135.25,52.0
41,0.0,51.0,135.25,51.0
42,0.0,50.5,135.25,50.5
43,0.0,49.5,135.25,49.5
44,0.0,48.5,135.25,48.5
45,0.0,47.5,135.25,47.5
46,0.0,50.5,135.25,50.5
47,0.0,50.5,135.25,50.5
48,0.0,48.5,135.25,48.5
49,0.0,48.5,135.25,48.5
50,0.0,49.0,135.25,49.0
51,0.0,52.5,135.25,52.5
52,0.0,54.5,135.25,54.5
53,0.0,48.0,135.25,48.0
54,0.0,50.0,129.85,50.0
55,0.0,54.0,124.45,54.0
56,0.0,55.5,119.05,55.5
57,0.0,52.0,114.0,52.0
58,0.0,48.0,108.95,48.0
59,0.0,54.5,108.95,54.5
60,0.0,51.5,108.95,51.5
61,0.0,46.0,108.95,46.0
62,0.0,47.5,108.95,47.5
63,0.0,52.0,108.95,52.0
64,0.0,49.5,108.95,49.5
65,0.0,52.5,108.95,52.5
66,0.0,47.5,108.95,47.5
67,0.0,47.0,108.95,47.0
68,0.0,52.0,108.95,52.0
69,0.0,46.5,108.95,46.5
70,0.0,46.0,108.95,46.0
71,0.0,49.0,108.95,49.0
72,0.0,46.0,108.95,46.0
73,0.0,43.5,108.95,43.5
74,0.0,42.0,108.95,42.0
75,0.0,43.5,108.95,43.5
76,0.0,42.5,108.95,42.5
77,0.0,41.5,108.95,41.5
78,0.0,39.0,108.95,39.0
79,108.25,39.5,108.25,39.5
80,108.25,39.5,108.25,39.5
81,108.25,37.5,108.25,37.5
82,110.0,34.5,110.0,34.5
83,110.0,34.5,110.0,34.5
84,110.0,35.5,110.0,35.5
85,113.5,33.5,113.5,33.5
86,113.5,30.5,113.5,30.5
87,116.5,32.0,116.5,32.0
88,116.5,32.0,116.5,32.0
89,119.75,29.0,119.75,29.0
90,122.0,29.0,122.0,29.0
91,122.0,31.5,122.0,31.5
92,123.0,30.0,123.0,30.0
93,123.0,28.0,123.0,28.0
94,124.75,29.5,124.75,29.5
95,124.75,30.5,124.75,30.5
96,126.75,31.5,126.75,31.5
97,126.75,30.5,126.75,30.5
98,128.5,29.0,128.5,29.0
99,128.5,30.0,128.5,30.0
100,128.25,30.5,128.25,30.5
101,129.0,30.0,129.0,30.0
102,129.0,32.5,129.0,32.5
103,129.75,33.5,129.75,33.5
104,129.75,35.0,129.75,35.0
