seconds,FHR,UC,FHR_KNN,UC_KNN
0,134.75,28.5,134.75,28.5
1,134.75,29.0,134.75,29.0
2,134.75,27.5,134.75,27.5
3,135.25,29.5,135.25,29.5
4,135.25,32.0,135.25,32.0
5,135.0,32.5,135.0,32.5
6,135.0,29.5,135.0,29.5
7,134.75,28.0,134.75,28.0
8,135.0,28.5,135.0,28.5
9,135.0,29.0,135.0,29.0
10,134.25,28.0,134.25,28.0
11,134.25,29.0,134.25,29.0
12,134.25,30.5,134.25,30.5
13,134.25,30.0,134.25,30.0
14,133.5,29.0,133.5,29.0
15,133.5,25.5,133.5,25.5
16,131.5,25.0,131.5,25.0
17,131.5,27.0,131.5,27.0
18,131.5,28.0,131.5,28.0
19,132.5,27.5,132.5,27.5
20,132.5,28.0,132.5,28.0
21,133.5,28.5,133.5,28.5
22,133.5,29.5,133.5,29.5
23,134.0,30.0,134.0,30.0
24,134.5,28.0,134.5,28.0
25,134.5,26.5,134.5,26.5
26,134.5,28.0,134.5,28.0
27,134.75,28.5,134.75,28.5
28,135.25,27.5,135.25,27.5
29,135.25,28.5,135.25,28.5
30,136.25,30.5,136.25,30.5
31,136.25,32.0,136.25,32.0
32,137.75,33.0,137.75,33.0
33,135.25,32.5,135.25,32.5
34,135.25,33.0,135.25,33.0
35,131.5,34.5,131.5,34.5
36,131.5,35.5,131.5,35.5
37,130.0,36.0,130.0,36.0
38,130.0,38.0,130.0,38.0
39,130.0,40.0,130.0,40.0
40,130.0,42.5,130.0,42.5
41,128.75,44.0,128.75,44.0
42,128.75,45.0,128.75,45.0
43,128.75,45.5,128.75,45.5
44,128.75,44.5,128.75,44.5
45,128.75,44.5,128.75,44.5
46,128.75,46.0,128.75,46.0
47,135.75,46.5,135.75,46.5
48,135.75,47.5,135.75,47.5
49,134.75,47.5,134.75,47.5
50,134.75,46.0,134.75,46.0
51,134.5,43.5,134.5,43.5
52,134.5,42.5,134.5,42.5
53,134.5,41.5,134.5,41.5
54,134.25,39.0,134.25,39.0
55,134.25,35.5,134.25,35.5
56,134.25,33.0,134.25,33.0
57,133.25,31.5,133.25,31.5
58,133.25,29.0,133.25,29.0
59,132.25,26.5,132.25,26.5
60,132.25,26.0,132.25,26.0
61,131.5,25.0,131.5,25.0
62,132.0,24.5,132.0,24.5
63,132.0,24.5,132.0,24.5
64,132.0,24.5,132.0,24.5
65,132.0,25.0,132.0,25.0
66,133.75,25.0,133.75,25.0
67,134.75,21.5,134.75,21.5
68,134.75,20.0,134.75,20.0
69,136.0,22.0,136.0,22.0
70,136.0,24.0,136.0,24.0
71,136.75,24.0,136.75,24.0
72,136.75,23.0,136.75,23.0
73,135.5,23.0,135.5,23.0
74,135.5,22.5,135.5,22.5
75,134.5,24.0,134.5,24.0
76,134.25,25.0,134.25,25.0
77,134.25,23.5,134.25,23.5
78,134.5,24.0,134.5,24.0
79,134.5,25.0,134.5,25.0
80,134.5,26.0,134.5,26.0
81,133.5,26.0,133.5,26.0
82,133.5,26.0,133.5,26.0
83,133.5,27.5,133.5,27.5
84,132.0,28.5,132.0,28.5
85,132.0,29.5,132.0,29.5
86,131.75,30.5,131.75,30.5
87,131.75,27.0,131.75,27.0
88,130.5,27.0,130.5,27.0
89,130.5,29.0,130.5,29.0
90,128.5,29.5,128.5,29.5
91,128.5,29.0,128.5,29.0
92,128.5,28.0,128.5,28.0
93,128.5,28.5,128.5,28.5
94,129.25,28.5,129.25,28.5
95,129.25,29.5,129.25,29.5
96,130.75,29.0,130.75,29.0
97,131.25,27.5,131.25,27.5
98,131.25,28.0,131.25,28.0
99,130.75,29.5,130.75,29.5
100,130.75,30.5,130.75,30.5
101,129.5,30.0,129.5,30.0
102,129.5,31.0,129.5,31.0
103,130.75,31.5,130.75,31.5
104,130.75,32.5,130.75,32.5
