seconds,FHR,UC,FHR_KNN,UC_KNN
0,148.5,27.0,148.5,27.0
1,150.75,27.5,150.75,27.5
2,152.5,27.5,152.5,27.5
3,152.5,27.5,152.5,27.5
4,152.5,28.0,152.5,28.0
5,152.75,28.0,152.75,28.0
6,152.75,28.5,152.75,28.5
7,151.75,29.0,151.75,29.0
8,153.0,29.0,153.0,29.0
9,153.0,29.0,153.0,29.0
10,153.0,28.5,153.0,28.5
11,153.0,28.5,153.0,28.5
12,153.0,27.5,153.0,27.5
13,151.25,27.5,151.25,27.5
14,151.25,25.5,151.25,25.5
15,150.5,25.0,150.5,25.0
16,150.75,25.0,150.75,25.0
17,150.75,26.0,150.75,26.0
18,151.75,27.5,151.75,27.5
19,151.75,29.0,151.75,29.0
20,151.75,29.0,151.75,29.0
21,151.75,28.0,151.75,28.0
22,152.5,27.5,152.5,27.5
23,152.5,27.0,152.5,27.0
24,151.75,27.5,151.75,27.5
25,151.25,27.5,151.25,27.5
26,151.25,27.5,151.25,27.5
27,149.5,28.0,149.5,28.0
28,149.5,27.5,149.5,27.5
29,149.0,27.0,149.0,27.0
30,149.0,26.5,149.0,26.5
31,148.5,26.0,148.5,26.0
32,148.75,25.0,148.75,25.0
33,148.75,24.0,148.75,24.0
34,150.0,24.0,150.0,24.0
35,150.5,25.5,150.5,25.5
36,150.5,27.0,150.5,27.0
37,151.75,28.5,151.75,28.5
38,151.75,30.5,151.75,30.5
39,151.75,30.0,151.75,30.0
40,151.0,29.5,151.0,29.5
41,151.0,29.5,151.0,29.5
42,150.75,29.0,150.75,29.0
43,151.25,29.0,151.25,29.0
44,151.25,29.0,151.25,29.0
45,150.5,29.5,150.5,29.5
46,150.25,29.5,150.25,29.5
47,150.25,29.0,150.25,29.0
48,150.25,28.5,150.25,28.5
49,150.25,28.0,150.25,28.0
50,151.25,27.0,151.25,27.0
51,151.25,28.5,151.25,28.5
52,151.0,29.5,151.0,29.5
53,150.75,31.0,150.75,31.0
54,150.75,32.0,150.75,32.0
55,151.5,31.0,151.5,31.0
56,151.5,29.0,151.5,29.0
57,151.5,28.5,151.5,28.5
58,150.5,28.5,150.5,28.5
59,150.5,28.0,150.5,28.0
60,150.0,27.5,150.0,27.5
61,150.0,29.0,150.0,29.0
62,150.0,31.0,150.0,31.0
63,151.25,30.5,151.25,30.5
64,151.0,29.5,151.0,29.5
65,151.0,29.0,151.0,29.0
66,151.5,29.0,151.5,29.0
67,151.5,29.0,151.5,29.0
68,152.0,29.0,152.0,29.0
69,152.5,29.0,152.5,29.0
70,152.5,29.0,152.5,29.0
71,153.0,29.5,153.0,29.5
72,152.25,29.5,152.25,29.5
73,152.25,30.0,152.25,30.0
74,152.5,29.0,152.5,29.0
75,152.5,29.0,152.5,29.0
76,153.5,30.0,153.5,30.0
77,153.5,29.5,153.5,29.5
78,153.25,29.0,153.25,29.0
79,153.5,29.5,153.5,29.5
80,153.5,29.5,153.5,29.5
81,153.75,31.5,153.75,31.5
82,153.75,32.5,153.75,32.5
83,153.75,33.0,153.75,33.0
84,153.25,32.5,153.25,32.5
85,153.75,31.5,153.75,31.5
86,153.75,31.0,153.75,31.0
87,153.5,31.0,153.5,31.0
88,153.5,30.5,153.5,30.5
89,154.25,30.5,154.25,30.5
90,153.0,29.5,153.0,29.5
91,153.0,29.5,153.0,29.5
92,153.0,29.5,153.0,29.5
93,152.25,28.0,152.25,28.0
94,152.25,27.5,152.25,27.5
95,151.75,28.0,151.75,28.0
96,151.75,29.5,151.75,29.5
97,151.5,29.5,151.5,29.5
98,151.5,29.0,151.5,29.0
99,151.75,28.5,151.75,28.5
100,151.5,27.5,151.5,27.5
101,151.5,27.0,151.5,27.0
102,151.75,26.5,151.75,26.5
103,151.75,26.0,151.75,26.0
