seconds,FHR,UC,FHR_KNN,UC_KNN
0,0.0,38.0,88.5,38.0
1,0.0,37.5,88.5,37.5
2,0.0,39.0,88.5,39.0
3,0.0,40.0,88.5,40.0
4,0.0,41.0,88.5,41.0
5,0.0,42.0,88.5,42.0
6,0.0,43.0,88.5,43.0
7,0.0,42.5,88.5,42.5
8,0.0,42.0,88.5,42.0
9,0.0,41.5,88.5,41.5
10,0.0,39.0,88.5,39.0
11,0.0,38.0,88.5,38.0
12,0.0,38.5,88.5,38.5
13,0.0,44.5,88.5,44.5
14,0.0,44.0,88.5,44.0
15,0.0,34.0,88.5,34.0
16,0.0,30.5,88.5,30.5
17,0.0,30.5,88.5,30.5
18,0.0,29.5,88.5,29.5
19,0.0,29.0,88.5,29.0
20,0.0,29.5,88.5,29.5
21,0.0,28.5,88.5,28.5
22,0.0,28.0,88.5,28.0
23,0.0,28.0,88.5,28.0
24,0.0,27.5,88.5,27.5
25,0.0,27.5,88.5,27.5
26,0.0,27.5,88.5,27.5
27,0.0,29.5,88.5,29.5
28,0.0,29.5,88.5,29.5
29,0.0,27.5,88.5,27.5
30,0.0,27.0,88.5,27.0
31,0.0,27.5,88.5,27.5
32,0.0,28.0,88.5,28.0
33,0.0,27.5,88.5,27.5
34,0.0,25.5,88.5,25.5
35,0.0,25.5,88.5,25.5
36,0.0,28.0,88.5,28.0
37,0.0,29.5,88.5,29.5
38,0.0,28.5,88.5,28.5
39,0.0,27.5,88.5,27.5
40,0.0,24.0,88.5,24.0
41,0.0,23.0,88.5,23.0
42,0.0,29.0,88.5,29.0
43,0.0,31.5,88.5,31.5
44,0.0,30.5,88.5,30.5
45,0.0,31.0,88.5,31.0
46,0.0,32.0,88.5,32.0
47,0.0,34.0,88.5,34.0
48,0.0,35.0,88.5,35.0
49,0.0,34.5,88.5,34.5
50,0.0,33.5,88.5,33.5
51,0.0,34.0,88.5,34.0
52,0.0,34.0,88.5,34.0
53,0.0,34.0,88.5,34.0
54,0.0,34.0,88.5,34.0
55,0.0,34.0,88.5,34.0
56,0.0,34.5,88.5,34.5
57,0.0,35.5,88.5,35.5
58,0.0,35.0,88.5,35.0
59,0.0,35.0,88.5,35.0
60,0.0,34.5,88.5,34.5
61,0.0,34.0,88.5,34.0
62,0.0,33.0,88.5,33.0
63,0.0,32.5,88.5,32.5
64,0.0,32.0,88.5,32.0
65,0.0,33.0,88.5,33.0
66,0.0,35.0,88.5,35.0
67,0.0,34.5,88.5,34.5
68,0.0,34.0,88.5,34.0
69,0.0,32.0,88.5,32.0
70,0.0,31.0,88.5,31.0
71,0.0,31.0,88.5,31.0
72,0.0,31.0,88.5,31.0
73,0.0,32.5,88.5,32.5
74,0.0,34.0,88.5,34.0
75,0.0,34.0,88.5,34.0
76,0.0,32.5,88.5,32.5
77,0.0,32.5,88.5,32.5
78,0.0,32.5,88.5,32.5
79,0.0,31.0,88.5,31.0
80,0.0,31.5,88.5,31.5
81,0.0,31.5,88.5,31.5
82,0.0,31.0,88.5,31.0
83,0.0,31.0,88.5,31.0
84,0.0,31.0,88.5,31.0
85,0.0,30.5,88.5,30.5
86,0.0,29.5,88.5,29.5
87,0.0,28.0,88.5,28.0
88,0.0,26.0,88.5,26.0
89,0.0,25.0,88.5,25.0
90,0.0,25.5,88.5,25.5
91,0.0,26.5,88.5,26.5
92,0.0,25.5,88.5,25.5
93,0.0,23.5,88.5,23.5
94,0.0,22.5,88.5,22.5
95,88.5,21.5,88.5,21.5
96,88.5,22.0,88.5,22.0
97,88.5,23.5,88.5,23.5
98,88.5,22.5,88.5,22.5
99,88.5,21.0,88.5,21.0
100,88.5,20.5,88.5,20.5
101,88.5,20.0,88.5,20.0
102,88.5,19.0,88.5,19.0
103,88.5,20.0,88.5,20.0
104,88.5,19.5,88.5,19.5
105,88.5,19.5,88.5,19.5
106,0.0,20.0,88.5,20.0
107,0.0,18.5,88.5,18.5
108,0.0,19.0,88.5,19.0
109,0.0,18.5,88.5,18.5
110,0.0,18.0,88.5,18.0
111,0.0,17.5,88.5,17.5
112,0.0,19.5,92.25,19.5
113,0.0,26.0,96.0,26.0
114,0.0,27.5,99.75,27.5
115,0.0,22.5,103.5,22.5
116,0.0,21.5,107.8,21.5
117,0.0,21.0,107.8,21.0
118,0.0,22.0,107.8,22.0
119,0.0,22.0,107.8,22.0
120,0.0,22.0,107.8,22.0
121,0.0,21.5,107.8,21.5
122,107.25,22.0,107.25,22.0
123,107.25,21.0,107.25,21.0
124,107.25,20.0,107.25,20.0
125,107.25,19.5,107.25,19.5
126,110.0,18.5,110.0,18.5
127,110.0,18.0,110.0,18.0
128,110.0,18.0,110.0,18.0
129,110.0,18.5,110.0,18.5
130,121.0,19.5,121.0,19.5
131,121.0,19.5,121.0,19.5
132,123.0,19.0,123.0,19.0
133,123.0,18.5,123.0,18.5
134,125.0,18.0,125.0,18.0
135,129.0,18.0,129.0,18.0
136,129.0,18.0,129.0,18.0
137,131.25,18.0,131.25,18.0
138,131.25,18.0,131.25,18.0
139,131.25,19.0,131.25,19.0
140,128.75,19.0,128.75,19.0
141,128.25,19.5,128.25,19.5
142,128.25,19.0,128.25,19.0
143,128.25,17.5,128.25,17.5
144,128.25,17.5,128.25,17.5
145,128.25,17.0,128.25,17.0
146,128.25,18.5,128.25,18.5
147,128.25,20.0,128.25,20.0
148,128.25,19.5,128.25,19.5
149,128.25,18.5,128.25,18.5
150,128.25,18.5,128.25,18.5
151,0.0,19.0,121.05,19.0
152,0.0,19.0,117.85,19.0
153,110.25,19.5,110.25,19.5
154,110.25,19.0,110.25,19.0
155,112.25,20.0,112.25,20.0
156,112.25,20.5,112.25,20.5
157,113.5,19.5,113.5,19.5
158,113.5,19.0,113.5,19.0
159,113.5,19.0,113.5,19.0
160,113.5,19.5,113.5,19.5
161,115.25,20.5,115.25,20.5
162,115.25,20.0,115.25,20.0
163,115.75,19.5,115.75,19.5
164,115.75,19.5,115.75,19.5
165,118.5,19.5,118.5,19.5
166,118.5,19.5,118.5,19.5
167,120.0,19.0,120.0,19.0
168,120.0,19.5,120.0,19.5
169,119.25,20.0,119.25,20.0
170,119.25,20.5,119.25,20.5
171,119.25,20.5,119.25,20.5
172,119.25,20.0,119.25,20.0
173,119.25,20.0,119.25,20.0
174,119.25,20.0,119.25,20.0
175,119.5,20.0,119.5,20.0
176,119.5,20.0,119.5,20.0
177,119.0,20.5,119.0,20.5
178,119.0,20.5,119.0,20.5
179,120.75,21.5,120.75,21.5
180,120.75,21.5,120.75,21.5
181,121.0,21.5,121.0,21.5
182,121.0,22.5,121.0,22.5
183,121.0,23.5,121.0,23.5
184,121.0,22.5,121.0,22.5
185,121.25,22.0,121.25,22.0
186,121.25,22.5,121.25,22.5
187,122.25,23.5,122.25,23.5
188,122.25,24.5,122.25,24.5
189,122.25,25.0,122.25,25.0
190,122.25,25.0,122.25,25.0
191,122.25,24.5,122.25,24.5
192,122.25,24.0,122.25,24.0
193,122.25,23.5,122.25,23.5
194,122.25,23.5,122.25,23.5
195,122.25,23.0,122.25,23.0
196,122.25,23.0,122.25,23.0
197,122.25,22.0,122.25,22.0
198,122.25,21.5,122.25,21.5
199,122.25,21.5,122.25,21.5
200,122.25,21.0,122.25,21.0
201,122.25,19.5,122.25,19.5
202,0.0,20.0,122.25,20.0
203,0.0,19.5,122.25,19.5
204,0.0,19.5,122.25,19.5
205,0.0,20.0,122.25,20.0
206,0.0,20.5,122.25,20.5
207,0.0,20.0,122.25,20.0
208,0.0,18.5,122.25,18.5
209,0.0,17.5,122.25,17.5
210,0.0,17.0,122.25,17.0
211,0.0,17.0,124.0,17.0
212,0.0,16.5,125.75,16.5
213,0.0,16.5,127.25,16.5
214,0.0,16.0,128.75,16.0
215,0.0,15.5,130.25,15.5
216,0.0,16.5,130.25,16.5
217,0.0,17.0,130.25,17.0
218,0.0,16.5,130.25,16.5
219,0.0,16.0,130.25,16.0
220,0.0,15.0,130.25,15.0
221,0.0,15.0,130.25,15.0
222,0.0,15.0,130.25,15.0
223,0.0,15.5,130.25,15.5
224,131.0,16.5,131.0,16.5
225,131.0,17.5,131.0,17.5
226,129.75,18.5,129.75,18.5
227,129.75,18.5,129.75,18.5
228,129.75,17.5,129.75,17.5
229,129.75,17.5,129.75,17.5
230,130.0,18.0,130.0,18.0
231,130.0,19.0,130.0,19.0
232,129.75,20.0,129.75,20.0
233,129.75,18.0,129.75,18.0
234,128.25,17.5,128.25,17.5
235,128.25,17.5,128.25,17.5
236,127.75,17.5,127.75,17.5
237,127.75,17.0,127.75,17.0
238,127.75,16.0,127.75,16.0
239,131.75,15.0,131.75,15.0
240,133.0,15.0,133.0,15.0
241,133.0,11.0,133.0,11.0
242,134.75,10.0,134.75,10.0
243,134.75,11.0,134.75,11.0
244,135.25,10.5,135.25,10.5
245,135.25,12.5,135.25,12.5
246,140.25,16.0,140.25,16.0
247,140.25,11.5,140.25,11.5
248,139.5,9.0,139.5,9.0
249,139.5,8.5,139.5,8.5
250,139.5,9.5,139.5,9.5
251,139.25,11.5,139.25,11.5
252,139.25,12.0,139.25,12.0
253,137.25,12.0,137.25,12.0
254,137.25,11.5,137.25,11.5
255,135.0,10.5,135.0,10.5
256,135.0,10.5,135.0,10.5
257,134.0,11.5,134.0,11.5
258,134.0,11.5,134.0,11.5
259,133.75,11.0,133.75,11.0
260,133.75,12.0,133.75,12.0
261,133.75,13.0,133.75,13.0
262,133.75,12.5,133.75,12.5
263,133.75,13.0,133.75,13.0
264,133.75,13.0,133.75,13.0
265,122.25,12.5,122.25,12.5
266,122.25,11.0,122.25,11.0
267,122.75,11.0,122.75,11.0
268,122.75,11.0,122.75,11.0
269,123.5,10.5,123.5,10.5
270,123.5,10.5,123.5,10.5
271,123.5,11.0,123.5,11.0
272,124.25,11.5,124.25,11.5
273,124.25,12.0,124.25,12.0
274,125.25,11.5,125.25,11.5
275,125.25,11.0,125.25,11.0
276,126.75,11.0,126.75,11.0
277,126.75,10.5,126.75,10.5
278,127.75,10.5,127.75,10.5
279,127.75,11.5,127.75,11.5
280,128.0,12.5,128.0,12.5
281,128.0,13.0,128.0,13.0
282,128.0,13.5,128.0,13.5
283,129.25,15.5,129.25,15.5
284,132.25,15.5,132.25,15.5
285,132.25,17.5,132.25,17.5
286,134.25,20.5,134.25,20.5
287,134.25,20.0,134.25,20.0
288,135.75,19.0,135.75,19.0
289,135.75,17.5,135.75,17.5
290,139.75,17.5,139.75,17.5
291,139.75,17.0,139.75,17.0
292,140.25,17.0,140.25,17.0
293,140.25,18.0,140.25,18.0
294,140.5,16.0,140.5,16.0
295,140.5,14.5,140.5,14.5
296,140.5,13.0,140.5,13.0
297,140.0,11.5,140.0,11.5
298,141.0,12.0,141.0,12.0
299,141.0,8.5,141.0,8.5
300,141.5,6.5,141.5,6.5
301,141.5,11.0,141.5,11.0
302,141.5,15.5,141.5,15.5
303,141.5,26.5,141.5,26.5
304,141.75,46.0,141.75,46.0
305,141.75,45.0,141.75,45.0
306,141.75,33.5,141.75,33.5
307,141.75,29.0,141.75,29.0
308,141.75,21.5,141.75,21.5
309,0.0,20.5,142.9,20.5
310,0.0,24.0,144.05,24.0
311,0.0,27.0,145.15,27.0
312,147.5,32.0,147.5,32.0
313,147.5,43.5,147.5,43.5
314,147.25,56.0,147.25,56.0
315,147.25,60.0,147.25,60.0
316,147.25,51.5,147.25,51.5
317,147.25,43.5,147.25,43.5
318,147.25,36.5,147.25,36.5
319,147.25,43.0,147.25,43.0
320,147.25,47.0,147.25,47.0
321,147.25,42.0,147.25,42.0
322,147.25,38.0,147.25,38.0
323,147.25,28.5,147.25,28.5
324,147.25,21.0,147.25,21.0
325,0.0,15.0,145.4,15.0
326,0.0,10.0,143.55,10.0
327,0.0,6.0,141.7,6.0
328,0.0,0.5,139.85,0.5
329,138.0,0.0,138.0,6.7
330,138.0,0.0,138.0,5.4
331,138.0,0.0,138.0,5.5
332,138.0,0.0,138.0,5.7
333,138.0,2.0,138.0,2.0
334,135.75,8.5,135.75,8.5
335,135.75,10.5,135.75,10.5
336,135.75,7.0,135.75,7.0
337,135.75,9.0,135.75,9.0
338,135.75,10.0,135.75,10.0
339,135.75,12.5,135.75,12.5
340,135.75,20.0,135.75,20.0
341,135.75,26.5,135.75,26.5
342,135.75,35.0,135.75,35.0
343,135.75,38.0,135.75,38.0
344,135.75,37.5,135.75,37.5
345,0.0,42.0,135.75,42.0
346,0.0,39.5,135.75,39.5
347,0.0,30.0,135.75,30.0
348,0.0,32.0,132.4,32.0
349,0.0,34.0,129.05,34.0
350,0.0,36.5,125.2,36.5
351,0.0,40.0,121.35,40.0
352,0.0,43.5,117.5,43.5
353,0.0,47.5,117.5,47.5
354,119.0,49.0,119.0,49.0
355,119.0,44.0,119.0,44.0
356,116.5,41.5,116.5,41.5
357,116.5,40.0,116.5,40.0
358,116.5,38.0,116.5,38.0
359,115.5,37.0,115.5,37.0
360,115.5,35.5,115.5,35.5
361,115.5,34.0,115.5,34.0
362,115.5,32.0,115.5,32.0
363,115.5,28.0,115.5,28.0
364,115.5,25.0,115.5,25.0
365,115.5,22.5,115.5,22.5
366,115.5,20.0,115.5,20.0
367,115.5,18.0,115.5,18.0
368,0.0,17.0,115.5,17.0
369,0.0,16.5,115.5,16.5
370,0.0,14.5,115.5,14.5
371,0.0,13.0,115.5,13.0
372,0.0,13.5,115.5,13.5
373,0.0,16.5,115.5,16.5
374,0.0,15.0,115.5,15.0
375,0.0,12.0,115.5,12.0
376,0.0,12.0,115.5,12.0
377,0.0,10.5,115.5,10.5
378,0.0,10.0,111.85,10.0
379,0.0,11.5,108.2,11.5
380,0.0,10.0,105.25,10.0
381,0.0,9.0,102.3,9.0
382,0.0,10.0,99.35,10.0
383,0.0,7.0,99.35,7.0
384,0.0,4.5,99.35,4.5
385,0.0,4.5,99.35,4.5
386,0.0,3.5,99.35,3.5
387,0.0,2.0,99.35,2.0
388,0.0,1.0,99.35,1.0
389,0.0,3.0,99.35,3.0
390,0.0,3.0,99.35,3.0
391,0.0,3.5,99.35,3.5
392,97.25,3.0,97.25,3.0
393,97.25,0.0,97.25,2.7
394,100.75,0.0,100.75,3.2
395,100.75,0.0,100.75,3.5
396,100.75,0.0,100.75,3.6
397,105.25,0.0,105.25,3.3
398,105.25,0.0,105.25,3.3
399,105.25,3.5,105.25,3.5
400,106.0,4.5,106.0,4.5
401,106.0,3.5,106.0,3.5
402,106.0,2.0,106.0,2.0
403,106.0,0.0,106.0,3.2
404,106.0,0.0,106.0,3.6
405,106.0,0.0,106.0,4.2
406,106.0,2.5,106.0,2.5
407,106.0,5.5,106.0,5.5
408,106.0,7.5,106.0,7.5
409,106.0,9.0,106.0,9.0
410,106.0,6.0,106.0,6.0
411,0.0,3.0,106.0,3.0
412,0.0,2.0,101.4,2.0
413,0.0,2.0,96.8,2.0
414,0.0,1.0,92.2,1.0
415,0.0,2.5,89.05,2.5
416,83.0,5.5,83.0,5.5
417,83.0,5.5,83.0,5.5
418,83.0,6.5,83.0,6.5
419,90.25,7.0,90.25,7.0
420,90.25,5.0,90.25,5.0
421,90.25,2.0,90.25,2.0
422,91.0,0.5,91.0,0.5
423,91.0,1.0,91.0,1.0
424,91.0,3.0,91.0,3.0
425,91.0,5.0,91.0,5.0
426,91.0,8.0,91.0,8.0
427,91.0,12.5,91.0,12.5
428,91.0,12.0,91.0,12.0
429,88.5,7.5,88.5,7.5
430,88.5,6.0,88.5,6.0
431,88.5,5.0,88.5,5.0
432,88.5,4.5,88.5,4.5
433,88.5,7.5,88.5,7.5
434,88.5,12.5,88.5,12.5
435,88.5,16.5,88.5,16.5
436,89.0,18.5,89.0,18.5
437,89.0,18.5,89.0,18.5
438,89.0,15.0,89.0,15.0
439,89.0,12.0,89.0,12.0
440,89.0,11.5,89.0,11.5
441,89.0,12.5,89.0,12.5
442,89.0,15.0,89.0,15.0
443,89.0,18.0,89.0,18.0
444,89.0,21.5,89.0,21.5
445,89.0,22.5,89.0,22.5
446,89.0,21.5,89.0,21.5
447,89.0,18.0,89.0,18.0
448,0.0,15.5,89.0,15.5
449,0.0,14.0,89.0,14.0
450,0.0,14.0,89.0,14.0
451,0.0,17.5,89.0,17.5
452,0.0,21.0,89.0,21.0
453,0.0,22.0,89.0,22.0
454,0.0,22.5,89.0,22.5
455,0.0,23.0,89.0,23.0
456,0.0,19.5,89.0,19.5
457,0.0,17.0,89.0,17.0
458,0.0,16.0,89.0,16.0
459,0.0,16.0,89.0,16.0
460,0.0,17.5,89.0,17.5
461,0.0,19.5,89.0,19.5
462,0.0,22.5,89.0,22.5
463,0.0,23.5,89.0,23.5
464,0.0,22.0,89.0,22.0
465,0.0,19.0,89.0,19.0
466,0.0,18.0,89.0,18.0
467,0.0,20.0,89.0,20.0
468,0.0,22.0,89.0,22.0
469,0.0,20.5,89.0,20.5
470,0.0,19.5,89.0,19.5
471,0.0,21.5,89.0,21.5
472,0.0,24.0,89.0,24.0
473,0.0,21.5,89.0,21.5
474,0.0,28.5,89.0,28.5
475,0.0,37.0,89.0,37.0
476,0.0,31.0,88.75,31.0
477,0.0,20.5,88.5,20.5
478,0.0,13.0,88.05,13.0
479,0.0,7.5,87.6,7.5
480,0.0,8.0,87.15,8.0
481,0.0,8.5,87.15,8.5
482,0.0,6.0,87.15,6.0
483,0.0,3.5,87.15,3.5
484,0.0,0.0,87.15,6.7
485,0.0,0.0,87.15,6.7
486,0.0,0.0,87.15,6.7
487,0.0,0.0,87.15,6.7
488,0.0,0.0,87.15,6.7
489,0.0,0.0,87.15,6.5
490,0.0,0.0,87.15,6.5
491,0.0,0.0,87.15,6.5
492,0.0,0.0,87.15,6.3
493,0.0,0.0,87.15,7.5
494,0.0,0.0,87.15,9.8
495,0.0,0.0,87.15,9.8
496,0.0,0.0,87.15,9.8
497,0.0,0.0,87.15,9.8
498,0.0,6.5,87.15,6.5
499,0.0,8.0,87.15,8.0
500,0.0,0.0,87.15,9.8
501,0.0,7.5,87.15,7.5
502,0.0,12.0,87.15,12.0
503,0.0,15.0,87.15,15.0
504,0.0,19.5,87.15,19.5
505,0.0,21.0,87.15,21.0
506,0.0,23.0,87.15,23.0
507,0.0,25.5,87.15,25.5
508,87.75,28.5,87.75,28.5
509,87.75,31.0,87.75,31.0
510,86.75,31.0,86.75,31.0
511,86.75,31.0,86.75,31.0
512,86.75,31.0,86.75,31.0
513,86.75,30.5,86.75,30.5
514,86.75,30.0,86.75,30.0
515,86.75,31.0,86.75,31.0
516,86.75,32.5,86.75,32.5
517,86.75,32.5,86.75,32.5
518,86.75,32.5,86.75,32.5
519,86.75,32.0,86.75,32.0
520,86.75,33.5,86.75,33.5
521,0.0,35.5,104.15,35.5
522,0.0,34.5,112.85,34.5
523,130.25,33.0,130.25,33.0
524,130.25,31.0,130.25,31.0
525,130.25,29.5,130.25,29.5
526,130.25,29.5,130.25,29.5
527,130.25,28.5,130.25,28.5
528,130.25,27.0,130.25,27.0
529,130.25,29.5,130.25,29.5
530,130.25,35.5,130.25,35.5
531,130.25,33.0,130.25,33.0
532,110.0,31.0,110.0,31.0
533,110.0,32.0,110.0,32.0
534,110.0,33.5,110.0,33.5
535,110.0,35.5,110.0,35.5
536,110.0,38.0,110.0,38.0
537,99.75,41.5,99.75,41.5
538,99.75,44.0,99.75,44.0
539,99.75,39.0,99.75,39.0
540,96.5,34.5,96.5,34.5
541,96.5,35.0,96.5,35.0
542,96.5,41.5,96.5,41.5
543,96.5,45.0,96.5,45.0
544,96.5,42.5,96.5,42.5
545,96.75,40.5,96.75,40.5
546,96.75,38.0,96.75,38.0
547,94.75,36.0,94.75,36.0
548,94.75,35.5,94.75,35.5
549,94.75,35.5,94.75,35.5
550,95.75,35.5,95.75,35.5
551,95.75,37.0,95.75,37.0
552,95.75,36.5,95.75,36.5
553,91.0,35.0,91.0,35.0
554,91.0,33.5,91.0,33.5
555,91.0,33.5,91.0,33.5
556,91.0,31.5,91.0,31.5
557,88.5,31.5,88.5,31.5
558,88.5,30.5,88.5,30.5
559,88.5,31.5,88.5,31.5
560,88.5,31.0,88.5,31.0
561,88.5,19.5,88.5,19.5
562,88.5,14.0,88.5,14.0
563,88.5,16.0,88.5,16.0
564,88.5,20.0,88.5,20.0
565,88.5,22.5,88.5,22.5
566,88.5,23.5,88.5,23.5
567,88.5,21.0,88.5,21.0
568,93.5,17.0,93.5,17.0
569,93.5,22.5,93.5,22.5
570,93.5,25.0,93.5,25.0
571,94.25,25.0,94.25,25.0
572,94.25,24.0,94.25,24.0
573,96.5,25.5,96.5,25.5
574,96.5,28.0,96.5,28.0
575,96.5,28.0,96.5,28.0
576,95.25,29.0,95.25,29.0
577,95.25,28.5,95.25,28.5
578,100.75,27.5,100.75,27.5
579,100.75,26.5,100.75,26.5
580,105.0,25.5,105.0,25.5
581,105.0,25.0,105.0,25.0
582,108.5,24.5,108.5,24.5
583,108.5,25.0,108.5,25.0
584,108.5,26.5,108.5,26.5
585,110.25,26.5,110.25,26.5
586,110.25,24.5,110.25,24.5
587,107.75,23.5,107.75,23.5
588,107.75,23.0,107.75,23.0
