seconds,FHR,UC,FHR_KNN,UC_KNN
0,139.0,26.0,139.0,26.0
1,140.0,26.0,140.0,26.0
2,139.0,25.0,139.0,25.0
3,139.0,25.0,139.0,25.0
4,139.0,24.0,139.0,24.0
5,140.0,24.0,140.0,24.0
6,139.0,24.0,139.0,24.0
7,139.0,24.0,139.0,24.0
8,140.0,24.0,140.0,24.0
9,140.0,24.0,140.0,24.0
10,140.0,24.0,140.0,24.0
11,140.0,24.0,140.0,24.0
12,140.0,25.0,140.0,25.0
13,138.0,25.0,138.0,25.0
14,138.0,24.0,138.0,24.0
15,138.0,24.0,138.0,24.0
16,138.0,25.0,138.0,25.0
17,138.0,25.0,138.0,25.0
18,138.0,26.0,138.0,26.0
19,138.0,26.0,138.0,26.0
20,138.0,24.0,138.0,24.0
21,140.0,24.0,140.0,24.0
22,140.0,23.0,140.0,23.0
23,140.0,23.0,140.0,23.0
24,140.0,24.0,140.0,24.0
25,140.0,24.0,140.0,24.0
26,140.0,22.0,140.0,22.0
27,140.0,22.0,140.0,22.0
28,136.0,22.0,136.0,22.0
29,136.0,22.0,136.0,22.0
30,138.0,21.0,138.0,21.0
31,138.0,21.0,138.0,21.0
32,139.0,22.0,139.0,22.0
33,139.0,22.0,139.0,22.0
34,139.0,22.0,139.0,22.0
35,139.0,22.0,139.0,22.0
36,139.0,22.0,139.0,22.0
37,138.0,22.0,138.0,22.0
38,138.0,21.0,138.0,21.0
39,138.0,21.0,138.0,21.0
40,139.0,20.0,139.0,20.0
41,139.0,20.0,139.0,20.0
42,138.0,20.0,138.0,20.0
43,138.0,20.0,138.0,20.0
44,139.0,20.0,139.0,20.0
45,139.0,20.0,139.0,20.0
46,139.0,20.0,139.0,20.0
47,139.0,20.0,139.0,20.0
48,139.0,17.0,139.0,17.0
49,140.0,17.0,140.0,17.0
50,140.0,14.0,140.0,14.0
51,140.0,14.0,140.0,14.0
52,136.0,13.0,136.0,13.0
53,136.0,13.0,136.0,13.0
54,137.0,14.0,137.0,14.0
55,137.0,14.0,137.0,14.0
56,137.0,15.0,137.0,15.0
57,137.0,15.0,137.0,15.0
58,136.0,15.0,136.0,15.0
59,135.0,15.0,135.0,15.0
60,135.0,15.0,135.0,15.0
61,137.0,15.0,137.0,15.0
62,137.0,15.0,137.0,15.0
63,138.0,15.0,138.0,15.0
64,138.0,15.0,138.0,15.0
65,139.0,15.0,139.0,15.0
66,139.0,15.0,139.0,15.0
67,139.0,15.0,139.0,15.0
68,140.0,14.0,140.0,14.0
69,140.0,14.0,140.0,14.0
70,140.0,14.0,140.0,14.0
71,140.0,14.0,140.0,14.0
72,140.0,14.0,140.0,14.0
73,140.0,14.0,140.0,14.0
74,140.0,15.0,140.0,15.0
75,141.0,15.0,141.0,15.0
76,140.0,15.0,140.0,15.0
77,140.0,15.0,140.0,15.0
78,140.0,15.0,140.0,15.0
79,140.0,15.0,140.0,15.0
80,140.0,16.0,140.0,16.0
81,140.0,16.0,140.0,16.0
82,136.0,15.0,136.0,15.0
83,133.0,15.0,133.0,15.0
84,133.0,15.0,133.0,15.0
85,134.0,15.0,134.0,15.0
86,134.0,15.0,134.0,15.0
87,135.0,15.0,135.0,15.0
88,135.0,15.0,135.0,15.0
89,134.0,15.0,134.0,15.0
90,134.0,17.0,134.0,17.0
91,135.0,17.0,135.0,17.0
92,134.0,18.0,134.0,18.0
93,134.0,18.0,134.0,18.0
94,133.0,16.0,133.0,16.0
95,133.0,16.0,133.0,16.0
96,131.0,16.0,131.0,16.0
97,131.0,16.0,131.0,16.0
98,133.0,16.0,133.0,16.0
99,133.0,16.0,133.0,16.0
100,133.0,16.0,133.0,16.0
101,135.0,16.0,135.0,16.0
102,135.0,15.0,135.0,15.0
103,132.0,15.0,132.0,15.0
104,132.0,15.0,132.0,15.0
105,132.0,15.0,132.0,15.0
106,132.0,15.0,132.0,15.0
107,131.0,15.0,131.0,15.0
108,131.0,16.0,131.0,16.0
109,133.0,16.0,133.0,16.0
110,132.0,16.0,132.0,16.0
111,132.0,16.0,132.0,16.0
112,135.0,15.0,135.0,15.0
113,135.0,15.0,135.0,15.0
114,136.0,15.0,136.0,15.0
115,136.0,15.0,136.0,15.0
116,137.0,15.0,137.0,15.0
117,137.0,15.0,137.0,15.0
118,137.0,15.0,137.0,15.0
119,138.0,15.0,138.0,15.0
120,138.0,14.0,138.0,14.0
121,137.0,14.0,137.0,14.0
122,137.0,14.0,137.0,14.0
123,137.0,14.0,137.0,14.0
124,136.0,15.0,136.0,15.0
125,136.0,15.0,136.0,15.0
126,137.0,14.0,137.0,14.0
127,137.0,14.0,137.0,14.0
128,138.0,14.0,138.0,14.0
129,138.0,14.0,138.0,14.0
130,136.0,14.0,136.0,14.0
131,137.0,14.0,137.0,14.0
132,137.0,14.0,137.0,14.0
133,137.0,14.0,137.0,14.0
134,137.0,14.0,137.0,14.0
135,136.0,14.0,136.0,14.0
136,136.0,13.0,136.0,13.0
137,135.0,13.0,135.0,13.0
138,136.0,13.0,136.0,13.0
139,136.0,13.0,136.0,13.0
140,135.0,13.0,135.0,13.0
141,135.0,13.0,135.0,13.0
142,132.0,13.0,132.0,13.0
143,132.0,13.0,132.0,13.0
144,133.0,13.0,133.0,13.0
145,133.0,13.0,133.0,13.0
146,131.0,14.0,131.0,14.0
147,129.0,14.0,129.0,14.0
148,129.0,14.0,129.0,14.0
149,132.0,14.0,132.0,14.0
150,132.0,13.0,132.0,13.0
151,133.0,13.0,133.0,13.0
152,133.0,13.0,133.0,13.0
153,135.0,13.0,135.0,13.0
154,135.0,13.0,135.0,13.0
155,135.0,13.0,135.0,13.0
156,135.0,13.0,135.0,13.0
157,135.0,13.0,135.0,13.0
158,136.0,13.0,136.0,13.0
159,136.0,13.0,136.0,13.0
160,135.0,13.0,135.0,13.0
161,135.0,13.0,135.0,13.0
162,134.0,13.0,134.0,13.0
163,135.0,13.0,135.0,13.0
164,135.0,13.0,135.0,13.0
165,135.0,13.0,135.0,13.0
166,135.0,13.0,135.0,13.0
167,136.0,13.0,136.0,13.0
168,136.0,13.0,136.0,13.0
169,132.0,13.0,132.0,13.0
170,132.0,13.0,132.0,13.0
171,134.0,13.0,134.0,13.0
172,131.0,12.0,131.0,12.0
173,131.0,12.0,131.0,12.0
174,133.0,12.0,133.0,12.0
175,133.0,12.0,133.0,12.0
176,135.0,13.0,135.0,13.0
177,135.0,13.0,135.0,13.0
178,136.0,13.0,136.0,13.0
179,135.0,13.0,135.0,13.0
180,135.0,12.0,135.0,12.0
181,136.0,12.0,136.0,12.0
182,136.0,13.0,136.0,13.0
183,136.0,13.0,136.0,13.0
184,136.0,13.0,136.0,13.0
185,135.0,13.0,135.0,13.0
186,135.0,12.0,135.0,12.0
187,136.0,12.0,136.0,12.0
188,136.0,12.0,136.0,12.0
189,136.0,12.0,136.0,12.0
190,135.0,11.0,135.0,11.0
191,135.0,11.0,135.0,11.0
192,135.0,11.0,135.0,11.0
193,135.0,11.0,135.0,11.0
194,135.0,11.0,135.0,11.0
195,136.0,11.0,136.0,11.0
196,136.0,11.0,136.0,11.0
197,135.0,11.0,135.0,11.0
198,135.0,10.0,135.0,10.0
199,136.0,10.0,136.0,10.0
200,136.0,9.0,136.0,9.0
201,136.0,9.0,136.0,9.0
202,132.0,9.0,132.0,9.0
203,132.0,9.0,132.0,9.0
204,133.0,9.0,133.0,9.0
205,133.0,9.0,133.0,9.0
206,135.0,8.0,135.0,8.0
207,135.0,8.0,135.0,8.0
208,136.0,7.0,136.0,7.0
209,136.0,7.0,136.0,7.0
210,136.0,8.0,136.0,8.0
211,136.0,8.0,136.0,8.0
212,136.0,7.0,136.0,7.0
213,136.0,7.0,136.0,7.0
214,136.0,7.0,136.0,7.0
215,137.0,7.0,137.0,7.0
216,137.0,7.0,137.0,7.0
217,134.0,7.0,134.0,7.0
218,136.0,7.0,136.0,7.0
219,136.0,7.0,136.0,7.0
220,138.0,6.0,138.0,6.0
221,138.0,6.0,138.0,6.0
222,138.0,6.0,138.0,6.0
223,139.0,6.0,139.0,6.0
224,139.0,6.0,139.0,6.0
225,140.0,6.0,140.0,6.0
226,140.0,6.0,140.0,6.0
227,138.0,6.0,138.0,6.0
228,138.0,6.0,138.0,6.0
229,140.0,6.0,140.0,6.0
230,138.0,6.0,138.0,6.0
231,138.0,6.0,138.0,6.0
232,140.0,6.0,140.0,6.0
233,140.0,6.0,140.0,6.0
234,140.0,6.0,140.0,6.0
235,140.0,6.0,140.0,6.0
236,140.0,6.0,140.0,6.0
237,140.0,6.0,140.0,6.0
238,140.0,6.0,140.0,6.0
239,140.0,6.0,140.0,6.0
240,140.0,6.0,140.0,6.0
241,140.0,6.0,140.0,6.0
242,140.0,6.0,140.0,6.0
243,140.0,6.0,140.0,6.0
244,139.0,6.0,139.0,6.0
245,139.0,6.0,139.0,6.0
246,140.0,6.0,140.0,6.0
247,140.0,6.0,140.0,6.0
248,140.0,6.0,140.0,6.0
249,140.0,6.0,140.0,6.0
250,140.0,6.0,140.0,6.0
251,140.0,6.0,140.0,6.0
252,140.0,7.0,140.0,7.0
253,140.0,7.0,140.0,7.0
254,140.0,7.0,140.0,7.0
255,140.0,7.0,140.0,7.0
256,140.0,6.0,140.0,6.0
257,140.0,6.0,140.0,6.0
258,139.0,7.0,139.0,7.0
259,140.0,7.0,140.0,7.0
260,140.0,7.0,140.0,7.0
261,140.0,7.0,140.0,7.0
262,140.0,7.0,140.0,7.0
263,139.0,7.0,139.0,7.0
264,139.0,7.0,139.0,7.0
265,132.0,7.0,132.0,7.0
266,134.0,8.0,134.0,8.0
267,134.0,8.0,134.0,8.0
268,135.0,8.0,135.0,8.0
269,135.0,8.0,135.0,8.0
270,135.0,8.0,135.0,8.0
271,135.0,8.0,135.0,8.0
272,134.0,8.0,134.0,8.0
273,134.0,8.0,134.0,8.0
274,134.0,8.0,134.0,8.0
275,136.0,8.0,136.0,8.0
276,136.0,9.0,136.0,9.0
277,136.0,9.0,136.0,9.0
278,136.0,9.0,136.0,9.0
279,135.0,9.0,135.0,9.0
280,135.0,9.0,135.0,9.0
281,137.0,9.0,137.0,9.0
282,136.0,8.0,136.0,8.0
283,136.0,8.0,136.0,8.0
284,138.0,8.0,138.0,8.0
285,138.0,8.0,138.0,8.0
286,137.0,9.0,137.0,9.0
287,137.0,9.0,137.0,9.0
288,138.0,9.0,138.0,9.0
289,139.0,9.0,139.0,9.0
290,139.0,9.0,139.0,9.0
291,139.0,9.0,139.0,9.0
292,139.0,9.0,139.0,9.0
293,140.0,9.0,140.0,9.0
294,140.0,7.0,140.0,7.0
295,140.0,7.0,140.0,7.0
296,140.0,6.0,140.0,6.0
297,140.0,6.0,140.0,6.0
298,138.0,5.0,138.0,5.0
299,138.0,5.0,138.0,5.0
300,140.0,5.0,140.0,5.0
301,140.0,5.0,140.0,5.0
302,140.0,7.0,140.0,7.0
303,140.0,7.0,140.0,7.0
304,140.0,13.0,140.0,13.0
305,140.0,13.0,140.0,13.0
306,138.0,16.0,138.0,16.0
307,138.0,16.0,138.0,16.0
308,138.0,16.0,138.0,16.0
309,138.0,16.0,138.0,16.0
310,138.0,17.0,138.0,17.0
311,138.0,17.0,138.0,17.0
312,140.0,18.0,140.0,18.0
313,140.0,18.0,140.0,18.0
314,140.0,17.0,140.0,17.0
315,139.0,17.0,139.0,17.0
316,139.0,17.0,139.0,17.0
317,139.0,17.0,139.0,17.0
318,140.0,17.0,140.0,17.0
319,140.0,17.0,140.0,17.0
320,139.0,16.0,139.0,16.0
321,139.0,16.0,139.0,16.0
322,140.0,14.0,140.0,14.0
323,140.0,14.0,140.0,14.0
324,139.0,14.0,139.0,14.0
325,138.0,14.0,138.0,14.0
326,138.0,14.0,138.0,14.0
327,136.0,14.0,136.0,14.0
328,136.0,15.0,136.0,15.0
329,136.0,15.0,136.0,15.0
330,136.0,17.0,136.0,17.0
331,136.0,17.0,136.0,17.0
332,137.0,18.0,137.0,18.0
333,137.0,18.0,137.0,18.0
334,138.0,20.0,138.0,20.0
335,138.0,20.0,138.0,20.0
336,138.0,21.0,138.0,21.0
337,138.0,21.0,138.0,21.0
338,138.0,21.0,138.0,21.0
339,136.0,21.0,136.0,21.0
340,136.0,23.0,136.0,23.0
341,138.0,23.0,138.0,23.0
342,138.0,23.0,138.0,23.0
343,138.0,23.0,138.0,23.0
344,138.0,21.0,138.0,21.0
345,138.0,21.0,138.0,21.0
346,137.0,19.0,137.0,19.0
347,137.0,19.0,137.0,19.0
348,138.0,19.0,138.0,19.0
349,138.0,19.0,138.0,19.0
350,138.0,19.0,138.0,19.0
351,138.0,19.0,138.0,19.0
352,138.0,18.0,138.0,18.0
353,138.0,18.0,138.0,18.0
354,138.0,17.0,138.0,17.0
355,139.0,17.0,139.0,17.0
356,139.0,17.0,139.0,17.0
357,140.0,17.0,140.0,17.0
358,140.0,17.0,140.0,17.0
359,140.0,17.0,140.0,17.0
360,140.0,17.0,140.0,17.0
361,140.0,17.0,140.0,17.0
362,140.0,17.0,140.0,17.0
363,141.0,17.0,141.0,17.0
364,141.0,17.0,141.0,17.0
365,140.0,17.0,140.0,17.0
366,140.0,17.0,140.0,17.0
367,141.0,17.0,141.0,17.0
368,141.0,17.0,141.0,17.0
369,140.0,17.0,140.0,17.0
370,137.0,18.0,137.0,18.0
371,137.0,18.0,137.0,18.0
372,136.0,18.0,136.0,18.0
373,136.0,18.0,136.0,18.0
374,138.0,18.0,138.0,18.0
375,139.0,18.0,139.0,18.0
376,139.0,18.0,139.0,18.0
377,135.0,18.0,135.0,18.0
378,135.0,17.0,135.0,17.0
379,136.0,17.0,136.0,17.0
380,136.0,17.0,136.0,17.0
381,138.0,17.0,138.0,17.0
382,138.0,17.0,138.0,17.0
383,138.0,17.0,138.0,17.0
384,137.0,16.0,137.0,16.0
385,137.0,16.0,137.0,16.0
386,139.0,16.0,139.0,16.0
387,139.0,16.0,139.0,16.0
388,140.0,16.0,140.0,16.0
389,140.0,16.0,140.0,16.0
390,140.0,16.0,140.0,16.0
391,140.0,16.0,140.0,16.0
392,140.0,16.0,140.0,16.0
393,135.0,16.0,135.0,16.0
394,135.0,16.0,135.0,16.0
395,134.0,16.0,134.0,16.0
396,136.0,16.0,136.0,16.0
397,136.0,16.0,136.0,16.0
398,138.0,16.0,138.0,16.0
399,138.0,16.0,138.0,16.0
400,138.0,16.0,138.0,16.0
401,138.0,16.0,138.0,16.0
402,138.0,17.0,138.0,17.0
403,138.0,17.0,138.0,17.0
404,138.0,16.0,138.0,16.0
405,140.0,16.0,140.0,16.0
406,140.0,17.0,140.0,17.0
407,139.0,17.0,139.0,17.0
408,140.0,16.0,140.0,16.0
409,140.0,16.0,140.0,16.0
410,140.0,16.0,140.0,16.0
411,140.0,16.0,140.0,16.0
412,139.0,16.0,139.0,16.0
413,139.0,16.0,139.0,16.0
414,138.0,16.0,138.0,16.0
415,138.0,16.0,138.0,16.0
416,138.0,15.0,138.0,15.0
417,138.0,15.0,138.0,15.0
418,138.0,14.0,138.0,14.0
419,138.0,14.0,138.0,14.0
420,138.0,15.0,138.0,15.0
421,137.0,15.0,137.0,15.0
422,132.0,15.0,132.0,15.0
423,132.0,15.0,132.0,15.0
424,134.0,17.0,134.0,17.0
425,134.0,17.0,134.0,17.0
426,135.0,18.0,135.0,18.0
427,135.0,18.0,135.0,18.0
428,135.0,18.0,135.0,18.0
429,136.0,18.0,136.0,18.0
430,136.0,18.0,136.0,18.0
431,136.0,18.0,136.0,18.0
432,136.0,18.0,136.0,18.0
433,136.0,18.0,136.0,18.0
434,136.0,18.0,136.0,18.0
435,135.0,18.0,135.0,18.0
436,135.0,18.0,135.0,18.0
437,135.0,18.0,135.0,18.0
438,132.0,17.0,132.0,17.0
439,132.0,17.0,132.0,17.0
440,132.0,17.0,132.0,17.0
441,132.0,17.0,132.0,17.0
442,131.0,18.0,131.0,18.0
443,131.0,18.0,131.0,18.0
444,131.0,18.0,131.0,18.0
445,131.0,18.0,131.0,18.0
446,132.0,18.0,132.0,18.0
447,134.0,18.0,134.0,18.0
448,134.0,18.0,134.0,18.0
449,136.0,18.0,136.0,18.0
450,136.0,18.0,136.0,18.0
451,136.0,18.0,136.0,18.0
452,136.0,18.0,136.0,18.0
453,135.0,18.0,135.0,18.0
454,136.0,19.0,136.0,19.0
455,136.0,19.0,136.0,19.0
456,137.0,19.0,137.0,19.0
457,137.0,19.0,137.0,19.0
458,137.0,18.0,137.0,18.0
459,137.0,18.0,137.0,18.0
460,138.0,18.0,138.0,18.0
461,138.0,18.0,138.0,18.0
462,138.0,18.0,138.0,18.0
463,139.0,18.0,139.0,18.0
464,139.0,17.0,139.0,17.0
465,137.0,17.0,137.0,17.0
466,137.0,17.0,137.0,17.0
467,136.0,17.0,136.0,17.0
468,135.0,16.0,135.0,16.0
469,135.0,16.0,135.0,16.0
470,136.0,17.0,136.0,17.0
471,136.0,17.0,136.0,17.0
472,136.0,18.0,136.0,18.0
473,136.0,18.0,136.0,18.0
474,136.0,22.0,136.0,22.0
475,136.0,22.0,136.0,22.0
476,136.0,25.0,136.0,25.0
477,133.0,25.0,133.0,25.0
478,133.0,22.0,133.0,22.0
479,134.0,22.0,134.0,22.0
480,134.0,18.0,134.0,18.0
481,135.0,18.0,135.0,18.0
482,135.0,17.0,135.0,17.0
483,135.0,17.0,135.0,17.0
484,136.0,17.0,136.0,17.0
485,136.0,17.0,136.0,17.0
486,136.0,16.0,136.0,16.0
487,136.0,16.0,136.0,16.0
488,136.0,16.0,136.0,16.0
489,136.0,16.0,136.0,16.0
490,135.0,15.0,135.0,15.0
491,135.0,15.0,135.0,15.0
492,135.0,15.0,135.0,15.0
493,136.0,15.0,136.0,15.0
494,136.0,15.0,136.0,15.0
495,136.0,15.0,136.0,15.0
496,136.0,15.0,136.0,15.0
497,135.0,15.0,135.0,15.0
498,134.0,15.0,134.0,15.0
499,134.0,15.0,134.0,15.0
500,135.0,15.0,135.0,15.0
501,135.0,15.0,135.0,15.0
502,136.0,16.0,136.0,16.0
503,136.0,16.0,136.0,16.0
504,136.0,15.0,136.0,15.0
505,136.0,15.0,136.0,15.0
506,136.0,14.0,136.0,14.0
507,136.0,14.0,136.0,14.0
508,136.0,14.0,136.0,14.0
509,137.0,14.0,137.0,14.0
510,137.0,15.0,137.0,15.0
511,137.0,15.0,137.0,15.0
512,137.0,15.0,137.0,15.0
513,137.0,15.0,137.0,15.0
514,137.0,15.0,137.0,15.0
515,137.0,15.0,137.0,15.0
516,137.0,14.0,137.0,14.0
517,137.0,14.0,137.0,14.0
518,135.0,15.0,135.0,15.0
519,136.0,15.0,136.0,15.0
520,136.0,15.0,136.0,15.0
521,137.0,15.0,137.0,15.0
522,137.0,14.0,137.0,14.0
523,137.0,14.0,137.0,14.0
524,137.0,14.0,137.0,14.0
525,137.0,14.0,137.0,14.0
526,136.0,14.0,136.0,14.0
527,136.0,14.0,136.0,14.0
528,136.0,14.0,136.0,14.0
529,136.0,14.0,136.0,14.0
530,136.0,14.0,136.0,14.0
531,136.0,14.0,136.0,14.0
532,136.0,14.0,136.0,14.0
533,136.0,14.0,136.0,14.0
534,134.0,14.0,134.0,14.0
535,132.0,14.0,132.0,14.0
536,132.0,14.0,132.0,14.0
537,129.0,14.0,129.0,14.0
538,129.0,13.0,129.0,13.0
539,124.0,13.0,124.0,13.0
540,124.0,13.0,124.0,13.0
541,125.0,13.0,125.0,13.0
542,125.0,13.0,125.0,13.0
543,128.0,13.0,128.0,13.0
544,128.0,13.0,128.0,13.0
545,130.0,13.0,130.0,13.0
546,130.0,13.0,130.0,13.0
547,132.0,13.0,132.0,13.0
548,135.0,13.0,135.0,13.0
549,135.0,13.0,135.0,13.0
550,136.0,13.0,136.0,13.0
551,136.0,13.0,136.0,13.0
552,138.0,12.0,138.0,12.0
553,138.0,12.0,138.0,12.0
554,140.0,12.0,140.0,12.0
555,141.0,12.0,141.0,12.0
556,141.0,12.0,141.0,12.0
557,141.0,12.0,141.0,12.0
558,141.0,12.0,141.0,12.0
559,142.0,12.0,142.0,12.0
560,141.0,12.0,141.0,12.0
561,141.0,12.0,141.0,12.0
562,141.0,12.0,141.0,12.0
563,141.0,12.0,141.0,12.0
